Start (HH:MM:SS),End (HH:MM:SS),Segment
0:04:22,0:04:34,"Tu samo neka, evo, ako vam kažem, neću još, ali samo da ti bude tu da je ljubav odnosno odnosi odnosi su samo jedna platforma na kojoj mi vježbamo svoju vještinu ljubavi."
0:04:35,0:04:39,Posao je samo jedna platforma na kojoj mi vježbamo svoje vještine.
0:04:39,0:04:46,"Posao odnosi i sve ostalo je zapravo nevažno, to je samo training ground, samo platforma na kojoj se mi vježbamo."
0:04:49,0:04:52,Da li vidiš onda ego i ljubav kao nekakve dvije suprotnosti?
0:04:54,0:04:54,Apsolutno.
0:04:55,0:05:07,"Znači u svijetu dualnosti kao što imamo sunce, mjesec, imamo mušku energiju, žensku energiju, tako imamo ego, neiskustvo i posljedični strah ili ljubav, snaga i iskustvo?"
0:05:08,0:05:11,"Evo, uzeti ćemo onda ovo pitanje, može."
0:05:12,0:05:13,Samo može ustati da.
0:05:15,0:05:15,Može.
0:05:15,0:05:19,"Evo, ako htio sam pitati što se tiče onda ega i ljubavi."
0:05:20,0:05:27,Ako uzmemo recimo nekakvu poslovnu situaciju ili generalno posao i kažemo sad ću se ja podrediti tome.
0:05:28,0:05:33,"Koje su karakteristike da znamo da radimo to iz ljubavi, a koje su karakteristike da radimo to iz ega?"
0:05:34,0:05:35,To je jedno banalno pitanje.
0:05:35,0:05:35,"Dobro, dobro."
0:05:36,0:05:38,"Inače se znamo, ja vidim da smo nešto radili."
0:05:39,0:05:39,Dobro smo radili.
0:05:40,0:05:44,Hoću reći kad god želimo znati da li sa nama u upravlja ego ili ljubav.
0:05:45,0:05:48,Ja osobno sam u to u sebi uvijek išao tehnikom samo ispitivanja.
0:05:49,0:05:50,Iskreno sam se pitao zašto.
0:05:52,0:05:58,"E sad, vi kad sami sebe pitate zašto za bilo šta primijetit ćete da si uvijek date prvo ispriku."
0:05:58,0:06:01,"Ego vam inače radi na taj način, ti si prvo daš ispriku."
0:06:02,0:06:07,"Pitam čovjeka koji kupi sat od pedeset tisuća eura, zašto imaš sat od pedeset tisuća eura?"
0:06:07,0:06:09,Odgovor vam je bez iznimke zato jer volim tehniku.
0:06:10,0:06:10,Ti voliš tehniku.
0:06:13,0:06:16,"Dobro, ja kažem, ajde, ovdje malo dublje, zašto voliš taj sat?"
0:06:17,0:06:22,"Pa ona kuži foram je, a najneću da ti je foram, ali zašto ti jefora, iskreno, odi u sebe."
0:06:23,0:06:29,"Uglavnom da skratim sada pola sata samo ispitivanja, odgovor je zato jer mi je važno kako me drugi percipiraju."
0:06:30,0:06:35,"Nosim taj sat jer mi daje vrijednost, šta društvenu vrijednost."
0:06:35,0:06:39,Ja sam se puno puta pitao zašto ja radim nešto što radim.
0:06:39,0:06:51,Ja sam se pitao zašto imam biznis istin nakon jedanaest godina jer znam da samo ego te drži u komforu u poznatome i shvatio sam da ga držim jedino iz poznatoga i iz straha od nepoznatog.
0:06:51,0:06:55,Prodao sam ga za mjesec dana i posvetio se širenju ljubavi.
0:06:56,0:07:03,Kad sam došao doma svojoj ženi i rekao ljubav ja ću prodati hostel i sve novce ću uložiti u širenje svjesnosti i ljubavi.
0:07:05,0:07:05,Aha?
0:07:06,0:07:09,"Kad kažete da muškarci imaju glupe fore, evo ovo niste sigurno čuli."
0:07:10,0:07:13,"A ona još uđe od mene, kaže, izvrsna ideja, evo nas danas ovdje."
0:07:15,0:07:16,Je li to evo?
0:07:16,0:07:16,Nadam se da je ovo.
0:07:23,0:07:25,Jesu li se osjetili susramlje?
0:07:26,0:07:26,Ne.
0:07:27,0:07:28,Je li se ti osjetio sram?
0:07:29,0:07:30,Apsolutno ne.
0:07:30,0:07:30,Ne.
0:07:31,0:07:32,Kad si donio tu odluku na počujtek?
0:07:33,0:07:34,"Da, bilo me relativno jasno."
0:07:35,0:07:41,"Mislim, kad uzmeš ona baš kutiju, izlaziš iz hotela, mijenjaš život na opet iz početka, a onda ti malo, evo ga opet."
0:07:46,0:07:54,"Pa znam da je čudna, ali sam do sad zaključio, pročitao sam jednu lijepu filozofsku rečenicu koja kaže, ismijavanje je cijena mudrosti."
0:07:55,0:08:01,"Ja sam toliko puta bio ismijavan u životu za sve svoje ideje, ide širit ljubav i svjesnost, pazi kretena molim te."
0:08:01,0:08:08,"A kad sam dao otkaz na faksu kao asistent, ajme budale, nisu znale da uopće postoji ta mogućnost da netko na faksu da otkaz."
0:08:09,0:08:13,"Jer mislim ti kad si došao na faksu se ostvario, ti si gotovo, kraj igre."
0:08:13,0:08:17,"I onda dođe Pajdu i kaže dajem otkaz, nisu imali papir fizički koji se daje."
0:08:18,0:08:20,Milenka nije znala kako se daje otkaz meni.
0:08:21,0:08:25,"I opet su me ismijavali, čak su me pitali da li sam bolestan, stvarno fizički."
0:08:26,0:08:35,"On će reći kad god mi poželimo ostvariti svoj put, ja vjerujem da će se puno ljudi u ovom prepoznat, mi nešto želimo napraviti, nešto što je malo drukčije, nešto što možda nisu svi radili."
0:08:36,0:08:38,"E onda će vas ljudi uvijek osuđivati, ismijavati."
0:08:39,0:08:46,"E da bi slijedili svoj put bez iznimke, svako od nas mora sam sebe izložiti izrugivanju i ismijavanju."
0:08:47,0:08:48,E tu se krije mudrost.
0:08:55,0:08:59,Ja navikao sam na ismijavanje ako me to želiš pitati jel'bilo sramota.
0:09:00,0:09:00,Dobar dan.
0:09:01,0:09:02,Poštovani vas.
0:09:04,0:09:09,"Ja sam još uvijek navikao na ovu svoju formaciju, gledam tebe, ti lijevo pa desno."
0:09:09,0:09:12,"Mene se zaposli, moram ti reći pa se malo osjećam čudno."
0:09:12,0:09:13,Neću više obećati.
0:09:16,0:09:19,"Istina, šta je to istina?"
0:09:20,0:09:23,"Pa istina je vrlo, meni osobno jednostavna stvar."
0:09:24,0:09:27,"Netko kaže ne postoji apsolutna istina, to ste čuli."
0:09:27,0:09:34,"Nevjerojatno da se ljudima iz struke, nazovimo psihološke, filozofske, sa Hrvatske filozofske se ne možemo složiti da li postoji apsolutna istina, a pitam a kakva druga postoji?"
0:09:36,0:09:38,Jel postoji druga istina osim apsolutne?
0:09:38,0:09:40,"Jer ako nije apsolutno, nije istina."
0:09:40,0:09:41,Postoji percepcija.
0:09:42,0:09:45,"Točno, postoji osobna percepcija istine."
0:09:46,0:09:46,Znate gdje je istina?
0:09:47,0:09:48,Recimo na vrhu Sljemena.
0:09:48,0:09:54,"Ja ako se ja penjem sa zagrebačke strane, ti se penješ sa zagorske strane, ti imaš svoju percepciju, ja imam svoju."
0:09:54,0:09:59,"Onaj tko se popne na vrhu, on više nema percepciju, on ima istinu jer razumije zagorsku i ovu stranu."
0:09:59,0:10:04,"Ja većini ljudi kažem, nije da si u krivu kod svoje percepcije, samo ne vidiš sve."
0:10:05,0:10:15,"Kad se svađamo, znate kad su obiteljske svađe, poanta je da ti imaš svoju percepciju vaše svađe, ti samo nemas cijelu istinu, ne znači da si u krivu, samo ne vidiš sve."
0:10:16,0:10:16,Zašto?
0:10:16,0:10:20,"Možda je li ne preuzimaš odgovornost ili kriviš, možemo sad tu milijuna razloga."
0:10:20,0:10:24,"Očito reći da kad god imaš percepciju istine, ti ne možeš vidjeti istinu."
0:10:25,0:10:29,"Zato istina može biti samo apsolutna, kao što ljubav jedino može biti bezuvjetna."
0:10:29,0:10:36,"Ljudi kažu ne postoji bezuvjetna ljubav, jer ako kažemo kakva ima drukčija, nema apsolutna istina, kakva drukčija istina postoji."
0:10:37,0:10:47,"E sad je problem kad ti nije jasno, kad ne vidiš istinu kompletno, onda ti je ta magla, ne znam da li znate o čemu pričam, kad ti možda nije baš nešto kompletno sve jasno."
0:10:47,0:10:50,Ali mi je super da ću vam jedan vrlo jasan primjer šta je istina.
0:10:51,0:10:54,Da li je netko odavde udovoljavao ili sam ja bio jedini?
0:10:56,0:10:57,Nisam jedini ja.
0:10:58,0:11:03,"E sad moje pitanje vama, jel ste u određenom trenutku vam je dopisdilo udovoljavati drugima?"
0:11:05,0:11:06,E jel to je istina?
0:11:08,0:11:13,"I šta kad ste prestali udovoljavati, ste otkrili neke nove katove koje do tad niste mogli shvatiti?"
0:11:13,0:11:14,"O sebi, o čemu?"
0:11:14,0:11:15,Pa ne o susjedu.
0:11:17,0:11:22,"E kada mi prestanemo udovoljavati, mi o sebi otkrijemo nešto što nismo ni znali da ima tu."
0:11:22,0:11:26,"Ali smo se morali ozbiljno potruditi da bi prestali udovoljavati, gotovo je bolilo."
0:11:27,0:11:30,"E, udovoljavanje je nešto što svi moramo naučiti, prestati raditi."
0:11:32,0:11:32,OK.
0:11:33,0:11:38,"I na kraju ćemo opet početi udovoljavati, ali ovaj put i snage, zato jer možemo, ali ne moramo."
0:11:39,0:11:40,E to je istina.
0:11:40,0:11:47,"Zato ja kad govorim o istini, ja ne govorim o tom da je ravna zemlja, ali nije, jel nadamo se da se oko te istine nećemo svađati."
0:11:47,0:11:54,"I ono što govorim uvijek često oko istine, da su svi u svim znanostima išli definirati apsolutnu istinu."
0:11:55,0:12:03,"Euklid je to napravio u matematici, sa svojim dijelom elementi, onaj Pajdo je napravio to u anatomiji u devetnaest stoljeću, što?"
0:12:03,0:12:54,"dvije tisuće osamnaest stoljeću što išli su dokazati istinu jel tako e upravo to je pitanje kod ovoga našeg unutarnjeg svijeta i načina koji radi naš vanjski svijet i kad kažemo nema istina to samo zato jer nam nije jasno istina apsolutno postoji koja god da je ima boga nema boga ima ljubav i nema ljubav i ljubav je snaga ili nije koja god da je istina ali istina postoji samo zato jer ju ne možemo dokazati ali takva je igrica napravljena to ne znači da ne postoji sad kad si govorio o ovoj istini govorio si o istini možda na nekakvoj makrorazini ili si govorio o istini kroz pitanje zašto recimo kad se pitamo često zašto, zašto, zašto, kad vidimo ovaj, kad pokušamo postati svjesniji svoje situacije recimo udovoljavamo."
0:12:55,0:12:58,"Pitam zašto, zašto, zašto tražim istinu oko toga, jel tako?"
0:12:59,0:13:02,"To je recimo istina na nekakvoj možda mikro razini, jel točno."
0:13:03,0:13:06,Ali istina na mikro i makro razini nije odvojila.
0:13:06,0:13:12,"Mi ako želimo saznati makro istinu, prvo moramo saznati mikro istinu odnosno sebe."
0:13:12,0:13:18,"Jer jedini način za upoznat Boga, svemir i sve o čemu ja ovdje pričam i pišem u knjizi je kroz sebe."
0:13:18,0:13:19,Svi odgovori su u nama.
0:13:20,0:13:31,"Samo moraš prestati udovoljavati, samo moraš naučiti pustiti kontrolu, samo moraš naučiti prestati biti sebičan, samo moraš naučiti ostvariti balans i tamo se nalaze svi odgovori."
0:13:31,0:13:31,Zašto?
0:13:32,0:13:38,"Jer drugačije ti možeš nešto pročitati, tom vjerovati ili ne, ali kad ti imaš svoje iskustvo, ti više ne vjeruješ, ti onda znaš."
0:13:49,0:13:50,Mislim da imamo ovdje jedno pitanje.
0:13:50,0:13:54,Onda neka uvijek imamo spremnih pitanja da ja ne moram pitati.
0:13:54,0:13:54,Evo tu je.
0:14:07,0:14:18,"Uvijek se vidimo kao žrtve, a u stvari može biti i osjećam se premalo važan i nemam samo povjerenje i hoću udovoljavati da budem priznat."
0:14:20,0:14:23,"E sad, ispod toga se uvijek krije strah, to ćemo se složiti, jel tako?"
0:14:24,0:14:28,Ono kad sam bio pričom oko disbalansa i dualnosti.
0:14:29,0:14:31,"Znači mi imamo žrtvu, a šta je s druge strane?"
0:14:33,0:14:34,Spasitelj.
0:14:35,0:14:40,"jel netko ovdje konstantno spašava druge i pomaže im, a imamo takve."
0:14:40,0:14:46,"Ajmo ponekad onda iz tog ekstrema odemo u žrtvu, jadan ja, zašto baš meni, zašto."
0:14:46,0:14:48,I onda ne znaš ni sam jesi žrtva ili si spasitelj.
0:14:48,0:14:53,"Šta, iz vlastitog neiskusta ideš u disbalanse i ja sam bio žrtva."
0:14:56,0:15:00,"Je, ali što je najbolje ste u pravu."
0:15:00,0:15:04,Znači to je ono što ja govorim da imate pasivnije ego i agresivnije.
0:15:05,0:15:13,"Pasivnije ego koji se povlači uvijek će ići u ulogu žrtve, agresivnije ego će ići u ulogu spasitelja, ja sam ili čak nasilnika, zavisi koliko je to ovoga."
0:15:13,0:15:14,ovisi koliko je to ekstremno.
0:15:14,0:15:19,"Ali hoću reći da svatko od nas se ponekad osjeća kao žrtva, a ponekad tko ide spašavat."
0:15:20,0:15:21,A poanta je da trebaš ostati u balansu.
0:15:22,0:15:25,"Nisi ni žrtva, a nisi ni spasitelj."
0:15:25,0:15:26,Šta pokušavam reći?
0:15:27,0:15:28,Ne petljaj se u sve.
0:15:28,0:15:33,Jeste primijetili koliko si patnje riješite kad se sam ne petljate ustvari?
0:15:34,0:15:36,Evo vam praktičan poslovan odnos.
0:15:37,0:15:40,Ja kad sam bio mlađi onda sam se javljao na svaki telefonski poziv.
0:15:40,0:15:41,Koji je Len?
0:15:41,0:15:42,Čime zovješ?
0:15:42,0:15:46,"Imao sam ih dvjesto poziva dnevno, ja sam full važan i dvjesto poziva dnevno."
0:15:46,0:15:48,"Ja se javljam na svaki, ja sto stresova."
0:15:48,0:15:54,"I jednom slučajno se nisam mogao javiti, ja sam shvatio dok sam vratio pozive da su pola problema bile riješene."
0:15:54,0:15:54,Kako?
0:15:55,0:15:56,Jel se nisam petljao?
0:15:58,0:16:02,"A ja i to sam onda zvao pomnost, a onda sam naučio pa čekaj pa evo pa nemoj se petljati tu sve."
0:16:03,0:16:06,Ja sam shvatio što se manje petljam više se stvari rješava.
0:16:08,0:16:09,"Šitfak, pardon."
0:16:10,0:16:15,"Ali top stvar, čekaj, ja mogu riješiti stvari ne radeći ništa, to je ljubav, da."
0:16:15,0:16:19,"Jel za mene je bilo lakše petlja se, jel sam se ja uvijek petljao u stvari."
0:16:20,0:16:22,"Ja ću napraviti, ja ću te spasiti, ja ću ti objasniti."
0:16:22,0:16:26,"Ima netko ovdje koji voli objašnjavati malo stvari, a danas ne pitaju."
0:16:27,0:16:29,"O, ja sam isto to radio."
0:16:30,0:16:37,Ja sam morao upotrijebiti svu snagu samokontrole da prestanem objašnjavati ljudima koji još nemaju kapacitet shvatiti ono što pričam.
0:16:40,0:16:41,Jel to zvuči poznato?
0:16:42,0:16:48,"Zato ja kažem mi ovdje smo svi isti, svi smo u istoj školi i svi učimo iste predmete."
0:16:49,0:16:53,Jedino što nas može razlikovati i udaljavati jedni od drugih je neznanje.
0:16:54,0:16:55,"Jel kad znamo, znamo potpuno isto."
0:16:56,0:16:58,"Nemojmo ti naučiti matematiku jednu, ja ću drugu."
0:16:59,0:17:01,"Samo jedna matematika, samo je jedna istina."
