Start (HH:MM:SS),End (HH:MM:SS),Segment
0:04:28,0:04:58,"Svećenik jasno je bilo mora biti nekakva posebna figura, isto tako časna sestra kao neki posrednik između Boga i ljudi, sjećam se u svom djetinstvu ono kad bi recimo promatrao Dom Franu Šimata, jednog jako dobrog svećenika pokojnog iz Šibenske biskupije, to je onako bio figura prekrasna, isto župnik Vladimir Cvetnić, pa neki Franjici koji smo znali sve tako nekako stvari, to su sve onako markantne figure i automatski samim time."
0:04:59,0:05:00,Kao nedostižne.
0:05:00,0:05:04,Pa u nekom smislu i nedostižne.
0:05:05,0:05:24,"I druga stvar, naravno, ja sam znao svećenici i časne sestre se ne, žene ne udaju se i samim time nisam bio siguran jel to bih ja mogao mirno živjeti, mirno prihvatiti recimo taj život u celibatu."
0:05:24,0:05:47,"Jer ja sam se isto kroz djetinstvo i kroz mladost zaljubljivao i vidio sam da imam osjećaje i prema surama i sve i nije mi baš bilo zamislivo u tim periodima mog odrastanja da bih ja mogao mirno živjeti u beženstvu, znači bez žene, bez spolnih odnosa i slično stvari i naravno nije i zbog toga mi bilo."
0:05:49,0:05:49,Tako je.
0:05:50,0:05:53,I nije mi zbog toga bilo zamislivo.
0:05:53,0:05:56,"Međutim, u jednom trenutku sam osjetio da bih to mogao."
0:05:57,0:06:22,"Kad sam imao dvadeset jedan godinu pa da da mi je prvi put možda palo na pamet da bih ja to znači između ostalog i beženstvo i znači te zavjete siromaštva i poslušnosti mogao živjeti, ajmo to tako reći sa nekakvim mirom i sa osjećajem da to sve skupa ima nekog smisla, to je isto važno i tad mi je to ajmo to tako reći palo na pamet, ali nije baš da je odluka brzo došla nakon toga."
0:06:23,0:06:40,"Dobro, dakle, okej, kad kažeš da si ti, dakle završio si srednju školu koja je bila tehničkog profila ako dobro pamtim, dakle prije nego si krenuo promišljati ovo što ti je palo na pamet 20 godina, kako je izgledao tvoj život."
0:06:40,0:06:49,"Dakle, išao sam u jednu tehničku školu, znači smjer optika i nekako sam se, evo, nekakva životna inercija vodila."
0:06:49,0:06:54,"Idemo u tu školu, pa tu ima posla, pa valja ću i to raditi i sl."
0:06:55,0:07:04,"Međutim, sve me na vrijeme ja bih volio pročitati neku knjigu ovako koja je bila doticala ta, nazovimo ih, vječna pitanja."
0:07:05,0:07:21,"Volio bih čut nešto o tome, pričati I ja zapravo do pred sam krajem srednje škole nisam razmišljao uopće da idem na faks nego sam nekako gledao život više od danas za sutra."
0:07:21,0:07:25,Valjda ću nakon srednje u vojsku pa ću valjda nakon toga radit tako nešto.
0:07:27,0:07:35,"No međutim tada sam čuo u četiri srednje da Isusovci imaju fakultet filozofije, religijske znanosti i to mi je bilo krajnje neobično."
0:07:35,0:07:41,To je bio jedan trenutak u Bogovićevoj ulici koja je izgledala dosta drugačije nego što danas izgleda.
0:07:41,0:07:54,"Znači ja sam ta tada u Bogovićevoj upražnjavao jedan svoj hobi, a to je da sam volio kupovati rabljene, znači, vinile ploče, gramofonske, nekakvih bendova od prije 15-20 godina."
0:07:54,0:08:01,"I tako, jednom dok sam birao te ploče, nekakva dva dečka su pokreme mene priča o tome da isocima imaju fakultete filozofije."
0:08:01,0:08:11,"Onda je taj jedan koji je kupovao ploče tom svom prijatelju, predlagaču, govorio: Pa jako sam zadovoljan, na jako zanimljiv način se to sve skupa raspravlja o smislu života tamo i sve."
0:08:11,0:08:25,"Meni je to bila jedna bubica uho, mislim da je to bila početak četvrtog srednjeg, ako se ne varam, davna, devedeset pet godina jesen i meni je to bila jedna bubica u uhu u tom trenutku."
0:08:26,0:08:48,"Zanimljivo je kako se te stvari u životu slažu i odiš tražit stare ploče i čuješ da, da, takvo nešto, takvo nešto i meni je to stvarno, ali ja nisam nikome o tome ništa govorio kako ja to imam običaj i meni je to kuhalo u glavi, ali kako šta sad, pa nisam planirao to pa onda sam otišao se interesirati na faksa pa sam vidio knjižicu pa treba znati grčki pa treba znati latinski pa gdje je to od mene."
0:08:48,0:09:10,"itede itede Međutim, ipak su me neki poznati ljudi koji su radili na tom faktu ohrabrili i sve i tako sam se ipak odvažio upisati filozofiju i religijsku kulturu kod Isusovaca nemajući pojma zapravo zašto to radim, samo sam nekako osjećao težnju da tamo budem."
0:09:11,0:09:12,Svati ono što si osjećao.
0:09:12,0:09:12,Da.
0:09:14,0:09:24,Možda je to čak bilo i više od osjećaja nekakva intuicija nekakvog ajmo to tako reći puta ili neke unutarnje potrebe koju ja sebi možda u tom trenutku nisam znao objasniti.
0:09:25,0:09:37,"Ja sam znači pisao taj faks i tamo je bila jedna zanimljiva atmosfera, zanimljivi ljudi i već od prvih mjeseci osjetio sam da je to jedno meni mjesto kojem ajmo to tako reći paše."
0:09:39,0:09:51,"Zanimljivo je to bilo da je jedna obrazovna institucija bila jednog malo drugačijeg tipa, odnosno imala jednu malo drugačiju obiteljsku atmosferu da se tako izrazim i tako je to."
0:09:51,0:09:59,"Znači krenulo, međutim još uvijek nije misao o nekom svećeničkom zvanju došla tako skoro."
0:09:59,0:10:12,"Ja sam opet vidio sebe završiti to pa ću nešto, ne znam što, da li neka škola, predavanje, da li pokušaj u nekakvu administraciju, da li nešto treće ili četvrto, ali ne, ne, ne."
0:10:13,0:10:19,Znači nikakvo svećeničko-regovničko zvanje to će doći tek malo kasnije.
0:10:20,0:10:36,"Znači ja čak u tim trenucima to je isto opet malo neobično, čudno, ali eto u jednom životu mladog čovjeka zna se dogoditi, čak i nisam imao neku redovitu, ajmo to tako reći vjersku praksu, vjerski život."
0:10:37,0:10:44,"Naime, ja sam čak upao u tu nekakvu fazu da sam išao na misije svako tri četiri tjedna i slično."
0:10:44,0:10:46,Nisi nedjelja išao uopće na misiju.
0:10:46,0:10:46,Ne uopće.
0:10:47,0:10:49,Odnosno ne uopće ali nisi išao svake nedjelje na misiju.
0:10:50,0:10:52,"Tako je, počelo je to polako padati."
0:10:52,0:10:53,Dok si studirao.
0:10:54,0:10:58,Dok si studirao teologiju i religijsku kulturu.
0:10:58,0:11:00,To je zanimljivo.
0:11:00,0:11:29,"Da, ali to nije baš lako objašnjivo, ništa tu nije bilo da je mene netko obeshrabrilo ili nešto, nego je jednostavno, ne znam, bila nekakva inercija, a i nekakva duhovna lijenost i slično je to utjecalo iako je ostao taj interes za duhovno i nikada nisam svjesno zauzeo recimo nekakav stav da li agnosticizma, ateizma ili pristajanja uz neke druge stvari."
0:11:30,0:11:35,Možda je to na neki možda jedan implicitan način u mene ulazilo.
0:11:35,0:11:38,"Evo, tako je to izgledalo od početka, tek u dvadeset jedan g."
0:11:39,0:12:16,sam zapravo se nekako vratio dvadeset jedan pa onda opet ajmo to tako reći u dvadeset tri kao vjerskom životu kao čvrstoj odluci ali ovo jako mi je zanimljivo o odebi riječi kao čvrstoj odluci dakle taj to je tako zanimljivo jer u stvari ja sam ono kao studentica sam upoznala upoznala sam jednog francuza koji mi je tada već francuz je već Francuska bila odavno u toj nekakvoj rekla bih krizi vjere i problema koji se danas vide rezultati njih u većini europskih zemalja.
0:12:17,0:12:27,"Ali, i onda mi je on nešto on govorio o misiji, onda mi je rekao rečenicu, gledaj, misa odlučiš se i svaku nedjelju disciplinirano odeš na misu."
0:12:28,0:12:31,"I kad pada kiša, i kad sije sunce, i kad ti se da, i kad ti se ne da."
0:12:32,0:12:32,I gotovo.
0:12:32,0:12:46,"I onda kasnije, ali meni je, ja sam kako sam ja ono isto imao, onda sam ja imala dvadesetak godina, meni je to zvučalo ono, ja se sjećam da sam si mislio, bože dragi, kako je on to postavio mehanički, ono nekako kao samo sve."
0:12:46,0:12:46,Prehladno.
0:12:47,0:12:47,Prehladno.
0:12:48,0:13:02,"A onda koliko sam se puta u životu sjetila kad bi padala kiša, a bila je nedjelja i sad ti padaju svi razlozi da ne odeš na tu misao, koliko sam se puta njega sjetila koji kaže, gle ili odlučiš i ideš."
0:13:03,0:13:08,"Dakle, ovo što kažeš, odluka, odlučio sam da je ta vjera za mene važna."
0:13:08,0:13:09,"Tako je, tako je."
0:13:09,0:13:11,Ja to nisam sebi znači mogao prije.
0:13:14,0:13:20,Znači došao sam u tu jednu fazu života kad me više nitko iz obitelji nije toliko tjerao.
0:13:22,0:13:32,"Mama bi ponekad kad bi primijetila da ne ide onda bi rekla ono šta je ono, da jadde diži se i idealno je to mogla raditi i s jednom je imalo smisla."
0:13:32,0:13:55,"A zašto sam sad rekao dvadeset jedan i dvadeset tri godina zato što u dvadeset jedan godine se dogodio jedan pokret nekako ja sam na jednu korist mu otišao na pepelnicu na ispovijed u Palmu i odlučio malo ljepše, proživio tu koristi, malo duhovnije i sve i osjetio se nakon te koristi promijenjen."
0:13:57,0:14:07,"I mene je to ponijelo nekoliko mjeseci, četiri, pet mjeseci, počeo sam čitati duhovnu literaturu i sve, ja sam mislio, sad će to ići tako."
0:14:09,0:14:12,"No, međutim, opet nije bilo te čvrste odluke."
0:14:14,0:14:20,"Na neki način discipline u kombinaciji sa osjećajima i ljubavlju i svima, ali i discipline."
0:14:20,0:14:26,Tako nekako i između ostalog i discipline da se vidi šta je tu važno i s čim se ne igra.
0:14:26,0:14:52,I opet je došlo nakon toga jedno vrijeme stagnacije da bi onda kad je došla dvadeset tri godina on je stvarno rekao nema zezanja više znači ili ili tako nekako bio sam u takvoj fazi između ostalog već sam polako počeo slušati o toj izgradnji duhovnog života raznih svećenika i to je vidio sam da bez te odluke nema ništa.
0:14:52,0:15:10,"Počeo sam se prvi put susretati s pojmovima ne znam duhovna suhoća, kada ti se ne ide, kada ovo, kada ono i kako treba u tim trenucima ipak ustrajati unatoč nekim nagnućima koja te zapravo vode prema opet nekakvom popuštanju ajmo to tako reći."
0:15:11,0:15:32,"I onda u dvadeset tri godine recimo jedna od konkretizacija te discipline i te odluke bila odluka da slijedim pobožnost prvih petaka u pameti da često da za pobožnost prvih petaka, mislim ne često, znala sam čuti da je to kao, a ne, to je kao staromodna, u stvari jako puno ljudi ide na te pobožnosti."
0:15:32,0:15:35,Pa ovisi kako se sam postaviš prema tome.
0:15:35,0:15:39,"Ona može biti staromodna, a može biti supermoderna."
0:15:39,0:16:03,"Da, vrlo, vrlo životna je, ja sam u tome vidio u tom trenutku, to je jedno sredstvo koje će me upravo disciplinirati da ja jednom mjesečno se sjetim da trebam otići na ispovijed i na priču prvih petaka, a i povjerovao sam dakle u ta obećanja o čemu je govorila sveta Marija, Margareta, Alokok i slično, jednostavno trebam neko sredstvo da me veže za Isusa, to je tako i za Crkvu, evo to je bilo to i to prati i od tada recimo."
0:16:06,0:16:51,"Pa to recimo bilo mi je to zanimljivo da Isus neće pustiti da netko koji slijedi tu pobožnost umre izvan njegove milosti i slično, to mi je bilo zanimljivo i automatski znači taj moj stav kojim se ja želim dakle približiti Bogu i ono što mi je bilo zanimljivo da nisam svačao to i nisam imao tu opasnost da povjerujem da je to magija, kao što neki kažu, oj, lako tako, devet puta ću se ispojiti i pričestiti, a onda doviđenja sve."
0:16:51,0:16:52,Meni je to bilo nezamislivo.
0:16:52,0:17:02,"Ako netko u jednom trenutku povjeruje u tih, dakle naprimjer pobožnost devet prvih petaka, sigurno ima nekakvo ozbiljno svačanje."
0:17:03,0:17:04,Boga i jako će to teško.
0:17:05,0:17:06,"Njegove moći, njegove milosti."
0:17:06,0:17:08,"Kao magija, mislim, sve je uvijek moguće."
0:17:08,0:17:09,"Pa, naravno."
0:17:09,0:17:10,To je tako iskrivljavanje.
0:17:11,0:17:11,"Da, to je ipak tako."
0:17:12,0:17:13,"Da, ne treba pisati svoje vrste."
0:17:14,0:17:14,Da.
0:17:15,0:17:24,"I onda si to prepoznao, sa srcem si prepoznao da je to istina, da je to te pokrenulo, motivirano, krenulo si na prve petke i onda?"
0:17:26,0:17:27,"Da, onda sam se vezao."
0:17:28,0:17:39,"U crkvi, sve više i više se družio i sa ljudima koji su bili oko crkve, tako da je to automatski ti pomaže da nešto razmišljaš."
0:17:39,0:17:41,"U određenom smjeru, da."
0:17:41,0:17:41,Tako je.
0:17:42,0:17:44,Čuješ iskustva drugih ljudi.
0:17:45,0:17:50,"Ali opet, dakle, ni to nije značilo nekakav, ajmo to tako reći, završen posao."
0:17:52,0:17:57,"U tom trenutku ti želiš duhovno rast, želiš iskreno raditi na sebi, ali ne znaš točno kako."
0:17:58,0:18:18,"Pa onda u prvom trenutku pomisliš da je važno množiti razne pobožnosti, pa ću sveto manti, pa ću bezgašno srce marino, pa ću, ali onda vrlo brzo shvaćaš da nije ni u tome poanta, nije rast u duhovnosti, množenje razno raznih pobožnosti, devetnica i sve nešto treba izabrat što ima svrhovitost u određenom periodu života."
0:18:18,0:18:46,Onda sam našao dakle duhovnika pa mi je to dakle pomoglo jer isto tako mora se reći da i u crkvenim krugovima među lajcima nije svako jednako izverziran u tim stvarima i ljudi će ti vrlo često na temelju nekih svojih iskustava čak i u dobroj namjeri savjetovati nešto što možda tebi ne treba.
0:18:47,0:19:10,"Može se i toga znači naći u crkvi i tu treba biti osjetljiv, tu treba imati tu unutarnju slobodu da znam koji mi savjet u ovom trenutku koristi, koji mi ne koristi i da na kraju krajeva znam da ja trebam imati svoj put i da kad mi netko kaže ti moraš ići u to i to hodočasničko mjesto obavezno, da ja mogu u tom trenutku reći pa ne moram, gledaj, razmislit ću i vidjeti ću."
0:19:11,0:19:40,"I tu je vrlo dobro imati jednog dobro učenog duhovnika, kako bi rekla Sveta Tereza Javljevska, koji će znat lijepo pomoći čovjeku da napreduje, a da pritom isto tako taj duhovnik ne guši slobodu tog čovjeka, nego da zaista pomogne osobi da se sama razvija, da to ne bude neki paternalistički odnos i slično."
0:19:41,0:19:57,"Dakle, da u stvari čovjek si pronađe duhovnika, kojemu u stvari budući da mu redovito dolazi, upoznaje duhovnik svog, dakle osobu kojoj pomaže, ali u stvari cilj je pomagati osobi da u slobodi gradi svoj odnos s Bogom, u svojoj slobodi."
0:19:58,0:20:06,"Dakle poštujući da si ti taj koji odabireš, ti si taj koji, a on ti pomaže kao mentor u stvari razlikovati neke stvari."
0:20:06,0:20:19,"Pa tako bi to nekako rekli mentor, mentor ili netko tko zaista dopušta da Bog na svoj način djeluje u životu druge osobe."
0:20:20,0:20:21,To Dobro.
0:20:21,0:20:24,"I onda si, taj mentor tvoj je bio Isusovac?"
0:20:24,0:20:26,"Je, je, gdje je to Pate Štajner?"
0:20:26,0:20:26,"A, super."
0:20:27,0:20:30,"I onda si ti, i kako je to dalje onda išlo?"
0:20:30,0:20:42,"Pa onda je išlo, ja sam u tom trenutku već imao nekakve dvije, tri godine staža, ajmo to tako reći, razmišljanja o duhovnom zvanju."
0:20:43,0:20:53,A važno je naglasiti da te moje prve misli o duhovnom zvanju su meni djelovale razmjerno neozbiljno.
0:20:53,0:21:18,"Ja sam mislio da je to jedna mušica u moje glavi i da je to jedan moj bijeg od stvarnosti ili slično jer motalo se meni po glavi svašta pa rekao sam i ovo je jedna od tih mušica, to je jedno fantaziranje, ja bih sad sve samo ne možda da sad ovo ili ono u životu zgrabim."
0:21:18,0:21:30,"I tako sam na to otklanjao i razmišljao sam ja i o braku i slično i bio sam otvoren, dakle za tu opciju imao sam i neke kraće veze sa djevojkama i slično."
0:21:31,0:21:35,"Međutim, ta misao o duhovnom zvanju je ostajala."
0:21:36,0:21:42,"Bila je tu dvije, tri godine i ja više točno nisam znao što ću s tom misliti."
0:21:42,0:21:53,"Mislio sam ako jest duhovno zvanje stvarno svećeničko i redovničko to će se pokazati na nekakav maestralan, snažan način kojim neće čovjek propustiti, da."
0:21:54,0:22:01,"Tako je, neće ostati dvojba baš onako kao, ne znam sve ti pada navodno s konja i, ako to nema u svetom pismu i sl."
0:22:02,0:22:04,Ali dobro zvuči i dobro izgleda na slikama.
0:22:04,0:22:05,Pogotovo kad karavađe.
0:22:06,0:22:07,To naslikam.
0:22:09,0:22:17,"I sad sam ja iščekivao taj trenutak, međutim taj trenutak nije dolazio nego je samo ta jedna blaga misao."
0:22:17,0:22:20,Nije bilo grmljavine već je bio samo blagi povjetar.
0:22:20,0:22:24,Nije bilo nikakvog ulaženja u crkvu da me u tom trenutku obasja neka svjetlost i sl.
0:22:25,0:22:26,Ništa od svega toga.
0:22:28,0:22:44,"A blaga misao je bila je tu i onda sam mis isto tako upoznao jednu svoju jako dobru prijateljicu koja je danas pustinjakinja u Španjolskoj, to je bila dakle glumica poznata, dakle sestra Edita Majić od Križa."
0:22:46,0:22:46,Tako je.
0:22:47,0:22:55,I s njom sam imao dosta tih kava po Patovini i Kalčićevoj gdje je ona meni isto prenosila ta svoja iskustva.
0:22:55,0:23:03,"Ona je imala zaista jedan zreo pogled na vjeru, radikalan, ali isto tako uravnotežen."
0:23:04,0:23:17,"Ja razumijem da u radikalnom smislu, radikalno predavanje, a s druge strane zreo bez nekakvog, krivog, prevelikog napuhivanja bilo čega, skromnosti."
0:23:18,0:23:24,"Ja sam isto imala priliku upoznati, mi smo bili, može, ja smo bili u Aviliu, u Španjolskoj, s djecom."
0:23:24,0:23:29,"Smo je otišli posjetiti, ona je tada bila u Avilii i da je predivno iskustvo."
0:23:29,0:23:30,"Pa je, sigurna sam."
0:23:31,0:23:36,"Sreća ta njezina u tom samostanu, to je toliko jasno, zbiljem."
0:23:36,0:23:39,"Super, nisam ni znala da si ti poznavao, evo sad ja znam baš to."
0:23:40,0:23:56,"Evo, između ostalih, mnogo je bilo tih godina, ali eto, valjda se posložilo tako nekako da je ona možda razvila tu neku svoju misao o odluci, pa sam ja isto posvijestio tu odluku i tako je."
0:23:57,0:24:04,"I kako je ta misao, evo, koja je tebi bila bitna njezina, o odluci, kako, evo, daj nam je malo, prenesi nam je, koliko možeš."
0:24:05,0:24:12,"Pa bilo je to jednostavno, izabrati jedan model kako donijeti odluku ili metodu."
0:24:13,0:24:34,"To je išlo u smjeru tome da se izabere jedan datum nekog sveca, neke svetkovine blagdana koji ti nešto znači u nekakvoj bližej ili daljoj budućnosti i da se u tom trenutku na taj datum donese odluka da se do tog trenutka zrelo razmišlja, ne da se bude besposleno od tog datuma."
0:24:34,0:24:36,Već do tada rok neki si si ustvari postavio.
0:24:36,0:24:44,"Evo recite, sad pojednostavljujem, ali vezan za određenog sveca i ti sad u tom vremenu razmišljaš, ali tada ćeš donijeti odluku, da li to jest ili ne."
0:24:45,0:24:45,"Tako nekako, da."
0:24:46,0:24:46,Tako nekako.
0:24:47,0:24:52,"I sad ja sam u tom trenutku rekao super, ja ću za jedno 3-4 godine."
0:24:53,0:24:56,"Onda mi je ona rekla, nema potrebe da ti to radiš."
0:24:57,0:24:58,Za 10 godina.
0:24:59,0:25:00,Dobro.
0:25:00,0:25:03,Ali onda sam uzela jedan rok od par mjeseci.
0:25:04,0:25:10,"Kako nisam razmišljao baš od jučer o tome, procijenio sam da bi bilo dovoljno par mjeseci."
0:25:11,0:25:16,"I evo, to je u tom trenutku ispalo ta odluka na taj način."
0:25:16,0:25:28,"Dobro, i znao si na pit naprimjer, dakle, ok, znao si za zvanje, imao si sigurnost da je to to, da Bog to želi u tvojem životu, a da li si odmah znao da želiš biti Isusovac?"
0:25:28,0:25:30,Da li je to bilo usko povezano ili ne?
0:25:30,0:25:35,"To je isto bilo zanimljivo, to je isto bilo mnogih tih mojih smušenosti."
0:25:36,0:25:51,"Naime, zaista Isusovci jesu prva zajednica koja me jako fascinirala i koja me jako privukla, ali to je u početku bila fascinacija nekakvim povijesnim hodom društva Isusove, svim što je ona prolazila."
0:25:51,0:25:59,"Doživljavao sam to gotovo kao neku vojnu formaciju koja je bila u različitim dijelovima svijeta koju su mnogi mrzili i nisu podnosili, ali koja je mnoga dostignuća napravila."
0:25:59,0:26:01,To je bila jedna fascinacija više onako izvana.
0:26:03,0:26:04,Još to nije uvijek bilo ono.
0:26:05,0:26:06,"Dobro, sveti Ignacije je bio vojnik."
0:26:08,0:26:15,"Mislim, ta vojnička formacija je na neki način tu, ali razumijem što govoriš da je to bilo izvana."
0:26:16,0:26:20,"Da, onako, vidiš jednu povijesnu grupu koja je vrlo zanimljiva."
0:26:20,0:26:23,Na kraju uvijek treba biti moje obraćenje.
0:26:24,0:26:27,Ovo ne može nadomjestiti to moje obraćanje.
0:26:27,0:27:00,"I sada, međutim, to se počelo mrljicu tresti, počeo sam se interesirati za razne druge zajednice, grupe, pogotovo u tom trenutku razmišljaš kao o nekom radikalizmu i onda još uvijek ne znaš distinkciju što je pravi radikalizam a što nije, onda ne znam, čuješ, postoje redovinske zajednice koje tri puta tjedno postoje, mole toliko i toliko krunice dnevno, onda ti to automatski djeluje u, to je radikalno, to je pravo, ali to ne mora značiti da je to stvarno pogođeno."
0:27:01,0:27:02,"Za tebe, to ne mora značiti da je to za tebe."
0:27:03,0:27:23,"Da, čuo sam na zapadu postoje ovakve, onakve zajednice, sve to zvuči jako zanimljivo, ali trebate puno iskustva da ti znaš da ta isto život tih nekih zajednica koje postoje na zapadu koliko god je ispunjen pobožnostima ne mora značiti da je uvijek nužno sve zdravo."
0:27:24,0:27:45,"Ali to u tom trenutku ne znaš kad si samo to promatraš dok su Isusovci s druge strane djelovali čak malo pre blago, čak preopušteno, svaki na svoju stranu malo individualisti, malo ovako, malo onako, nema nekih vatrenih propovijedi ili sve, čak nešto i malo previše racionalizma."
0:27:46,0:27:50,Pa Isusovci na zapadu imaju razno razne eksperimentalne ideje i sl.
0:27:51,0:28:51,"I sad u tom trenutku to me malo zbunjivalo i u tom trenutku ja sam počeo razmišljati o drugim zajednicama, međutim kad sam sve zbrojuju, oduzeo iako sam i u Hrvatskoj tu upoznao neke jako lijepe zajednice koje do današnjeg jako pošteno kao što su naprimjer Beningtinci, Karmelićani i slično koji su me privlačili, na kraju sam opet došao do toga da su mi islovi prva, dakle ljubav i postao sam svjestan da na tom fakultetu gdje sam ja kao Lajk studirao zapravo nisam imao nikada neko loše iskustvo nego naprotiv, prije svega ljudski pristup je bio onaj koji je jako funkcionirao, to je ona osnova od kojeg se, od kojeg se kreće i vidio sam zapravo da postoji smisao postojanja Isusovaca upravo takvih kakvi jesu u svijetu i nekako sam se vratio na tu, ajmo to tako reći, svoju prvu ljubav."
0:28:51,0:28:56,"Da, da je njihova karizma jedna od niz karizmi koje su potrebne."
0:28:56,0:28:57,I crkvi i društvu.
0:28:57,0:29:06,"Tako je, postoje, evo danas i postoje pustinjaci, postoje kontemplativni, postoje aktivni i svi se odazivaju istom gospodinu."
0:29:07,0:29:12,"Da, to je jedan bilo fascinacija i sa svetim Ignacijem i tim Isusovačkim svetcima."
0:29:13,0:29:18,A i to jednoj privrženosti moje Isusovcima u Zagrebu.
0:29:18,0:29:29,"Nije moje upoznavanje Isusovce započelo sa fakultetom, nego sam još kao dijete znao otići sa članovima svoje obitelji u Pamutićevu, biti na misama Patre Čurića i tako."
0:29:30,0:29:33,Postala je ta jedna afektivna vezanost.
0:29:33,0:29:41,"I on je zbilja imao utjecaj na puno ljudi, puno ljudi sa svojim propovjedima koje su sve bile jako racionalne, ali uvijek konkretne."
0:29:42,0:29:43,Dobro.
0:29:43,0:29:51,"I onda kad si to prepoznao, dakle prepoznao si da je to poziv tvoj životni, prepoznao si da želiš ići s ISO-cima i onda?"
0:29:52,0:30:18,"Pa onda sam ušao dvije tisuće pet u novicijat društva ISO-ve meni je jako drago bilo da je taj novicijat u splitu koji je jedan različit grad od zagreba kojeg ja jako volim ali sam imao potrebu isto tako za nečim malo različitim i bilo mi je to drago i prošle su te dvije godine imao sam dva učitelja u novicijatu prije bio pater anto lozuk koji je preminuo prije desetak dana, prošli tjedan je bio s protokolom."
0:30:18,0:30:31,"Tako je, dakle on će osled nezaboravan još dugo vremena sa cijelim svojim životnim habitusom i duhovnim i intelektualnim koji je imao, ostavio je trag među nama."
