Start (HH:MM:SS),End (HH:MM:SS),Segment
0:18:15,0:18:23,Realno mi uvijek tražimo dobra rabljena tojetna vozila i često nudimo ljudima da mi je otkupimo.
0:18:24,0:18:34,Ali u pravilu ili ga ostavljaju nekomu u obitelji ili ga prodaju prijatelju ili traže jako veliki novac za njega.
0:18:34,0:18:36,Razlog je vrlo jednostavan.
0:18:36,0:18:41,"Zadovoljni su tim automobilom, nisu pod pritiskom da ga moraju prodati."
0:18:41,0:18:50,"Jednom sam sa Ivran Šebanjem razgovarao, on ima dva govorica hibrida, on kaže da je taj auto bez obzira na kilometražu ne gledan kao stari auto."
0:18:50,0:18:55,Ustavno nemam osjećaj da mi auto prešao toliku i toliku.
0:18:55,0:18:56,To ste htio pitati.
0:18:56,0:19:04,"Šta znači za hibridni automobil koji, ne znam, ako ga vodiš po gradu, recimo uglavnom po gradu i on pređe 200 tisuća km?"
0:19:05,0:19:08,Pa nekoj uroboj logici računa je da ti pola vremena benzina s njim radio.
0:19:09,0:19:10,To hoću reći.
0:19:10,0:19:20,"Znači, je li to nešto sada možda za to, jel to nemam pojma da se neko 50 tisuća za nekog dizela ili benzinca da je prešao."
0:19:20,0:19:23,"Hoću reći kao ništa, mislim 200 tisuća."
0:19:23,0:19:29,"Motor je radio 50% vremena, cijelo auto je sradilo tu kilometražu koju imaš, naprejaču."
0:19:29,0:20:11,"čujem, mislim ipak po cesti i svugdje, ali zbog onoga što sam nabrojio što Toyota hibrid nema i onda kad uzmeš da i taj atmosferski motor jako su pouzdani, dugo ih Toyota radi, Japanci su poznati po tome da znaju napraviti atmosferski motor generalno i on radi recimo, on radi u Atkinsonovom ciklusu, znači radi bolje učinkovitosti, motori koji rade po Atkinsonovom principu ne idu sami u auto, razlog je što su na niskom broju okreta ja malo inertniji, onaj opet kad imaš el elektromotor, on idealno popuni tu rupu."
0:20:11,0:20:13,Tako da su za hibrid idealni.
0:20:13,0:20:18,Dizel nikad u Tojoti ne ide u priču.
0:20:19,0:20:21,"Prekomplikovani su, preteške."
0:20:21,0:20:22,Nema potrebe za tim.
0:20:23,0:20:25,Drugi kombiniraju i to.
0:20:28,0:20:30,"Mariu, hvala ti."
0:20:30,0:20:32,Hvala ti što smo zvali.
0:20:32,0:20:34,Reci samo ono otkriženo.
0:20:34,0:20:37,"Šta voziš ti, koji je tvoj Tojotel bimac?"
0:20:38,0:20:39,Žena vozi.
0:20:40,0:20:43,"Ja vozim korolu, hedgeback, hibrid."
0:20:45,0:20:50,"Što god to bilo, izuzetno ug u gledateljima da pogledaju koji je to NLK hibrid."
0:20:52,0:20:55,"I dok ja vozim, bit će to hibrid."
0:20:57,0:20:59,A dok žena vozi isto?
0:21:00,0:21:08,"Ona je, Friya Vila Ljubite i neki drugi brandov, ali kako je počela voziti hibrid, ne može istarati za ovo."
0:21:09,0:21:10,"Buhval, buhval."
0:21:12,0:21:12,Hvala ti.
0:21:13,0:21:14,"Pozdrav, ženi."
0:21:17,0:21:17,Hvala.
