Start (HH:MM:SS),End (HH:MM:SS),Segment
0:05:19,0:05:40,"Svako jutro bi se ustajao, kleknuo, podiga iz moje lice i govorio bi Gospodinu: Gospodine, zašto si me stavio na ovaj križ?"
0:05:42,0:05:44,Bio sam dobar katolik.
0:05:45,0:05:47,Bio sam dobar život.
0:05:49,0:05:55,Ja sam htio dati ostavku i otići.
0:05:57,0:06:00,"Doista, uistinu sam mislio da trebam otići."
0:06:02,0:06:04,Ali jedan dan Gospodin mi je tada govorio.
0:06:07,0:06:08,Jako jednostavno mi je rekao.
0:06:11,0:06:13,Ja sam taj koji te pozvao.
0:06:15,0:06:16,To je bilo za mene dosta.
0:06:18,0:06:20,"Rekao si, gospodine, neću odustati."
0:06:20,0:06:26,"I sjećam se, gospodine je pozvao."
0:06:26,0:06:27,Nastavio sam.
0:06:32,0:06:35,A sve te pritušbe su nestale u kratkom roku.
0:06:39,0:06:44,"To je sve bilo, dakle sve pritušbe su bile od strane jedne osobe."
0:06:46,0:06:51,"Ta osoba je željela biti koordinator, ali nije uspjela u tome."
0:06:54,0:06:59,"Ta osoba mi je čak bila i prijatelj, i dalje mi je prijatelj."
0:07:01,0:07:06,"I danas, kad se osvrne na to, zašto se to dogodilo?"
0:07:09,0:07:13,"Ja nisam izgubio ništa, ali sam dobio dosta."
0:07:15,0:07:23,"Kad sam se preuzeo u vodstvo, bio sam jako uznosita osoba."
0:07:25,0:07:31,"Rekao sam kako sam bio s timljeni plan, ali sam bio optimističan."
0:07:32,0:08:01,"Imala sam jako dobar posao, imala sam dobro obitelj, živjela sam sretno, a Gospodin me morao istopiti jer Gospodin je htio meni uputiti kroz to iskustvo, kroz te patnje, kroz sve to."
0:08:01,0:08:16,"nerazumijevanje i sve te optužbe, Gospodin je mene iz toga, mene oblikovao i započeo me ispunjavati, i započeo me koristiti."
0:08:18,0:08:18,Amen.
0:08:26,0:08:31,Vrlo često kada smo mi.
0:08:31,0:08:41,"u stanju trpljenja, kao što sam rekao, mi postanemo nemirni."
0:08:48,0:08:54,I tada imamo tendenciju gledati u ljude oko nas i tražiti krivicu za svoju patnju.
0:08:57,0:09:00,"Da, ta osoba je krivac za svoju patnju."
0:09:02,0:09:11,"Ali baš kao i u životu Jobovo, Gospodin dopušta trpljenje u našem životu."
0:09:17,0:09:31,"Jer kad gledamo Saula koji je postao Paul, nakon što je Saul iskusio iskustvo obraćenja, ima nešto što je Gospodin kazao."
0:09:34,0:09:35,I on to kaže.
0:09:36,0:09:37,I sad je stavljen.
0:09:41,0:09:44,"U djelima apostolskih, deveto poglavlje, šesnaesti redak."
0:09:52,0:09:55,"Kaže se, pokazat ću mu što će trpjeti za moje."
0:09:55,0:10:00,Ja ću mu uistinu pokazati koliko mu je za ime moje trpjeti.
0:10:05,0:10:20,"Kad nas Gospodin poziva, ili kao zagovaratelje, ili kao voditelje, sigurno je da će se dogoditi neko trpljenje."
0:10:20,0:10:41,"A kada dođe to trpljenje, većinu vremena nećemoćemo razumjeti Božji plan strpljenja."
0:10:41,0:10:44,I zbog toga ćemo postati nemirni.
0:10:44,0:10:46,Zbog toga ćemo kriviti druge.
0:10:46,0:11:00,Ali sjedite se Josipa u Starom zavjetu.
0:11:01,0:11:03,U knjizi poslanka 15.
0:11:03,0:11:19,"poglavlje se kaže, dakle, da je on htio nešto loše, ali Bog je htio nešto dobro."
0:11:24,0:11:34,"Dakle, ljudi u samom zavjetu su trpjeli jako punio toliko zato što su vraćali ljubovine na njega."
0:11:37,0:11:44,"Znate kako je bio bačen u bunar, kako je bio prodan i kako je završio u Egiptu."
0:11:46,0:12:01,"Svu tu priču znate, ali kasnije Josip kaže, iako ste ti mislio loše, Bog je to iskoristio za dobro."
0:12:03,0:12:14,"Dakle, čak i kada vi trpite, mnoga strpljenja su možda loša za vas."
0:12:17,0:12:30,"Čak i ako je tu Bog koji to koristi, upotrebljava, ali on to upotrebljava za naše dobro, i trpljenje je tu iz dva razloga."
0:12:33,0:12:36,Jedan je za naše vlastito spasenje.
0:12:39,0:12:42,Ja trebam trpjeti za svoj vlastito spasenje.
0:12:46,0:12:49,Neki od nas iskusaju Boga u svom životu kroz trpjenje.
0:12:52,0:12:57,I postoji nešto što Pope Francis kaže u našim suzama.
0:13:00,0:13:00,Vidimo Isus.
0:13:05,0:13:09,"Neki od nas će možda, neki od nas upoznati Isusa u svojim suzama."
0:13:13,0:13:16,Neka sucrpljenja su tu radi našeg vlastitog spasenja.
0:13:21,0:13:23,"Dakle, poslanice Hebrejima 12."
0:13:23,0:13:24,i 6.
0:13:24,0:13:31,reda kaže: Jer ko je Gospodin.
0:13:31,0:13:34,ljubi onoga i s tekom odgaja.
0:13:35,0:13:37,"Shiba, svi na koga voli."
0:13:41,0:13:46,"Dakle, on, Shiba, odgaja s tekom onoga ko ga voli."
0:13:50,0:13:53,Neka otvrpljena ćemo dobiti zato što nas Bog voli.
0:13:58,0:14:01,"I kaže, dakle, da Gospodin odgaja s tekom."
0:14:01,0:14:02,Od kraja svega onako kako ga volim.
0:14:08,0:14:11,I možda nam dolaze neka trpljenja zato što je Bog to dopustio.
0:14:14,0:14:17,Često je nama samima teško to prihvatiti.
0:14:19,0:14:21,Mnogi ljudi to pitaju.
0:14:24,0:14:29,"Ako me Bog voli, zašto dopušta da mi se ovo događa?"
0:14:32,0:14:33,"To je tajna, to je odajstvo."
0:14:39,0:14:40,Vratit ću se za svoj život.
0:14:50,0:14:56,I nakon toga Bog je mene počeo snažno upotrebljavati u obnovi glavnog grada Indije.
0:15:00,0:15:12,"Ja sam bio predsjedatelj šest godina, završio sam svoje razdoblje i onda sam pomislio dobro, sad ću se dobro odmoriti."
0:15:18,0:15:22,A upravo tada me je Bog izabrao kao nacionalnog voditelja obnove u Duhu.
0:15:25,0:15:27,To je bilo 2001.
0:15:39,0:15:43,Bio sam prvi laj koji je izabran kao nacionalni voditelj obnove u duhu.
0:15:45,0:15:48,Prije mene samo su to bili svećenici.
0:15:55,0:16:01,"Kada sam postao predsjedatelj nacionalnog vijeća obnove u duhu, to je bila."
0:16:01,0:16:17,velika funkcija jer u našoj zemlji imamo 774 biskupije i moramo koordinirati između svih tih biskupija.
0:16:20,0:16:28,"Isto da sam imao stalni posao u parlamentu, imao sam obitelj sa troj djece."
0:16:30,0:16:42,"U to vrijeme su rodnica još uvijek bila mala, najstarija imao samo 15 godina, a najmlađih samo 7."
0:16:49,0:16:54,Ja sam se ostavljala na svoju ženu koja mi je pomagala u svim obiteljskim pitanjima.
0:16:58,0:17:01,Ona je bila ta koja se brinula o obrazovanju djece.
0:17:03,0:17:12,"I samo šest mjeseci nakon što sam prihvatio tu novu odgovornost, moja žena se razbolila."
0:17:13,0:17:16,Njeno ime je Sofi.
0:17:19,0:17:26,"Kad smo išli u bolnicu, liječnik nam je rekao: ima rak."
0:17:29,0:17:30,Ja sam rekao: to nije moguće.
0:17:35,0:17:43,"da Bog koji mi je dao tako veliku odgovornost da nam bude dopušteno, moja žena oboliti od raka?"
0:17:49,0:17:57,"I Bog je tada riječ je rekao u redu, možeš ju odvesti u tu drugu onkološku bolnicu kako bi uradili nove predrage."
0:17:59,0:18:01,Ovo je bilo sve u određenju.
0:18:01,0:18:02,Sve u ožujku 2002.
0:18:05,0:18:06,"godine, 23."
0:18:07,0:18:14,"ožujka koji je isto dobio njezin rođendan, nas smo otišli tog jutra u bolnicu."
0:18:16,0:18:32,"Doktori su uradili mnoge predrage, i najavut liječnik nas je pozvao u svoj ured i rekao, vaša žena ima rak."
0:18:35,0:18:36,To je bio rak pluća.
0:18:40,0:18:43,"Ja sam pitao liječnika, koji liječnik predlažete?"
0:18:48,0:18:48,Operacija?
0:18:48,0:18:50,"Ne, rekao smo ne."
0:18:56,0:19:00,"On je rekao, vaša žena ima rak pluća u četvrtom stupnju."
0:19:04,0:19:06,I ostalo je samo četiri mjeseca života.
0:19:10,0:19:13,Možda možemo staviti na kemoterapiju.
0:19:16,0:19:18,Ja nisam mogao kontrolirati svoje suze.
0:19:22,0:19:25,Nisam se mogao vratiti ženi i reći joj to jer sam bio uplakan.
0:19:29,0:19:31,Ja sam se zatvorio u kupaonicu.
0:19:31,0:19:35,U kupavnicu i pokušala sam zaustaviti suze.
0:19:37,0:19:40,Trebalo mi je 40 minuta da prestane plakati.
0:19:40,0:19:42,I otišao sam k ženi.
0:19:44,0:19:46,Ona je govorila što je rekao liječnik.
0:19:47,0:19:56,"I rekao sam joj, imaš neku manju upalu, trebaš samo dobiti lijek zato i bit će sve u redu."
0:19:56,0:20:01,Jer ja nisam htio da se ona šokira s tim vijestima.
0:20:05,0:20:07,Nakon toga smo započeli s kemoterapijom.
0:20:11,0:20:17,"Kako je Lina prolazila, njezina stanje se pogošavalo."
0:20:22,0:20:30,Ja sam bio predsjedatelj obnave u duhu u gradu i bio sam također predsjedatelj na nacionalnoj razini.
0:20:32,0:20:34,Toliko ljudi je molilo za mene.
0:20:38,0:20:41,Toliko ljudi je molilo za ozdravljenje Sophie.
0:20:46,0:20:51,Ja sam u to vrijeme znao 25 kronica dnevno moliti.
0:20:52,0:20:54,Samo da bi se Sophie ozdravila.
0:20:56,0:20:57,Djeca su mi bila mala.
0:20:59,0:21:01,Oni su isto tako poslušali.
0:21:01,0:21:08,"Isto tako postili, ali sam uviđao da je njezino stanje sve gore."
0:21:11,0:21:13,Jednog dana sam sjedio u kapelici.
0:21:14,0:21:29,"Bio sam sam sam i pitao sam Gospodina: Gospodine, mi stalno molimo, ali ti si tako tih, ništa nam ne govoriš."
0:21:33,0:21:36,I tog dana sam čuo Boga Oca kako mi govori.
0:21:38,0:21:44,Bog Otac mi je rekao: Moj sin je plakao s križa.
0:21:46,0:21:51,"Ako je moguće, neka me ovaj kaleš moj oče."
0:21:55,0:21:59,To je molio dok je bio u krvavom snoju u getsemanskom vrtu.
0:22:03,0:22:05,A ja sam imao velike planove za njega.
0:22:06,0:22:11,I shvatio sam što mi Bog otac poručuje.
0:22:16,0:22:18,Nastavili smo moliti za ozdravljenje od Sophie.
0:22:18,0:22:24,I tim danima njezino stanje je bilo tako loše.
0:22:27,0:22:28,Njoj je bilo jako teško pisati.
0:22:29,0:22:29,Moramo je.
0:22:31,0:22:37,Morali smo staviti cijevice za prsa.
0:22:38,0:22:42,"Puno je bila, puno je lipnih čvorova koja su izrasla unutra na klupih."
0:22:45,0:22:47,Zbog toga ona nije mogla ući ležati.
0:22:50,0:22:52,Čak i tijekom noći ona bi sjedila.
0:22:54,0:22:56,Ja bih isto sjedio uz nju.
0:23:04,0:23:18,"I rekao bih joj: prikažimo svu ovu bol, svu ovu nesvjesnost, svu ovu neskubnost Gospodinu."
0:23:27,0:23:31,I onda smo sve to prikazali Gospodinu.
0:23:32,0:23:42,"I da skratim ovu priču, 24."
0:23:42,0:23:44,srpnja 2002.
0:23:45,0:24:01,"godine, Sophie je bila u bolnici, ja sam bio u bolničkoj sobi i zamolila me je, molim te priču, ja sam je prišao i uzela sam je u bolnici."
0:24:02,0:24:06,I još uvijek sam imao krvicu u rukama.
0:24:10,0:24:15,U tom trenutku sam molio krvicu božanskog milosrđa.
0:24:16,0:24:27,"Dok sam je držao u rukama, još uvijek sam znao da će u posljednjim trenucima Gospodin izdijući."
0:24:30,0:24:49,"Ali ona je izdahnula u mojim rukama, ja sam položio mrtvo tijelo svoje žene u bolnici, ali u tom trenutku sam osjetio veliki mir u sebi."
0:24:54,0:25:01,"Čak i u tim trenucima su se mi padale iz lica, ljudski."
0:25:01,0:25:09,"Ljudski to mi je bilo veliko patnje, veliko mučenje, ali u srcu sam imao veliki mir."
0:25:18,0:25:24,"Svatio sam da mi se ništa neće dogoditi bez Isusa ovog, odnosno bez da će to Isus dopustiti."
0:25:30,0:25:35,Čak je to trenutku sam shvatio kako do Bogove Isus voli i mene i moju djecu.
0:25:35,0:25:40,Isus voli i mene i Sophie.
0:25:46,0:25:48,I onda smo trebali započeti svoj novi život.
0:25:51,0:25:56,"Danas kad pogledam na to, osjećam se kao Job."
0:26:00,0:26:06,Bog je upotrijebio svoju to utrpljenja za velikim zagovorom.
0:26:09,0:26:11,Sve je postalo izvor blagoslova.
0:26:14,0:26:16,Sophie je svakako bila blagoslovljena.
0:26:21,0:26:26,"Jer kroz to veliko utrpljenje, kroz koje je prošla, da je otišla ravno u nebo."
0:26:30,0:26:32,Ja i djeca smo ostali za njem.
0:26:36,0:26:38,Postao sam i otac i majka djece.
0:26:42,0:26:45,I morao sam nastaviti svoj službeni posao.
0:26:48,0:26:51,Također sam bio predsjedatelj konferencije obnove o duhu.
0:26:55,0:27:00,I u tom trenutku sam započeo razmišljati kako ja to sve mogu učiniti.
0:27:03,0:27:11,Ali u molitvi donio sam odluku i zapisao sam ove riječi u našem magazinu.
0:27:14,0:27:17,Citirala sam Rimljane osmo poglavlje 38.
0:27:19,0:27:20,i 39.
0:27:25,0:27:27,Ništa me neće odvojiti od ljubavi Krista.
0:27:42,0:27:44,Sada imate pitanje u svojoj glavi.
0:27:49,0:27:52,Ovaj čelik nam govori u svom svjedočanstvu da mu je žena u nebu.
0:28:41,0:28:55,"Nakon što sam izgubio ženu, nakon nekog vremena mnogi ljudi su mi počeli govoriti, mi smo molili za tebe i za tvoje djecu."
0:28:57,0:29:01,Gospodin želi da se ti ponovno oženite.
0:29:05,0:29:09,"Oni bi mi to govorili, ja bih vam govorio: vi to ne razumijete."
0:29:12,0:29:13,Nije lako nekoga zamijeniti.
0:29:16,0:29:25,"Ali kako su dani prolazili, ja sam počeo shvaćati koliko moje djece nedostaje njihova majka."
0:29:28,0:29:42,"Jer ja sam jako puno moliti i govorio sam gospodinu gospodine, poslobodite me ove blokade ako je to tvoja volja."
0:29:44,0:29:46,I gospodin me pozdravio.
0:29:50,0:29:56,"Recimo ako idete u velike shopping centre, neka vam daju ponudu."
0:29:58,0:30:00,Kupiš jednu dobrištu kod grada.
0:30:04,0:30:12,"Dakle, dobio sam svoju suprugu, a uz nju je bio i sin."
0:30:13,0:30:31,Osjetio sam Sadovijevo spas jer je prije dvanaest godina izgubila supruga u nesreći.
0:30:31,0:30:36,12 godina prije toga njezin muž je poginuo u pravom je 10 godina.
0:30:38,0:30:45,"Imala je samo 25 godina da bi skupila muža, ali isto tako odlučila da se neće udavati."
0:30:46,0:30:51,"Živjela je sa svojom svekrom, sa sinom."
0:31:05,0:31:18,"I u to vrijeme jedna časna sestra koja je poznavala nju i koja je poznavala mene, došla nam je da je taj prijedlog."
0:31:27,0:31:30,"I ona je rekla, ja znam."
0:31:32,0:31:36,Ja sam rekao njoj: Ty dobro znaš što se ja ne želim ponovno ženi.
0:31:38,0:31:40,Ali konečno je ispalo da je to bila Božja volja.
0:31:46,0:31:50,I želim vam reći kako je moje iskustvo slično iskustvu Joba.
0:31:54,0:31:57,"Sada kad pogledam natrag, nisam ništa izgubio."
0:32:00,0:32:04,God Bog je sve udvostručio i vratio mi natrag.
0:32:06,0:32:08,"Imala sam jednu ženu, dao mi je dvije."
0:32:12,0:32:14,"Imala sam tri djece, dao mi je četvrtu."
0:32:20,0:32:23,I ona je prekrasna majka i žena.
0:32:36,0:32:41,Ovo iskustvo svoje svjedočanstva govorim vam ovdje na ovoj pozornici.
0:32:51,0:32:56,Ali doma nemamo nikad tako iskustvo da smo spojeni međusobno.
0:32:59,0:33:01,Gospodin je nas učinio.
0:33:02,0:33:02,kao jedno.
0:33:05,0:33:08,Gospodin je sve ponovno obnovio.
0:33:12,0:33:16,"Ali dok se to događalo, događali su se nevjerojatni blagoslovi."
0:33:19,0:33:31,Sada ta bol i sufrenje kroz koje smo mi prošli je postao nevjerojatan izvor blagoslova za crkvu.
0:33:33,0:33:40,Za obnovu i za sve one koji imaju službenje.
0:33:42,0:33:46,Rekao sam vam kako ja nisam bio govornik.
0:33:47,0:33:51,Rekao sam vam da nisam bio i voditelj.
0:33:51,0:33:58,Ali Gospod je učinio sve to.
0:34:02,0:34:08,Nacionalna obnova u Duhu je promijenila čak svoje pravila konstitucije kako bi mi dali treći mandat.
0:34:12,0:34:15,I opet su me izabrali kao nacionalnog voditelja.
0:34:30,0:34:37,me čak imenovao nacionalnim koordinatorom za područje čitavog kontinenta i oceanije i Azije.
0:34:44,0:34:47,Također sam bio sa predsjedatelj međunarodne konferencije obnave o duhu.
0:34:52,0:35:19,"I sada me Papa Franjo imenovao kao člana Carisa, novog tijela koje je Papa Franjo I vjerujem kako kroz patnju kroz koju sam prošao, kroz to trpljenje, ja tu crpim snagu i milost za sve ovo što sada radim."
0:35:22,0:35:36,Kada trpljenje dojenje iz Isusovih ruku.
0:35:39,0:35:44,Prihvaćimo to opet Isusu.
0:35:44,0:35:46,I to će onda postati moćni zagovor.
0:35:50,0:35:57,To će postati izvor blagoslova za mnoge ljude i za nas.
0:36:00,0:36:15,"Ako trpljenje je prihvaćeno i ako ga mi prikažemo, Gospodin će u našim životima učiniti ono što je učinio u Jobovom životu."
0:36:17,0:36:22,"Vi nećete biti gubitnici, svi ćete biti pobjednici."
