Start (HH:MM:SS),End (HH:MM:SS),Segment
0:06:44,0:06:46,25 godina s vama.
0:06:49,0:06:52,"Tintilinić, vaša trgovina za mališane."
0:06:53,0:07:00,"Ok, dobro, spomenuli ste mastitis, to je jedan od najčešćih problema koji se pojavljuje u tim prvim danima."
0:07:02,0:07:03,Što se uopće dogodilo?
0:07:03,0:07:23,"Smatra se da 10% žena oboli od mastitisa, on se može desiti u bilo kom dojnačkom periodu, ali najčešći u prva tri mjeseca, dešava se kao rezultat zaostatka mlijeka koji nije na vrijeme riješeno, pravilno, i onda taj zastoj vodi u mastitis."
0:07:24,0:07:35,"Mastitis je jedno ozbiljno stanje, upladojke je praćena visokom temperaturom, simptoma sličnim gripi, bolom crveno, crvenim crtama koje se pružaju prema potpazušnoj jami."
0:07:36,0:07:48,"Majka je nemoćna, beba ne može dovesti dojku jer je velika, areola se uvukla uslijed tog otoka i onda je potrebna pomoć, potrebna je podrška."
0:07:48,0:07:50,Majka traži podršku.
0:07:50,0:07:54,Vrlo je važno zračiti povjerenje prema majci u tom momentu.
0:07:57,0:08:00,"Uvijek kažem ženama, ako me budete slušali, uspjet ćemo."
0:08:01,0:08:10,"Znači, vrlo je važno pravilno postupiti, jest bolno, jest teško, ali ako budete slušali savjete."
0:08:10,0:08:12,"Ali, savjetuje i budete u porni uspićete."
0:08:13,0:08:16,Najgore što se može desiti je prestati se dojenjem.
0:08:16,0:08:17,Nije lako ni prestati.
0:08:18,0:08:21,Jer nam je to poput tabletu pa uključiti struju.
0:08:22,0:08:24,"Znači, treba vremena i da mlijeko stane."
0:08:25,0:08:30,"Savjetuje se tople obloga, masaže, glađenje, izdanje po toj tzv."
0:08:31,0:08:37,"marmot metodi, smekšavanje arole i postavljanje bebe na dojku."
0:08:38,0:08:45,Ako treba izdajati se malo nakon podoja i svakako hladni oblozi nakon podoja.
0:08:45,0:08:49,Kako bi taj edem se povukao iz intersticija.
0:08:50,0:09:08,"Ako ovim navedenim mjerama ne dođe do promjene i pada temperature unutar 24 sata, majka ide prema liječniku gdje se obično prate parametri upale, uključuje se antibiotik, ali se nastavlja dojiti."
0:09:08,0:09:12,"Neredko čujem, ja sam počela uzimati antibiotike i prestala dojiti."
0:09:12,0:09:22,"Antibiotik nije razlog da vi prestanete dojiti, put rješenja je odmarati majku., ali ne i dojku."
0:09:23,0:09:29,"Što znači nastaviti sa izdajanjem, sa toplim oblogama, sa masažama, sa izbacivanjem."
0:09:29,0:09:34,"Da, u biti, ako je došlo do zacjepljenja, jedini način je da to ide van."
0:09:35,0:09:42,"A djete koje si sa će tako potaknuti taj izlazak, ali spomenuli ste i masaže."
0:09:43,0:09:44,Je li u redu da one budu bolne?
0:09:45,0:10:05,"Nije u redu da budu bolne, niti u redu da se to trlja ili poteže lagano u prijedilu areole, u smjeru kazaljke na satu se radi zdrav izdajanje, tu su ta skladišta mlijeka, pritiskom na njih izdajate mlijeko, a masažama i glađenjem potičete reflas, otpuštanje mlijeka i to uglavnom prođe."
0:10:05,0:10:15,"Ja sa ženama s kojima sam brađala imala sam dobre iskustva, uspješno su dojene i uvijek kažem slušajte savjete, savjete struke."
0:10:16,0:10:19,Vrlo je važno da dajemo pravu informaciju.
0:10:19,0:10:28,"Evo da sad jedna majka koja sluša možda ono prvi, drugi dan, još mlijeko nije nadošlo i sad kad ono nadođe to će nagrnuti."
0:10:28,0:10:30,Upravo u tim trenucima i često se javlja.
0:10:30,0:10:36,"mastitis baš zato što dijete nema taj kapacitet da izvuče to sve što je onako jako, jako obilno krenulo."
0:10:37,0:10:39,Kako da se izbjegne?
0:10:39,0:10:41,Prvo je važno savjetovati majkiš.
0:10:42,0:10:51,"Znači, podoji na zahtjev, ne preskakati podaje, ne ograničavati vremenski, ne preskakati noćna dojenja, prazniti dojku."
0:10:51,0:10:58,"Ako i dalje imate težinu, napetost, nelagodu, izdojiti, ali samo do olakšanja, ne dalje."
0:10:58,0:11:03,"Jer ako vi budete puno izdajali, šaljete poruku mozgu da stvara još više mlijeka."
0:11:03,0:11:05,Često se deseti.
0:11:06,0:11:12,"zastoji, i kasnije majka zaspi na stolu ili je preskočila po doj."
0:11:13,0:11:16,"Ali se to sve riješi masažama, izdvajanjem."
0:11:17,0:11:28,"Ja se sjećam, ono nekad je bilo kako oni skokovi, pa su djeca tada nervoznija, pa traže više i radi tog emotivnog i umirivanja i bliskosti, ne samo radi hranjenja."
0:11:29,0:11:35,"I onda par dana kreneš dojti malo češće, pa nabuče više mlijeka, onda odjednom prestane."
0:11:35,0:11:37,Šta da ja sad s ovim radim?
0:11:37,0:11:39,Onda je ono ta nelagodnost.
0:11:39,0:11:40,"Pozdravljajte, pojdite na sebe."
0:11:40,0:11:42,"i bitrolakacije, znači nemojte puno praziti dolje."
0:11:43,0:11:48,To je zapravo ono baš savršene primjere ekonomije ponude i potražnje.
0:11:48,0:11:49,Ponude i potražnje.
0:11:49,0:11:51,"Recimo, to je u mozgu to posluže."
0:11:51,0:12:02,"Jer vidite, ako imate majku koja ima blizance, recimo majka jednog djeteta proizvode u prosjeku 1300-1400 bilitara mlijeka."
0:12:02,0:12:13,"Majka koja doji blizance proizveće duplo više jer prima takve poruke da treba, znači nije gornji limit 1400, nego ona poruka koja dolazi do i dvije bebe duplo više."
0:12:14,0:12:16,"I kako to funkcionira sam?, završeno."
0:12:17,0:12:18,Jedno pa drugo.
0:12:19,0:12:20,Mislite dojenje blizana?
0:12:22,0:12:26,Pa znam dosta majki koji su vjerovali neuspješno dojili svoju djecu bez dohrade.
0:12:27,0:12:52,"Ja im savjetujem kad se, kako ja to kažem, onako uštele i steknu vještinu postavljanju bebe na dojku da i doje skupa, da svakom djetetu dodijele po jednu dojku, mislim da će uštediti na vremenu, a obično bude to tako da jedno djete znatno bolje doji pa izaziva refleks odpuštanja, pa ovo drugo odcurim u tom mlijeko na navikava, se počinje dojiti."
0:12:52,0:12:54,Nekako i majka uštedi na vremenu.
0:12:55,0:13:01,"Jedino problem kod tih majki je u većini slučajeva, možda nemaju dovoljno mlijeka."
0:13:03,0:13:10,"Potrebno im je puno vremena da bi se, ja im savjetujem stalno izdanje između podoja kako bi poslali poruku da se stvori još više mlijeka."
0:13:10,0:13:11,"Više i više, ne?"
0:13:11,0:13:13,"Ne, ne."
0:13:13,0:13:14,Nedostatak vremena.
0:13:15,0:13:16,Kako se stvara mlijeko?
0:13:17,0:13:24,"Koliko tu utječe ženino ponašanje, prehrana, hidratacija, san, stres?"
0:13:24,0:13:27,Prehrana vam ne utječe na volumen mlijeka.
0:13:27,0:13:30,Na volumen mlijeka vam samo utječe zakon ponde i potražnje.
0:13:30,0:13:34,"Pa ja često majkama znam reći da ste nikad vidjeli romkinju s botsom, ja nikada."
0:13:35,0:13:40,"Svaka doji, a zašto uvijek ide, nosi ono bebeće sa sobom, ga traži i doji koju nudimo."
0:13:41,0:13:43,"Hrani se od milosti, jel tako?"
0:13:43,0:13:43,Da.
0:13:44,0:13:49,"I nauka kaže da prehrana ne utječe na volumen mlijeka, na volumen mlijeka utječe zakon ponde i potražnje."
0:13:49,0:14:01,"Svakako da je važno, jedino ako majka gladi, dobro je i važno je da se dobro hidratizira i vi često dok doji te osjetite, već uvijek kaže majka na nek ima pri ruci, ima tjelekoćinu."
0:14:05,0:14:09,"Svakako, da bi svakoj majki savjetovala uravnotežen i zdrav u prehranu."
0:14:10,0:14:12,To je važno za opće zdravlje.
0:14:14,0:14:22,"Ja majkama savjetujem uravnotežen i zdrav u prehranu, jer potreba u kalorijima svega nekih 500, a viže za majku doji."
0:14:23,0:14:25,A i na kraju krajeva to dojenje troši trošak života.
0:14:25,0:14:27,"Tako je, to je ono što mi je najdraže."
0:14:27,0:14:33,"Možemo dojiti dva, ali ja sam se znala smužiti kad vam kažem što ti toliko je."
0:14:34,0:14:34,"Oprosti, molim."
0:14:34,0:14:43,"Molim te, ja proizvodim hranu ovih dana, tako da to je baš jedna onako moćna spoznaja da si u stanju, eto mislim, proizvest hranu i odhraniti."
0:14:43,0:14:47,"Ok, ajde da se vratimo sad još malo na te poteškoće da ne bi zaboravila na ragade."
0:14:48,0:14:49,"Uh, to je jako, jako bolno."
0:14:51,0:14:52,"Da, ragadi se također slaze."
0:14:53,0:14:55,I šta uopće da radimo s tim hvatom?
0:14:56,0:14:59,Znači vrlo je važno da ste vi pravilno postavili bebu na dojku.
0:15:00,0:15:02,Vrlo je važan položaj bebe na dojku.
0:15:02,0:15:10,"Ono što je važno, beba je u svakom položaju, jel vi dojeli ležeći ili sjedići na boku, uške, rame kuku u istoj rami, bradavica."
0:15:10,0:15:13,je duboko u ustima sa korijenom.
0:15:13,0:15:16,"Međutim, majke pitaju, trebamo staviti čitav arol?"
0:15:16,0:15:28,"Neke majke imaju ogromne arole, ne arol, nego bradavica s korijenom duboko u ustima, usne kao da su izvrnute prema van, brada i nos dodiriva dojku i podojne boli."
0:15:28,0:15:35,"Ako boli i ako boli traje tijekom čitavog podojanja, sigurno niste dobro postavili bebu na dojku."
0:15:36,0:15:44,U knjigama i u stvarnosti postoji ona bol koja se javlja prvi sedam dana na početku dojenja zbog rastezanja tih kolagenih vlakana.
0:15:46,0:16:00,"Ali ako bol traje tijekom čitavog podaja, to je suboptimalni položaj i rezultat takvog dojenja su bolne i lošećene bradavice, takozvani ragade koje boli, krvare, nekad beba, pljučka krv pa straho, dakle ta krv."
0:16:02,0:16:04,Trebamo to sanirati i krenuti dalje.
0:16:05,0:16:05,Kako?
0:16:06,0:16:12,Ja obično majke savjetujem prekid dojenja na 24 sata ovisno od veličine ragade.
0:16:12,0:16:19,"Jer svaka ragada nije ista, nekad ragade budu tako velike, pukotine, fisure, treba je izliječiti."
0:16:19,0:16:22,Savjetujem i svakako da je vrlo važno da to zrače.
0:16:22,0:16:28,Nađe mi se često u stanju gdje su to poklopili grudnjakom.
0:16:29,0:16:31,Toplo i vlažno je podloga za infekt.
0:16:32,0:16:38,"Kažem mi zračite što više to, mažite majčinim mlijekom ili lanolinskim kremenama."
0:16:39,0:16:40,Iste učinak.
0:16:40,0:16:44,"Majčino mlijeko kao antibiotik, lanolin da zacieli sve to."
0:16:44,0:16:47,"Ne moraju ga skidati, on je totalno siguran za djecu."
0:16:47,0:16:54,"I kad se ta ragada povuče, savjetujem pravilno postavljanje duboko."
0:16:55,0:16:57,sa korijenom i da se nositi boli.
0:16:58,0:17:00,"Žene uspiju, doista uspiju."
0:17:00,0:17:02,"Da, kao što ako me za to ne boli."
0:17:03,0:17:06,"Da, postoje i ovi dodaci koji se trebaju ispirati."
0:17:06,0:17:10,"Dakle, vi smatrate da ne treba još nekakve posebne kremice nabavljati dodatno?"
0:17:11,0:17:12,Samo lanolin.
0:17:12,0:17:14,Čisti lanolin je jedino siguran za djecu.
0:17:14,0:17:18,Često majke spominju špice od dunja.
0:17:19,0:17:22,"Ja kažem, to su neke žene radile kad nije bilo lanolina."
0:17:22,0:17:27,"Znači, vrlo je važno da je lanolin pročišćen i da je siguran za djecu."
0:17:27,0:17:29,"Da, i tu isto treba strpljenje."
0:17:31,0:17:33,"Treba vremena, tako je, slažem se."
0:17:33,0:17:38,Mislim da je kod mene bio takav slučaj u drugom dojenju.
0:17:38,0:17:40,Sad s mojim drugim djetetom je mjesec dana.
0:17:41,0:17:52,"I to je baš bilo, ok, mi smo sad naučili hvat, ali to se nikako nije izvuklo, kako bi rekla, taj nezgodni, taj dio sukrvica, taj sve to što se stvara."
0:17:53,0:17:54,Dojenje treba strpljenje.
0:17:54,0:17:54,"Da, da."
0:17:55,0:17:57,Dojenje je jednako strpljenje.
0:17:58,0:18:00,"Koliko budete strpljivi, toliko ste uspjeli."
