Start (HH:MM:SS),End (HH:MM:SS),Segment
0:04:18,0:04:35,"Evo poslušam onda ovaj video., ja sam sigurna da mnogi ne žele da vidiš ovaj video, mnogi tvoji neprijatelji, vidiš da postoji tvoj unutarnji neprijatelj koji nikako ne žele da uđeš ti u ovu borbu, ne samo žele da se opustiš i da ideš lijepo nizvodno."
0:04:35,0:04:42,"Ove emocije, taj emocij ti dođe, slušaš se, taj misao ti dođe i slušaš je lijepo nizvodno, ideš gdje se ide nizvodno pa sve niže i niže."
0:04:42,0:04:56,"Evo onda možeš otkriti, neki ste sigurno otkrili, ali neki možda prvi put kroz ovo svjedočanstvo, možete otkriti da postoji drugi put, da postoji jedna snaga koja te može voditi uzvodno u svijet."
0:04:56,0:05:01,"Evo koji nisam ni mogao zamisliti da postoji, koji malo ljudi njime ide."
0:05:02,0:05:03,Krist kaže malo je onih koji ga nalaze.
0:05:04,0:05:04,A zašto?
0:05:04,0:05:06,Jer je malo njih koji traže.
0:05:06,0:05:07,"Kaže Krist tko traži, naći će."
0:05:08,0:05:14,"Ako tražiš, ako se ne želiš pustiti, ako vidiš da nije sve jedno, da ako se pustiš da će sve ići niže i niže, pomoć će ti doći."
0:05:15,0:05:19,"Snaga će ti doći, milost će biti vaša snaga koja će te voditi uzvodno."
0:05:19,0:05:21,Poslušajmo ovu svjedočanstvo.
0:05:34,0:05:38,Roditelji su me poslali da se sakrijem susjedu iz hutu plemena.
0:05:39,0:05:45,"Bio je to protestantski pastor i poslao me da sjednem u kupaonici od 1,85 m s još sedam žena."
0:05:46,0:05:47,Nismo mogli razgovarati.
0:05:48,0:05:51,Nismo mogli govoriti kako nam je rekao taj čovjek.
0:05:51,0:05:54,Neću ni reći svojoj djeci.
0:05:54,0:05:54,Jedan je greška.
0:05:55,0:05:57,"Ne zato što ne vjerujem svojoj djeci, ali barem jedna greška."
0:05:57,0:06:01,Prekasno će biti za vas i vaše će se življenje završiti.
0:06:03,0:06:04,Nemojte koristiti tuš.
0:06:06,0:06:11,Samo isperite vodu iz kupaonice kad netko drugi isperi vodu u sljedećoj kupaoniciici.
0:06:14,0:06:17,Mislim da ćeš biti ubijen tjedan dana ili možda manje.
0:06:17,0:06:20,"Ali ako budemo oprezni, možemo to preživjeti."
0:06:21,0:06:23,"Molim te, budi oprezan."
0:06:25,0:06:27,"Mislio sam da će to trajati dva, tri dana."
0:06:28,0:06:32,Proveli smo u toj kupaonici tri mjeseca.
0:06:33,0:06:35,Ne smiješ se opustiti.
0:06:35,0:06:40,"Tutsi zmije skrivaju se u travi, pa se pobrini da imaš mačetu spremnu da ih razreže na pola."
0:06:41,0:06:41,Nismo mogli doći.
0:06:42,0:06:44,Čekali smo da nas ubojice pronađu svaki dan.
0:06:45,0:06:46,Vlada će te dovesti.
0:06:46,0:06:52,"Ako radiš na polju, Ako radite na svom polju i primijetite Tutsi ženu u grmlju koja doji svoju bebu, nemojte propustiti zlatnu priliku."
0:06:53,0:06:55,"Vlada, uzmi pištolj, stavi se tamo gdje ćeš dobiti svoju bebu."
0:06:56,0:06:56,Ne zaboravi ubiti bebu.
0:06:56,0:06:58,Dijete zmije je zmija.
0:06:58,0:07:10,"Otišli su kući po kući da bi potražili, da bi vidjeli je li netko skrivao, a to je bila skupina koju je plaćala vlada, dajući im hranu, piće, pušenje."
0:07:10,0:07:16,"Sjećam se da sam prvi put došla, iščekivala i vidjela ih kroz prozor kupaonice."
0:07:20,0:07:24,Okrenuli su kuću tako da nitko ne skoči kroz prozor.
0:07:24,0:07:25,i počeli su vikati.
0:07:30,0:07:33,Ušli su u svaku sobu.
0:07:34,0:07:35,Ušli su ispod kreveta.
0:07:35,0:07:41,Čak su otvorili i kovčege kako bi se uvjerili da se ne skriva djeca.
0:07:41,0:07:47,Ušli su u strop kuće s svjetiljkama kako bi se uvjerili da se nitko ne skriva u stropu.
0:07:48,0:07:52,Ušli su na krov kuće kako bi se uvjerili da se nitko ne leži tamo.
0:07:52,0:07:56,"Sjećam se da sam pitao: Ako ste vi tamo, možete li sve to kontrolirati?"
0:07:56,0:07:59,"Molim vas, nemojte dopustiti da pronađu vrata kupaonice."
0:08:37,0:08:42,Rekao je čovjeku: Znaš što?
0:08:44,0:08:45,Vjerujem ti.
0:08:47,0:08:48,Ti si dobar čovjek.
0:08:48,0:08:49,Hvala ti.
0:08:53,0:08:54,Sad si jedan od nas.
0:08:56,0:09:00,"Kad smo ga vidjeli, skočili smo."
0:09:00,0:09:02,Mislio sam da nas je našao ubojica.
0:09:02,0:09:03,Sad si siguran.
0:09:03,0:09:04,Sretan si što si živ.
0:09:05,0:09:09,Bili smo potpuno otupjeli posljednjih pet sati.
0:09:09,0:09:14,"I ne znam kako se moliš ili se uopće moliš, ali što god radiš, molim te, nastavi to raditi."
0:09:19,0:09:25,"Znate, osjećaji koje sam osjećao u toj kupaonici bili su stvari koje nikad u životu nisam doživio."
0:09:27,0:09:28,Osjećao sam bijes.
0:09:28,0:09:30,Bijes ne mogu izraziti riječima.
0:09:30,0:09:34,"Mislim, ponekad ljudi mrze jednu osobu i to je dovoljno loše."
0:09:34,0:09:36,Mrzio sam osam milijuna ljudi.
0:09:37,0:09:44,"Sjećam se da sam mislio da ću kad izađem, biti vojnik i trenirati svoje tijelo i mišiće i ubiti sve."
0:09:45,0:09:47,U svojoj bijesi sam se razljutio.
0:09:48,0:09:52,"U nekim filmovima koje sam gledao, ubijala sam ljude."
0:09:52,0:09:57,S tim mislima ću se znojiti od gladi i još uvijek ću sjediti u kupaonici.
0:09:57,0:10:02,S tim mislima će mi boljeti glava i trbuh.
0:10:03,0:10:05,Zašto mi misli izazivaju ovu otrov?
0:10:06,0:10:08,Samo razmišljam o stvarima koje želim učiniti.
0:10:09,0:10:14,Što se događa s mojim mislima ovdje?
0:10:14,0:10:18,Sjećam se da sam mislio da je ovaj dom imao dvije kupaonice.
0:10:19,0:10:23,"Da nisu imali ove dvije kupaonice, kako bismo se mogli sakriti ovdje?"
0:10:23,0:10:24,Pronašli bi nas.
0:10:25,0:10:31,Bio je to jedini dom koji je imao dvije kupaonice u kući i to me učinilo dobrim sretnim.
0:10:31,0:10:42,"Kad sam razmišljala o dobrom, bilo je tako prepoznatljivo jer su osjećaji bili tako visoki da se može osjetiti razlika, kao da vas netko samo gurnula ili podigao."
0:10:42,0:10:43,To je tako jasno.
0:10:44,0:10:47,"I počela sam razmišljati, znate, možemo jesti."
0:10:47,0:10:49,Hvala Bogu da ovaj čovjek ima djecu.
0:10:49,0:10:51,"Možemo jesti ostatke, čak i ako ih nije bilo mnogo."
0:10:52,0:10:56,Tako sam počela vidjeti dobro i bilo je kao da mi je srce bilo otvoreno.
0:10:57,0:10:59,"Pogledajte ove ljude, mogu dodirnuti nekoga."
0:11:00,0:11:03,"Znate, samo da vidim dobro u svemu."
0:11:03,0:11:06,"I kad sam tako razmišljala, osjećala sam se mnogo pametnijom."
0:11:10,0:11:15,Bilo je tako jasno u mom srcu da će te ovaj put pronaći.
0:11:18,0:11:22,Pustite se ispred vrata da ne vide da postoji vrata.
0:11:22,0:11:23,Ne znam zašto.
0:11:24,0:11:25,"Ako dođu, shvatit će da nije ovdje."
0:11:26,0:11:26,Molim te.
0:11:32,0:11:33,U redu.
0:11:33,0:11:35,"U redu, u redu, otvorit ću ga."
0:11:38,0:11:41,I bilo je tako jasno da moram to poslušati.
0:12:03,0:12:05,Ovo je posljednje mjesto na kojem je bila.
0:12:05,0:12:06,Znate da je ovdje.
0:12:13,0:12:22,Jedan od njih rekao je: Ubili sam  da Makele bude četiri stotine.
0:12:23,0:12:25,"I ja sam pomislio: Ovaj čovjek, znao sam ga."
0:12:26,0:12:30,"Bio je sugrađanin u osnovnoj školi, netko koga mogu zvati prijatelj."
0:12:30,0:12:36,"Kako netko može reći da je ubio tristotinjak osamdeset devet ljudi mačetom, ali bio je ponosan?"
0:12:38,0:12:39,Ušli su u ormar.
0:12:47,0:12:50,Nisu nas mogli pronaći da taj ormar nije bio tamo.
0:12:51,0:12:53,A kasnije je rekao: Dobra ideja.
0:12:53,0:12:57,"Nije bilo ni kao da želim uzeti zasluge, kao da sam imao dobru ideju."
0:13:34,0:13:36,Moje tijelo i glavobolja opet me boli.
0:13:37,0:13:39,Ali to je ono što radite kad vas ljudi ubijaju.
0:13:40,0:13:41,Ljudi se ljute.
0:13:41,0:13:46,Stoga nisam ni pomislila da postoji drugi način da se nosim s ovim.
0:13:47,0:13:54,"Unatoč cijeni koju sam platila vlastitim tijelom, nisam se mogla sjetiti kako se smiješiti zbog gladi."
0:13:54,0:13:56,Osjećala sam da mi je usta iskrivljena.
0:13:57,0:13:58,Želim biti ponovno nevina.
0:13:59,0:14:00,Želim vidjeti dobro u ljudima.
0:14:01,0:14:02,Jer za mene su bili životinje.
0:14:02,0:14:03,Bili su loši.
0:14:04,0:14:06,Bili su samo zli ljudi.
0:14:06,0:14:11,Svaki dan sam se molila oko dvjestotinjak sati.
0:14:11,0:14:12,"O, Bože, hoću li to učiniti?"
0:14:16,0:14:27,"Kad god bih došla do dijela koji je govorio: Oprosti nam naše dužnosti, kao što mi oprostimo onima koji nam duže čine, nisam mogla to reći."
0:14:28,0:14:38,"Kad god bih prolazila kroz taj dio, bila bih poput crvene zastavice."
0:14:38,0:14:40,A onda sam rekla: Kako ću se nositi s tim?
0:14:41,0:14:46,Jer ne mogu oprostiti jer je to nepopustljivo.
0:14:46,0:14:47,Pokušali su me ubiti.
0:14:47,0:14:48,Kako oprostiti takvu stvar?
0:14:49,0:14:52,"Želio sam da mogu, ali u mom položaju to nije imalo smisla."
0:14:53,0:14:56,"Jednom sam rekao: Čekaj malo, imam bolju ideju."
0:14:56,0:15:02,"Pomislio sam: Preskočit ću taj dio molitve, tako da ga ne moram izgovoriti, a onda mogu izgovoriti ostatak."
0:15:02,0:15:08,"Tada je u meni Bog u redu, sada zna da ne lažem, jer laži ne sjede tamo u tijelu."
0:15:09,0:15:12,I počeo sam ih preskočiti i osjećao sam se mnogo bolje.
0:15:13,0:15:18,"Dakle, uređivao sam ih i sada ti glasovi, uređujete njegovu molitvu."
0:15:19,0:15:22,"Da sam na vašem mjestu, ne bih pokušavao urediti njegovu molitvu."
0:15:23,0:15:25,"Znam da mogu reći ovo smiješeći se danas, ali to je bilo teško."
0:16:09,0:16:14,Sjećam se da je došlo do točke u kojoj je svijet bio podijeljen na dva dijela.
0:16:15,0:16:17,Dio ljubavi i dio mržnje.
0:16:18,0:16:24,"A dio ljubavi su ljudi poput Mandele, Majke Tereze, Gandija, ljudi koji su patili."
0:16:24,0:16:28,"Ali bez obzira koliko su patili, i dalje se bore za istinu."
0:16:29,0:16:33,"I dalje se bore za ljubav, za obranu prava drugog čovjeka."
0:16:33,0:16:42,"A onda na strani mržnje vidim ljude poput Hitlera, poput onih koji su uzrokovali genocid u Rwandii, koji su bili osveteželjni, ljuti poput mene u to vrijeme."
0:16:43,0:16:48,"I osjećao sam da me Bog pita gdje želim stajati, gdje želim pripadati?"
0:16:52,0:16:56,Želite li pripadati na stranu ljubavi ili na stranu mržnje?
0:16:56,0:16:57,I znate što?
0:16:57,0:17:00,Ljudi koji pripadaju na stranu ljubavi poznaju nepravdu.
0:17:02,0:17:03,Poznaju mržnju.
0:17:03,0:17:11,"Poznaju kako se loše tretirati, ali to je vaša odluka."
0:17:12,0:17:17,"I sjećam se da je bilo tako jasno da sam rekao, naravno da želim biti s B Gandijem, s Mandelom."
0:17:17,0:17:18,Obožavam te ljude.
0:17:18,0:17:20,Obožavam majku Teresu.
0:17:20,0:17:21,Želim biti poput njih.
0:17:21,0:17:22,Pa što su učinili?
0:17:23,0:17:25,Vjerovali su da se ljudi mogu promijeniti.
0:17:25,0:17:30,"To je bio ogroman pomak u mom razmišljanju, u mom tijelu."
0:17:30,0:17:32,Ljudi se mijenjaju.
0:17:32,0:17:36,"I sjećam se da sam razmišljao, čekaj trenutak, ne mislim da se ljudi zaista mogu promijeniti."
0:17:36,0:17:37,Ali čekaj trenutak opet.
0:17:38,0:17:39,Pogledajte me.
0:17:39,0:17:44,Promijenim se svim tim mislima.
0:17:44,0:17:54,"Kad sam shvatio da se ljudi zaista mijenjaju, ljudi imaju sposobnost da vide stvari drugačije, tada sam shvatio.ila da mogu pustiti da se to dogodi."
0:17:55,0:17:58,Osjećala sam se kao da sam se preselila iz kupaonice na mjesto boli.
0:17:59,0:18:01,Tako se ljubav osjećala u mom tijelu.
0:18:02,0:18:04,Nisam mogla osjetiti ništa loše.
0:18:04,0:18:05,Bilo je kao da plutajem.
0:18:10,0:18:11,I to je bilo raj u mom srcu.
0:18:13,0:18:14,Razmišljala sam o ubojicama.
0:18:14,0:18:18,Doista sam im osjećala suosjećanje.
0:18:19,0:18:26,"Zamislite osobu koja je ubila stotinu ljudi, koja je oduzela očeve i majke od svojih djece."
0:18:26,0:18:30,Što će postati kad se jednog dana probude?
0:18:30,0:18:31,i shvate što rade.
0:18:32,0:18:33,Netko ih je molio za život.
0:18:44,0:18:47,"Kad smo izašli, bilo je kao da je kraj svijeta."
0:18:48,0:18:50,Ubili su milijun ljudi i više.
0:18:51,0:19:02,"Moja majka, moj otac, moji dvoje braće, moja baka, moj djed, susjedi, moji sugrađani, moji najbolji prijatelji."
0:19:02,0:19:04,Bilo je kao da je kraj svijeta.
0:19:04,0:19:06,Svugdje su bili mrtvi.
0:19:06,0:19:08,Ali nešto je promijenilo moje srce.
0:19:09,0:19:10,Bila sam jaka unutra.
0:19:10,0:19:14,Bila sam stvarno spremna suočiti se s životom na drugačiji način.
0:19:14,0:19:15,Ja sam kostur.
0:19:15,0:19:19,"Znaš, teška sam 18 kilograma, ali unutra sam se osjećala ogromnom."
0:19:20,0:19:21,Osjećala sam se ljepšom.
0:19:21,0:19:27,"Osjećala sam se kao da je svatko samo Božji dar i, znaš, htjela sam samo služiti, pomoći i brinuti se."
0:19:28,0:19:31,"Po prvi put, zahvalna sam na stvarima koje sam zauvijek smatrala danas."
0:19:31,0:19:35,I mogu pozdraviti nekoga bez da mi netko šali.
0:19:36,0:19:42,"A onda se sjećam na večer, taj vjetar, lijep vjetar, drveće se kreće."
0:19:42,0:19:43,Osjećam vjetar na svom tijelu.
0:19:43,0:19:44,Mogu osjetiti vjetar u tijelu.
0:19:44,0:19:46,Nisam ga osjetila tri mjeseca.
0:19:47,0:19:48,Mogu vidjeti zvijezde.
0:19:48,0:19:49,Mogu vidjeti Mjesec.
0:19:50,0:19:51,I ne moram platiti za to.
0:19:51,0:19:55,"Jeste li ikad gledali Mjesec i rekli: Vau, lijepo je imati Mjesec?"
0:19:56,0:19:56,Ne.
0:19:56,0:19:59,Bilo je to preplavljujuće osjećaj ljubavi i zahvalnosti.
0:20:00,0:20:03,Išla sam i viknula cijelom svijetu.
0:20:03,0:20:04,Vidite li ljepotu?
0:20:10,0:20:15,Šest mjeseci nakon genocida ljudi su mi govorili: Ne možeš tako brzo oprostiti.
0:20:15,0:20:18,Prebrzo je biti sretna.
0:20:19,0:20:26,Ne možeš se smiješiti nakon onoga što se dogodilo.
0:20:26,0:20:29,I to me je ponekad malo upitalo.
0:20:30,0:20:37,Pitao sam se jesam li sretan i opraštajući zbog mehanizma preživljavanja?
0:20:37,0:20:43,"Hoću li jednog dana slomiti, što su mi mnogi rekli, oh, jednog dana ako ih vidiš, vratit ćeš se u njihov gnjev."
0:20:43,0:20:44,Rekao sam stvarno?
0:20:44,0:20:45,Pustite da vidim.
0:20:45,0:20:53,"Tako sam otišao u zatvor da vidim osobu koja je ubila moju majku i brata, s kojim ne bih išao na sastanak."
0:20:53,0:20:55,Nije mi to ni malo pomoglo.
0:20:55,0:20:58,Tako sam otišao tamo samo da zaista vidim kako se osjeć osjećam.
0:20:58,0:21:05,I saznao sam da je šef zatvora prijatelj mog oca koji je izgubio suprugu i petero djece.
0:21:05,0:21:07,Znao sam da će mi otvoriti vrata.
0:21:08,0:21:09,Možete ih izbaciti.
0:21:11,0:21:12,Možete učiniti što god želite.
0:21:14,0:21:14,Jer sam ovdje sada.
0:21:17,0:21:18,Zaštitit ću vas.
0:21:21,0:21:22,"Dakle, ublažite svoju bol."
0:21:40,0:21:47,I donio je čovjeka.
0:21:47,0:21:55,"Sjećam se njega, bio je učitelj, bio je kao otac za mene, imao je djecu moje dobi, posjećivao sam ih i ručao s obitelji."
0:21:57,0:22:00,Sada je to on koji je to učinio.
0:22:00,0:22:02,Samo sam se slomila i plakala.
0:22:05,0:22:52,I stvarno sam plakala izanirao reći ove riječi.
0:22:52,0:22:57,Želio sam nešto izraziti i nisam mogao pronaći riječi da to potpuno izgovorim.
0:22:57,0:22:59,Želio sam da bude slobodan od mene.
0:23:00,0:23:02,"Ne da misli: O, ljut je na mene."
0:23:02,0:23:04,"Znaš, ne mogu ništa učiniti."
0:23:04,0:23:07,Jednostavno sam želio da ima priliku proći kroz vlastitu putanju iz vlastitog srca.
0:23:08,0:23:11,Ne zato što je netko ljut na njega ili ga je netko stavio u zatvor.
0:23:12,0:23:15,Što je s tobom?
0:23:19,0:23:21,A šef džeda bio je toliko ljut.
0:23:22,0:23:24,Što je s tobom?
0:23:25,0:23:25,Ne znaš.
0:23:25,0:23:27,Ne znate što nam je učinio.
0:23:28,0:23:30,Ne volite svoje roditelje.
0:23:30,0:23:31,Zaboravljate?
0:23:33,0:23:40,Zaboravila sam da je taj čovjek bio tu i zapravo je izgubio i svoju obitelj i već sam se osjećala loše.
0:23:41,0:23:44,Oprostite ubojici.
0:23:45,0:23:45,Što je s vama?
0:23:45,0:23:47,Što je s vama?
0:23:48,0:23:49,Zašto sam mu oprostila?
0:23:49,0:23:50,Ali učinila sam to.
0:23:50,0:23:51,Željela sam ga osloboditi.
0:23:52,0:23:54,Ali to je bilo više poput slabosti.
0:23:55,0:23:59,Činilo se da sam na neki način znala da je to ispravno.
0:24:05,0:24:09,"Ne znam kako vi, ali ja sam se zaljubio u duh koji ima ova žena."
0:24:10,0:24:13,"Evo, način na koji govori u ovo što je u njoj."
0:24:15,0:24:18,"Evo, tu vidimo kako obraćenje nešto vrlo konkretno je."
0:24:18,0:24:20,"Radi se o tome što ti ljubi, što ja ljubi."
0:24:21,0:24:29,"Jer ću ljubiti u ovom slučaju svoj gnjev ili ću ljubiti ovaj drugi duh koji nije od ovoga svijeta, koji je bio tako jako vidljiv u ovoj ženi."
0:24:29,0:24:41,"To govorim posebno zbog onih koji nisu u vjeri jer oni su uvijek malo iščućavaju, nisu imali neko iskustvo nad naravno da kažemo, kako vi to Božje prisustvo, čak i ako su ovako dobro naprav namjerni, otvoreni, ali ne razumiju."
0:24:42,0:24:44,"Možda je to neka sugestija vaša, možda je to nešto psihološko."
0:24:46,0:24:48,Možda se objasni sa psihologijom.
0:24:50,0:24:54,Tu vidimo kako obraćanje zapravo radi o tome koji duh volim.
0:24:54,0:24:57,Volim li duha koji je u ovoj ženi ili volim duha ovog svijeta?
0:24:57,0:25:05,"Onda kad uzmijem božićni duh, tada se otvaram da u moj život može ući ovo božje prisustvo."
0:25:05,0:25:07,Kako je rekao Krist u Ivanovoj evanđelju u 14.
0:25:07,0:25:26,"poglavlju, rekao je: od koga mene ljubi, njega će ljubiti moj otac i ja ću ljubiti njavi otvara moju nutrinu da mi se Bog očituje, da uđe u moj život, kao što je to ona opisala, uđe u Božje prisustvo."
0:25:27,0:25:35,"Ljubiti ovaj duh znači ljubiti duha onoga koji je prije 2000 godina izgovorio one lude riječi, ljubite svoje neprijatelje."
0:25:36,0:25:38,To smo mi navikli na te riječi.
0:25:38,0:25:43,"Nekad sam govorio jednom čovjeku da on je prvi put u životu, ne ide u crkvu i prvi put u životu čuo to riječ, on je rekao kako?"
0:25:44,0:25:44,Ljubite koga?
0:25:45,0:25:46,Neprijatelje.
0:25:46,0:25:48,Bilo mu je čudno i to je dobra reakcija.
0:25:48,0:25:52,"Jer te riječi su čudne, mi ih slušamo često."
0:25:52,0:25:58,"Često onda smo ih pretvorili u neki zakon koji je težak, ali trebalo bi."
0:25:59,0:26:01,Ne čujemo divotu te riječi.
0:26:02,0:26:06,"Ta riječ, ako postoji, ako izgovori na svijetu ta riječ, to znači da postoji Bog."
0:26:06,0:26:12,"Jer ta riječ nikada ne bi nijednom čovjeku pala na pamet, ni da je promislila, kamoli da je živjela."
0:26:12,0:26:21,"Ta riječ, ako je išta Božja riječ, to je Božja riječ jer je morala izaći iz srca jednoga koji je otac svima, koji je otac i mom neprijatelju."
0:26:21,0:26:26,"I kad on mene mrzite protiv mene, Bog je njegov otac koji ga ljubi."
0:26:27,0:26:32,"I on ljubi i mene kad sam ja neprijatelj, ljubav i kad sam ja Božji neprijatelj."
0:26:33,0:26:37,"Koja divota je u toj riječi, koji oganje u toj riječi."
0:26:37,0:26:40,"Blag onome koji uzljubi tu riječ, on je počeo ljubiti Boga."
0:26:40,0:26:44,"Jednom sam na vjeronauk urekao djeci, sad ću vam pokazati Boga."
0:26:44,0:26:47,Napisao sam na ploči ljubite svoje neprijatelje i pokrio se jednom krpom.
0:26:47,0:26:51,"Onda sam tu krpu maknuo, onda su oni čitali ljubite."
0:26:51,0:26:53,Možemo kleknuti ispred te riječi.
0:26:53,0:26:55,"Bogu hvala da je ta riječ izgovorena, da je življenja."
0:26:57,0:27:01,"Prije dvije tisuće godina je živio tu riječ, umro je živeći tu riječ."
0:27:01,0:27:04,"Evo i ta ljubav je jedino što je uskrsnilo, jedino što je vječno."
0:27:04,0:27:10,"Sve drugo će završiti u sve te velike stvari, važne stvari svijeta će biti kao da ih nikad nije bilo."
0:27:10,0:27:17,"Evo, ova riječ je važna i za nas svakodnevni život, ne samo za ovako nezamislive krizne situacije kao što smo vidjeli u ovom filmu."
0:27:18,0:27:25,"Jer svakodnevno ulazi, sad si ti sada ja u jednom duhu, ili su u duhu Božjem, ili u duhu svijeta."
0:27:26,0:27:30,"Evo, to posebno možemo savjet na primjeru gnjeva, sržbe."
0:27:32,0:27:51,"Zato je jedan pustinjski otac govorio, iako je živio obraćenje, iako je molio, iako je bio monah, živio u pustinji, ali onda je rekao ovako, kada osjetim da mi dolazi ponos, kad mi dolazi ono što mi on je rekao, pa kako ću mu se osvetiti, kako ću mu odgovoriti, kako ću se duviti, ne zna šta."
0:27:51,0:27:55,"Zahvati me, ne samo u mislima, nego u emocijama, kako ona opisivala."
0:27:56,0:27:57,"On kaže, šta on radi tada?"
0:27:58,0:28:03,"Kleknem, raširim ruke i vičem prema nebu, Bože, spasi me, došli su moji krvnici."
0:28:03,0:28:09,"On je shvatio, blagoslovljen je čovjek koji shvati to, da kroz misli mi dolaze moji krvnici."
0:28:10,0:28:26,"I stvarno je ponos, umišljenost, gnjev, su krvnici za kojeg su ostale tolike žrtve, tolike rastave, toliki ratovi, tolika djeca ostala bez roditelja, tolika ubojstava.va zbog toliko rana."
0:28:27,0:28:28,To je stvarno jedan krnik.
0:28:28,0:28:31,"I blago čovjeku koji to razumije, onda on može ući u ovu borbu."
0:28:31,0:28:36,"Evo, brat, dragi ljubljeni, pozivam te danas u ime Isusa Krista na obraćanje."
0:28:36,0:28:43,"Evo, kako je blago Bog s njom govorio, tako i tebi Bog govori blago, kao jedan blagi lahor."
0:28:44,0:28:47,"Prikriti šta je blagi lahor i ulazi u tvoj život, potpuna promjena."
0:28:48,0:28:54,"Ne možeš ti to napraviti, ne možeš ti ljubit neprijatelja, ali možeš reći ili kako lijepo, kako divno, želim to."
0:28:54,0:28:56,Odmah se događa promjena u tvojoj unutrini.
