Start (HH:MM:SS),End (HH:MM:SS),Segment
0:08:46,0:09:37,"Ja također mislim da će tu biti pomaka i mene ohrabruje ulazak mladih ljudi u predsjedništvo, kako će se to razvijati s obzirom na to da nitko od saborskih zastupnika nije ušao u stranačko vodstvo, dakle formalno i realno je očekivati, dakle ako ne zatvaramo oči pred činjenicama, najlakše je zatvoriti oči pred činjenicama, pa onda prešutjeti to i onda naknadno kazati, jesam li ja tako, zar ja tako nisam mislio, zar ja nisam tako sugerirao, dakle, ali mislim dakle da takav jedan razvoj otvara prostor za unutarnje prijepore, unutarnje sukobe jer je potpuno logično da će ljudi koji su do sada bili najeksponiraniji članovi stranke, da će aspirirati na to da zadrže tu poziciju, a s druge strane će mladi ljudi koji su ušli u vodstvo stranke također željeti to."
0:09:37,0:09:50,"I sad to se može izroditi ne samo u pozitivnom smjeru, dakle može to biti ne samo zdravo natjecanje koje će biti plodonosno nego može uroditi i sukobima."
0:09:50,0:10:02,"To je nešto što ne bi bilo dobro da se dogodi, bilo bi puno bolje kad bi stranka izbjegla potrese i kad bi konačno izabrala smjer bez vrludanja i bez koketiranja sa ljevicom."
0:10:04,0:10:28,"Jer ako dopuštate samo rečenicu dvije, postoji ozbiljna spekulacija o tome, spekulacija koja svaki dan dobiva sve više i više zagovornika, dakle sve više i više ljudi uzima ozbiljno, dakle prema kojoj će Zoran Milanović, aktualni predsjednik Republike uoči raspisivanja saborskih izbora podnijeti ostavku pa nastupiti na listi."
0:10:28,0:12:16,"Sjetimo se kad je pokušao ali tada nije podnio ostavku pa je to ocijenjeno protuustavnim i nije došlo do realizacije toga plana, ali sada kad mu faktično ostaje godina dana drugoga, dakle samim time zadnjega mandata na položaju predsjednika Republike, dakle ako podnese ostavku i pojavi se kao nositelj liste na kojoj bi bili gospođa Sela Kraspudić, Matija Posavec itede dakle ljudi koji su nekakvi ljudi političkoga centra potpuno spremni i uvijek spremni na suradnju s ljevicom, to će potpuno dovesti do potpuno jedne radikalne promjene u hrvatskome političkom životu koja s jedne strane će na marginu gurnuti sadašnji esdepe vrlo izvjesno, ali s druge strane će dovesti do homogenizacije biračkoga tijela na desnici koji će ponovno se obraćati hadezeu bez obzira na sve nezadovoljstvo koje postoji Hrvatskom demokratskom zajednicom pod Plenkovićevim vodstvom jer ono u strahu od ljevice idemo dati glasove hadezeu i to je ono što realno može dakle ovu stranke koje su pozicionirane desnije dovesti u položaj da ostanu kao ribe na suhoma i to je dakle treba tu situaciju predvidjeti i treba već danas početi raditi na tome, a ključna pretpostavka je ta da se međusobno ne vrijeđamo, da međusobno se ne klevetamo nego da sjedimo i razgovaramo civilizirano o onome što stoji pred nama i što je u interesu čitavog našeg naroda jer nema nikakve dvojbe da naši birači priželjkuju to udruživanje u ovome ili onome obliku, ali sasvim sigurno to je ono što je poželjno i što svi očekuju."
0:12:16,0:13:13,"Da, predsjednik bi mogao tako odigrati, on je ovaj, on je ovaj, može se dogoditi, može se dogoditi kao što je s druge strane, dakle čini mi se prilično očito da ovo šetnja našega ministra vanjskih i europskih poslova po dalekom istoku, dakle od Mongolije do drugih dalekoistočnih zemalja, zapravo sugerira da bi možda predsjednik Vlade, dakle, kojemu su, koji je proirao brojne od onih karata na koje je računao u EU, odnosno u briselskim strukturama, dakle, da zapravo pokušava sebi priskrbiti nekakav položaj, nekakvu sinekuru u Ujedinjenim narodima i to je nešto što može, dakle, s jedne strane dovesti na čelo hadezea ljude koji će više ugrožavati takozvani desnicu nego što je ugrožava Andrej Plenković?"
0:13:14,0:13:23,"Da, kakvu bi poruku po vama trebala desnica poslati, posebno mladim ljudima, pustimo mi malo ako nas ozbiljnije i u Zagrebu i u Hrvatskoj?"
0:13:23,0:13:25,"Pa, evidentno je da treba jedan."
0:13:26,0:13:39,"Potpuno je očito dakle da raste nezadovoljstvo ne samo među mladima, ali pogotovo među mladima i s razlogom raste nezadovoljstvo, dakle to je nezadovoljstvo gospodarskim trendovima."
0:13:40,0:13:54,Ja osobno nisam pristaša teze da aktualna Vlada ili Plenković je Vlada jer je on izmijenio trideset i četrdeset ministara u pravilu ih nije htio mijenjati nego su završavali sa lisicama na rukama.
0:13:56,0:14:07,"Ali nisam spreman kazati da na gospodarskome planu nije ništa napravio jer je sasvim sigurno nešto napravljeno, to je dobrim djelom napravljeno od silnoga europskoga novca koji smo dobili a kojega više neće biti."
0:14:08,0:14:55,"Ali na ovome svjetonazorskome, ideološkome i nacionalno političkom planu očito je dakle da postoji jedno uzmicanje sustavno pred globalističkim nažalost i pred jugoslavenskim, neujugoslavenskim tendencijama i to je razlog zbog čega je na Thompsonove koncerte već prošloga ljeta, a pogotovo ovoga ljeta početkom srpnja dakle na Zagrebačkom hipodromu kad je tamo došlo petsto tisuća ljudi jer tih petsto tisuća ljudi nije došlo samo zato da bi slušalo glazbu jer mi tu glazbu možemo puno ležernije slušati kod kuće naravno stvar, ali ljudi su išli kao što sam i ja išao i govorio da ću ići primarno iz političkih razloga dakle kao oblik političke demonstracije."
0:14:56,0:15:12,"Aktualna Vlada, Plenkovićeva Vlada to pokušava utišati To se događa nažalost na način koji je više nego problematičan, na način koji pogoduje dodatnome vrijeđanju, provociranju i ponižavanju hrvatskoga naroda."
0:15:12,0:15:23,"I evo sad smo u zadnjih nekoliko dana vidjeli potpuno nepotrebne incidente, ali ti su incidenti odraz patološkoga stanja koje postoji u hrvatskome društvu."
0:15:23,0:15:37,"Nitko nije baš nerazuman do te mjere da bi išao demonstrirati na ulice iz čisto mira, dakle ako za to ne postoje ozbiljni razlozi, ali ti ozbiljni razlozi postoje."
0:15:37,0:16:42,"es druge strane dakle postoji nejednak pristup državnih institucija prema zahtjevima hrvatske većine i prema zahtjevima branitelja iz Domovinskog rata itede u odnosu na zahtjeve srpske manjine koja nažalost kao što smo vidjeli upravo u studenom mjesecu koji je za sve nas Hrvate dakle mjesec prožet najdubljim i najtraumatičnijim osjećajima organizira priredbe kojima se slave ljudi koji su zapravo simboli velikosrpske ideologije i velikosrpske, donijeli neku ruku velikosrpske agresije na erha a evo imali smo mislim da je danas ili jučer bilo objava jednog takozvani antifašista, dakle koji se hvali time da je njegov djed puni okočarski rok, dakle to je jedno stratišta Hrvata, dakle gdje su vjerojatno deseci tisuća Hrvata pobijeni, on se toga ne srami nego se on time ponosi, dakle što mu je djed to napravio i najavljuje da će sad završiti on i njegovi će završiti ono što je djed započeo a nije završio."
0:16:43,0:17:32,"Paralelno s time imamo onu situaciju u Gradu Zagrebu gdje je jedna ljevičarska većina, dakle većina koju nažalost hadeze vrlo često asistira, a ona je rezultat neizlaska na lokalne izbore, dakle ta većina nas zapravo maltretira, izostavlja uklanjanjem naziva ulica nazvanih po velikanima hrvatske narodne povijesti, potpuno nepotrebno ljudima koji ne izazivaju nikakve prijepore, ljudima koji su u širom krugu zapravo i nepoznati, ali se hoće demonstrirati, sila hoće se pokazati, dakle da je došlo vrijeme za nekakav revival kako bi se kazalo jugoslavenske ideologije."
0:17:32,0:17:49,Ja ću sad na skupštini predstojećoj podsjetiti na to da već godinama na imenovanje jedne javne površine u Gradu Zagrebu čeka pokojna doktorica Vesna Bosanac.
0:17:50,0:18:01,"Dakle, zagrebačka skupštinska većina neprekidno se prsi time da imenuje, odnosno da želi favorizirati žene jer da su one do sada bile zapostavljene."
0:18:02,0:18:02,Gospođa dr.
0:18:03,0:18:05,Vesna Bosanac je žena kao što znamo.
0:18:06,0:18:42,"Međutim, prije nekoliko godina je na razini Mjesnog odbora i na razini Vijeća gradske četvrti donesena odluka da se jedna mala skromna površina da se nazove njezinim imenom ali zagrebačka skupštinska većina koja se hvali time da su njihovi pobjedili jedna tisuća devetsto četrdeset pet godine odbija imenovati tu površinu odnosno oteže neprekidno imenovanje te površine imenom žene koja simbolizira poraz onih koji su pobjedili četrdeset pet godine jer dr."
0:18:43,0:19:20,"bosanac simbolizira jedna tisuća devetsto devedeset jedan dakle godinu kada smo pobjedili mi koji smo porazili one pobjednike iz četrdeset pet a propovijed tomsonom koncerta bio je nama gost prije par mjeseci tomsonom bubnjar inače nas sugrađano i ovako je on nama rekao mi smo znali da će doći puno ljudi ali ih je ono ugodno iznenadilo frapiralo šokiralo osamdeset posto mladih ljudi to nisu očekivali i ja ono primijetio sam, tad je krenulo ovo udaranje po Hrvatskoj nakon mimohoda i tad je krenulo."
0:19:20,0:19:26,Tada je krenulo i ovo što doživljavamo zadnjih dana upravo je pokušaj da se to suzbije odnosno da se to razbije.
0:19:26,0:19:35,"Dakle, jer je s obzirom na to da je pola milijuna ljudi se okupilo praktično bez jedinog incidenta, dakle ne znam je li bilo pet razbijenih čaša, teško."
0:19:35,0:19:52,"E, dakle bez jedinog incidenta pola milijuna ljudi jer da ste okupili pola milijuna ljudi na hodačašću nekakvome, dakle u Mariju Bistricu, realno je očekivati da će se ipak petorica da će se napiti jer će se vratiti u nekakvu birtiju pa će popiti rakiju dvije i onda će napraviti nekakav incident."
0:19:53,0:20:15,"Dakle ovdje je sve prošlo bez ikakvog incidenta i onda je svu tu masu jer nije lako ju proglasiti, svi ti petsto tisuća ljudi proglasiti nekakvim primitivnim zatucanim desničarima niti ih je moguće sve proglasiti ustašama jer ustaše su polubijali dakle nije ih, nije ustaša preostalo toliko dakle ispod noža ovih koji su punili kočevski rok."
0:20:17,0:20:24,"I onda je sad potrebno to naknadno dakle rastočiti, potrebno je radikalizirati, potrebno je izazvati incidente kako bi se mogla uvesti represija."
0:20:24,0:20:33,"Jedan od oblika represije je ovo što Tomašević najavljuje, dakle da će zabraniti koncerte na kojima se koriste protuustavni pozdravi."
0:20:33,0:20:50,"U Ustavu nema apsolutno ni jednog jedinog slova o pozdravima i dakle takvo nešto može kazati samo netko tko je potpuno politički i pravno nepismen, dakle da će se donijeti nekakav na razini grada, da će se donijeti propis kojim se traži da se poštuje zakon, da se poštuje Ustav."
0:20:50,0:20:56,"Dakle, zakon i Ustav su norme višega ranga, one su iznad bilo kakve gradske odluke."
0:20:56,0:21:01,"Prema tome, budalasto je da grad donosi odluku da se poštuje zakon."
0:21:01,0:21:04,jer se zakon mora poštivati neovisno o tome što je grad kazao.
0:21:05,0:21:12,"Međutim, se time demonstrira sila i dakle izazivaju se zapravo incidenti kako bi se opravdali gori oblici represije."
0:21:12,0:21:26,"Ali oni stvarno misle da nakon rata domovinskog mogu ovaj opet dirnuti Hrvate, sami ste spomenuli i studeni je poseban mjesto, težak mjesec za Hrvate, Slunč, Kabrnja, Vukovar, jasno."
0:21:26,0:21:31,Ali oni misle stvarno ako takvu nešto hrvatsko da će se vratiti Jugoslavija da tako kažem.
0:21:31,0:21:47,"Ali dakle vidite da misle, vidite vi ne možete naći, evo pogledajte uzmite bilo koji subotijni ili nedjeljni večernji list, a da nemate intervju s nekim iz srpskoga političkoga, kulturnoga ili sportskog života."
0:21:47,0:21:49,"Dakle, zbog čega je nama to potrebno?"
0:21:49,0:21:55,Kakve veze mi imamo sa Srbijom onog trenutka kad smo se hvala Bogu razišli od Srbije?
0:21:55,0:22:04,"Dakle, zašto bi nas zanimalo što se događa u Srbiji, zašto bi nam to bilo zanimljivije od onoga što se događa u Austriji, Italiji, Belgiji, Nizozemskoj, ne znam."
0:22:04,0:22:14,"Dakle, to je jednostavno jedna europska država s kojom nažalost imamo traumatična iskustva i s kojom nikad ne želimo biti u istome, košu."
0:22:15,0:22:26,Dakle ono što je pokojnim Ivan Orsanić umjesto da mirno živimo jedni pored drugih mi smo bili prisiljeni gurnuti u isti kavez i u njemu smo bili prisiljeni krvariti jedni i drugi.
0:22:26,0:24:03,"Zbog čega to i zbog čega nam se ponovno stvara predođba o zajedničkome kulturnom prostoru, o jedinstvenom jeziku i takve gudalaštine jer je to zapravo sve formula kojoj je svrha oživjeti jugoslavenstvo na ovaj ili na onaj način jer je potpuno jasno da će takozvani međunarodna zajednica i da će multinacionalne kompanije kojima je lakše poslovati po logici stvari, dakle to ne mora biti nikakva urota protiv nas, dakle ali je lakše poslova da je taj prostor jedinstven, dakle jer naravno ta jedinstvena pravna regulativa i jedinstven, jedan tobože jedan jezik itede i onda oni imaju interesa kao što su ga imali jedna tisuća devetsto osamnaest kao što su ga imali jedna tisuća devetsto četrdeset pet kao što su ga devedeset i devedeset jedan pokušavali održati dakle iz golih materijalnih svojih gospodarskih interesa tako je potpuno logično da će to nastaviti činiti u budućnosti i zbog toga dakle je potrebno ovog što su dečki na splitskoj rivi prije par dana govorili, dakle primijeniti članak sto četrdeset jedan ustava koji zabranjuje bilo kakav oblik balkanskih integracija dakle ne samo stvaranje jugoslavenske države nego bilo kakav oblik integracija dakle sve je protivno ustavu i to je protivno ustavu a ne ono što ovi hoće kazati dakle da je nekakav zavnoh dakle koji je spomenut u preambuli dakle u pravno neobvezujućem dijelu ustava da je to to presudno dakle tu nam se zamjenjuju teze umjesto da se doista zabrani ono što je ustavom zabranjeno ovdje se dakle pokušava zabraniti ono što Ustavom uopće nije zabranjeno."
0:24:03,0:24:07,Kažu evo da su ovi zadnji incidenti potpis stranih tajnih službi.
0:24:08,0:24:26,Sad slušamo različite interpretacije i dakle naravno da ne treba isključiti mogućnost da su se tu pokušali uplesti i čimbenici koji su neskloni ili koji su možda neprijateljski Hrvatskoj.
0:24:26,0:24:43,"Međutim, nikad ne valja tomu pristupiti na način da se vrijeđaju ljudi koji su sudjelovali u tim prosvjedima i koji su nesumnjivo sudjelovali s najboljim, sa kristalno čistim i sprijedkorno rodoljubnim motivima i pobudama."
0:24:43,0:25:18,"I dakle, ako se na rubu tih manifestacija, na rubu tih prosvjeda i demonstracija, ako se nešto i dogodi, to je nešto što se može pripisati, što bi se možda moglo pripisati djelovanju neprijateljskih elemenata, da se upotrijebi izraz koji je bio uobičajen u komunističkoj Jugoslaviji, dakle, koji je svojstveno jednome totalitarnome umu, ali je sasvim sigurno, dakle, da nitko ne bi mogao organizirati demonstracije, da ne bi mogao okupiti ljude i da ne bi mogao organizirati prosvjed kad ne bi postojala društvena klima za takvo nešto."
0:25:18,0:25:22,Dakle postoji klima koja ljude motivira da sudjeluju u tome.
0:25:22,0:25:46,"Dakle, iako netko i pokuša to skrenuti u svome smjeru, dakle u protuhrvatskom ili nehrvatskom smjeru, to još ne znači da sve to treba izbaciti, da treba s prljavom vodom izbaciti dijete jer je nacionalni naboj koji je pokazan u tim prosvjedima i potencijal koji iza toga se krije je nešto što se ne smije previdjeti i ne smije se ignorirati."
0:25:46,0:25:51,"I to će dosta, po mojoj procjeni šteti Srbima u u Hrvatskoj, više nego neka koristi."
0:25:51,0:25:55,Opet će biti možda etiketirani bez razloga ili šta mislim.
0:25:56,0:26:29,"Ali to je ono što je njihovo vodstvo, dakle zapravo vodstvo ono što je Milorad Pupovac ili osvojio ili mu je darovano iz službenoga Zagreba ili je on to uzurpirao, dakle sad da mi ne ulazimo u to jer je zapravo prilično neprirodno da u toj srpskoj manjini ne nastaju alternativne skupine, ne nastaju druge stranke, ne nastaju drugi pokreti koji bi bili suparnici PUP-a Hrvatski saborski predstavnici Pupovcu i koji bi dakle taj njegov monopol na Srbstvo ugrožavali."
0:26:29,0:26:52,"To pokazuje da iza toga postoji jedna ozbiljnija spletka i dakle da zapravo u tome i vjerojatno i službe Republike Srbije ali i hrvatski odgovorni čimbenici sudjeluju u tome da upravo Pupovac bude predstavljen kao jedini autentični predstavnik Srba u Hrvatskoj a da se to mnogim Srbima uopće ne, da se izrazim grubo da se ne isplati."
0:26:53,0:27:28,"Dakle, jer mi svaki dan čujemo pritužbe i prigovore pa ako se bavimo nekakvim poslom koji nas silom prilika vodi u sela na Banovini, u Kordonu itede gdje žive Srbi, onda vidimo da tamo zapravo se ništa nije uznapredovalo u odnosu na vrijeme rudimentarne obnove poslije Domovinskoga rata jer novac koji Pupovac i Srpsko narodno vijeće dobivaju oni ne troše zapravo na dobrobit Srba u Hrvatskoj nego troše na nešto drugo."
0:27:28,0:27:44,"Ja nemam dokaza, ne mogu kazati da se to troši na odljevanje u privatne džepove, ali je sasvim sigurno da se troši u političke projekte koji su izravna provokacija hrvatskome narodu, kao što smo vidjeli sad sa ovim Medakovićem prije par dana."
0:27:45,0:27:46,Pa i ova izložba sada u Ukvaru.
0:27:47,0:27:48,"Jasno, izložba u Ukvaru."
0:27:51,0:28:22,"Naravno, ali to je smislena provokacija jer se želi da Hrvati dođu tamo, da razbijaju izloge, da možda nekoga napadnu fizički i onda ćemo biti ponovno ugroženi Srbi, ponovno ćemo biti onaj mladi mlinar koji je zaklan kao što znademo odnosno skoro zaklan devedeset ili je devedeset jedan bila dakle negdje da i bit ćemo ponovno srpska najjača koja je poklana u Vukovaru i bit ćemo ponovno onih ne znam nija koliko tisuća tisuća Srba koji su kako je Pupovac govorio prekršteni."
0:28:23,0:28:40,Vi mene ispravite ali nisam našao u medijima da je Vučić komentirao ove naše događaje tu obično mu ne treba ovaj ni povoda da možda sam previdio ali nisam i ja sam naravno pokušao pronaći jel ima reakcije s njegove strane ali vrlo čudne reakcije nema.
0:28:40,0:29:01,"Sada to je ostaje nam vidjeti dakle je li to zbog toga što je njemu nejasno što se sve događa ili što jednostavno želi s obzirom na demonstracije koje on ima u Srbiji ili je jednostavno zadovoljan razvojem pa onda čeka da se to razvije, a da on može oprat ruke u svakome trenutku ako ne završi onako kako su planirali."
0:29:02,0:29:17,"Ali sam ja dakle duboko, duboko, duboko uvjeren da Milorad Pupovac ne sudjeluje u hrvatskom političkom životu bez instrukcija iz Beograda, dakle da budem ajde dovoljno općenit."
0:29:17,0:29:29,"Već kad smo se dotakli malo iz Srbije, analiza tamo stanja, čuo sam malo od par ljudi, više nikom nije jasno šta ti studenti u stvari hoće, kao da su izgubili cilj."
0:29:31,0:29:46,Ja sam načelno iz onog razloga zbog kojeg sam maloprije kazao da mi je neshvatljivo da hrvatski dnevni listovi izvješćuju sustavno iz Srbije kao da je Srbija sastavni dio Hrvatske ili kao da smo dio jedne te iste države.
0:29:46,0:29:55,"Dakle, ja sam zbog toga nesklon nekakvome posebnom ulaženju u srpsku problematiku, to je njihov problem, dakle neka ga oni rješavaju kako ga god hoće riješiti."
0:29:55,0:31:50,"Dakle, ono što nas zanima je da imamo čvrstu definiranu granicu sa Srbima, dakle da oslobodimo područja koja su odnosno vratimo područja pod hrvatski suverenitet koja su još uvijek pod srpskom okupacijom, dakle znademo prostor sa istočne obale Dunava koji je hrvatski prostor a još nalazi se pod faktičnim nadzorom Republike Srbije i naravno važno nam je vratiti naše kulturno blago, važno nam je ustanoviti žrtve Domovinskog rata, pronaći ubijene i nestale i važna nam je ratna šteta itede ali se u njihove odnose ne bih miješao osim onoliko koliko oni izravno ugrožavaju hrvatsku nacionalnu manjinu koju se sustavno podriva, kojoj se sustavno otima identitet, kojoj se sustavno negira njihovo pripadništvo hrvatskome narodu, a stvaraju se nekakvi fantomski bunjevci jer mi zaboravljamo da demografski podaci i analize pokazuju da je broj, opadanje broja Hrvata u Republici Srbiji, konkretno je to u Vojvodini, drastičnije odlaska srpske manjine iz Hrvatske od jedna tisuća devetsto devedeset pet godine pa nitko ne govori o genocidu pa ni mi sami ne govorimo o genocidu ni mi sami ne ukazujemo na to koliki je stupanj progona hrvata tamo da se oni odriču nažalost vlastitog identiteta ili preseljavaju na područje erha znam da vas možda ne zanima ali mene zanima dodik je dobar tal napravio sa amerikancima i možda je to poruka uči ali ja onako mislim dodik je onako američki igrač on je došao nakon daytona oni su ga možda ustvari ustoličili ja Ja bih meni je to."
0:31:53,0:32:13,"Ja nisam siguran da se to događa mimo Vučića i protiv Vučića, ali mi je to važno, dakle, važno je da to imamo na umu s obzirom na sklonost, pogotovo na takozvani hrvatskoj desnici da se nekritički podupire aktualnoga predsjednika Sjedinjenih Američkih Država, dakle predsjednika Trumpa."
0:32:13,0:32:42,"On je nama naravno po mnogo čemu, svima koji se držimo svoga kršćanskoga identiteta i svima koji smo protivnici te VOC ideologije, dakle on je nama u tom pogledu, dobrodošao naravno jer podkapa tu ljevičarsku agendu, ali s druge strane dakle na nacionalno političkom planu je potpuno jasno da se Trumpovi vanjsko-politički pogledi ne podudaraju s našima, njegovi se interesi ne podudaraju s našima jer on naravno vodi američku politiku, ne vodi Hrvatsku."
0:32:42,0:32:59,"I to pokazuje koliko je ponovno dakle kroz čitavu povijest imamo taj sindrom, a i nikako da naučimo tu lekciju, dakle pokazuje koliko je pogrešan taj satelitski mentalitet koji postoji među nama, dakle koji uvijek očekuje rješenje od nekoga drugoga."
