Start (HH:MM:SS),End (HH:MM:SS),Segment
0:02:38,0:02:48,"Ej, da li traže za nešto, za event, organizacija, možda nekakvi kontakti, prijedlozi, ideje, kritike, ali svakako vam čast to što radite, stvarno i veoma mi je drago što sam ovdje."
0:02:49,0:03:19,"Dobro, ukratko, ja sam osnivač kompanije koja se zove Entrepreneurship Global Change, bazirani smo u New Yorku, ovaj, postojimo tri godine, što radimo, mi iz jedne prizme, pomažemo startupima iz cijelog svijeta da dođu na američko tržište, znači pokušavamo naći točno proizvode koji su fleksibilni za američko tržište, to je broj jedan, broj dva, sa jedne druge strane, pomažemo startupima da prikupe određen kapital, ok."
0:03:19,0:03:24,"Znači svi znate kako startupi rastu, tako trebaju nekakav novac, tako trebaju nekakve investitore."
0:03:25,0:03:38,"Znači mi se tu fokusiramo isključivo na međunarodne startupe u New Yorku, to je naša baza, tamo živimo, tamo radimo, međutim radimo po cijelom svijetu, radimo u zapadnoj Africi, istočnoj Africi, jako puno toga radimo također u regiji."
0:03:39,0:03:44,"Spomenut ću možda nekakve stvari koje bi vama, svima ako ste možda startup ekipa zainteresirani."
0:03:45,0:03:50,"Kako sam spomenuo startup ekipa, tko od vas ovdje radi na nečemu sada?"
0:03:50,0:03:54,"Neki ono ideja, neki startup, neki projekt, nešto, bilo što."
0:03:54,0:03:54,što?
0:03:55,0:03:58,Znači vas negdje šest sedam.
0:03:59,0:04:07,"OK, tko od vas ovdje ima nekakav cool skill set koji ste naučili kroz fair ili kroz using AI ili bilo što drugo?"
0:04:08,0:04:11,"Neki cool skill set, crtanje, grafički dizajn, kodiranje, u redu."
0:04:12,0:04:15,"A digni da šta vi nešto valjda znate raditi, ono, hamano."
0:04:16,0:04:18,"OK, znači svatko nešto nešto zna raditi, OK."
0:04:18,0:04:22,"Šta znaš raditi, molite, natjerate prijatelja da dignuti ruku, šta znaš raditi?"
0:04:24,0:04:28,"Nemoj da laserom moram ovdje, šta znaš blokirati?"
0:04:30,0:04:31,"OK, super, dobro."
0:04:32,0:04:37,Da li netko od vas tko zna raditi nešto outsourca neke svoje usluge?
0:04:38,0:04:44,"Jeste svi, oka jedna osoba, ali nitko drugi ne outsourca svoje usluge ili nešto što zna raditi."
0:04:44,0:04:46,"Jeste svi na faksu, druga osoba."
0:04:46,0:04:47,Jeste svi na faksu?
0:04:49,0:04:50,Od čega živite ljudi?
0:04:52,0:04:53,Kako pijete kave?
0:04:54,0:04:54,Od vam i date.
0:04:55,0:04:55,"Oka, super."
0:04:56,0:04:58,Divno je da imate taj support structure.
0:05:00,0:05:08,Jedna jako bitna stvar što se tiče startupa koji dolaze iz cijelog svijeta i oni koji najčešće uspiju su nekakva potreba.
0:05:09,0:05:20,"Znači jako često se događa da startup nema nekakve alternative alternativne metode preživljavanja i da taj start-up na kojima rade da mora, da to mora nekako uspjeti, ono do or die."
0:05:21,0:05:34,Većina start-upova sa kojima mi radimo imaju taj ajmo reći mindset od ranih dana fakulteta ili nakon fakulteta gdje oni shvate da imaju nekakav problem koji je vrijedno riješiti.
0:05:36,0:05:44,"Ja također uz to što radimo sa start-upima, dovodimo start-up u Americi, također imamo jedan venture studio gdje mi gradimo start-upove sa osnivačima."
0:05:44,0:05:47,To je jedan program koji bi bio tko od vas nešto e aj zna.
0:05:49,0:05:52,"OK, opet šta je petšest sedam magic number, oka može, super."
0:05:53,0:06:03,"Imamo taj Andrews Studio koji se bazira u Španjolskoj, koji uzima start-up iz cijelog svijeta i pomaže osnivačima da naprave nekakve proizvode i dođu do tržišta i prvih usera u pet tjedana."
0:06:04,0:06:12,"Znači vi koji ste digli ruke pet šest vas koliko vas je koliko dugo radite na tim projektima, idejama, start-upovima?"
0:06:15,0:06:16,Koliko?
0:06:16,0:06:16,godinu dana.
0:06:17,0:06:18,"godinu dana, oka."
0:06:18,0:06:23,"Jel to live already nije oka, zašto nije?"
0:06:27,0:06:29,"Licence i takve neke stvari, oka."
0:06:29,0:06:33,Neki IP u pitanju ili kao intelektual property u pitanju?
0:06:34,0:06:35,Jeste file i već?
0:06:35,0:06:37,Jeste file i za file?
0:06:37,0:06:39,Did you file for your IP?
0:06:39,0:06:40,"No, not yet."
0:06:40,0:06:42,"OK, od toga bad alert."
0:06:43,0:07:01,"Jedan od razloga zašto sam radio, zašto sam počeo raditi što radim, ja sam prije radio svašta, radio sam u financijama, radio sam u energetici, radio sam u, također se radio u crime and justice, znači ono, gledao sam kompanije koje komitore nekakve crimes, svašta sam nešto radio u životu."
0:07:02,0:07:19,"Prethodna kompanija u kojoj sam radio radila je market entry za različite VC fondove, znači mi bi išli u različite zemlje svijeta, onda bi došlo nekou zemlju, rekli bi, ok super, ovdje bi se trebao napraviti jedan akcelerator, ovdje treba napraviti VC fond, ovdje trebamo dovesti naših deset recimo investitora napraviti nekakav sindikat fond."
0:07:19,0:07:25,Znači mi bi išli tako po svijetu i tražili bi koje su poslovne prilike za potporu startupa.
0:07:26,0:07:35,"E sad, u svemu tome i zašto sam ja počeo radit u IGC-u, zašto je ta cijela priča pokrenuta, je zato što sam, znate šta je Y Combinator?"
0:07:37,0:07:46,"Jedna osoba zna šta je Y Combinator, tri osobe znaju kako ferovci četvrta, Y Combinator je najveći svjetski VC fond na svijetu."
0:07:46,0:07:47,Znate šta je VC?
0:07:47,0:07:52,"Venture capital fond, znači kao nekakav kapital, rizični kapital koji investira u startupe."
0:07:53,0:07:59,"To je najveći fond te vrste na svijetu, on je baziran u San Franciscu."
0:08:01,0:08:11,"I Y Combinator radi za startupe, investira u startupe koji već imaju nekakav traction, znači imaju nekakve proizvode, imaju nekakve tu usere i slično."
0:08:12,0:08:24,Kako sam radio po cijelom svijetu onda sam shvatio da ne postoji nikakav fond inkubator za startup osnivače koji su u fazama ideacije do MVP-a.
0:08:25,0:08:30,"Ideacija je ovo što ste sad digli ruke, hej razmišljamo o nečemu, radimo na nečemu, nije još lansirano."
0:08:30,0:08:32,Znači to je ta nekakva faza.
0:08:33,0:08:45,"Znači što mi radimo, mi želimo biti taj i bit ćemo taj globalni akcelerator za start-up osnivača koji se nalaze između faze IDAC-e i MVP-a."
0:08:46,0:08:52,"Cilj nam je, naš poslovni model je, mi radimo sa različitim državama i tek kompanijama."
0:08:53,0:09:01,"Znači radimo spinoffe različitih tehnologija ka tek kompanijama, a za države gradimo te inkubatore, akceleratore."
0:09:03,0:09:09,"Moj cilj, zašto ja ovo radim, je zato što smatram po svemu što sam vidio da nema dovoljno potpore."
0:09:09,0:09:39,"Kad sam ja u fazi edukacije, kad ja imam, koliko od vas ima, sad ću reći deset tisuća dolara na računu i reći e idem se ja igrati, možda mama i tate imaju, ok nema mama i tate nego vi, vi u ovoj fazi života se trebate moći testirati, a ja ću reći možda riječ igrati, ali trebate imati nekakvu priliku s nečim se zaigrat, za to vam treba nekakva podrška, ne nužno financijska, treba vam možda netko tko ima neko iskustvo, možda kasnije nekakva financijska pomoć, ali u toj ranoj fazi vam treba nekakva potpora, nekakva struktura."
0:09:40,0:09:43,Zato mi uzimamo startup osnivače i vodimo ih u New York.
0:09:43,0:09:47,"Mi u New Yorku vas ubijamo, ok, doslovno vas ubijamo."
0:09:47,0:09:48,Zašto?
0:09:48,0:10:06,"Zato što većina osnivača, to ću reći sa malom, malom dozom zadruške, većina osnivača izvan Amerike žive dosta ugodan život u kontekstu da nemaju taj hustlerski mindset, da nije taj do or die."
0:10:06,0:10:22,"U Americi od mlade dobi, meni prijatelj ima dijete koje mi na she is seven years old, seven years old, sorry, ona sad ima shark tank, znači ona sedam godina ima shark tank."
0:10:22,0:10:28,"Mi kao djeca ih se već uči i odga, znate šta je Shark Tank, pardon, znate, ok super."
0:10:28,0:10:38,Shark Tank za one koji ne znaju je teve emisija ono doslovno kao reality TV where startup comes and pitches ideas i onda dobivaju investicije ili ne.
0:10:38,0:10:43,Znači sa sedam godina već tjeraju djecu da budu ti poduzetnici.
0:10:45,0:10:56,"Ja želim u principu vidjeti koje su prilike da se startupi uključe na američko tržište i također da im omogućimo da dobiju investicije, rasti sve što im treba."
0:10:58,0:11:02,Prekidajte me ako nešto želite pitati.
0:11:04,0:11:14,"Ja ću vam sad isključivo pričati nadalje vezano za nekakvo vlastito iskustvo što vidim da start-up osnivači najčešće rade, ne rade i što trebaju raditi."
0:11:16,0:11:25,"Jedna stvar je kada start-up osnivač gradi nešto, svi imate, dolazite sa fera divni ste mozgovi, vi tek mozgovi ste mi najljepši mozgovi na svijetu."
0:11:26,0:11:37,"Ali što se vama često dogodi je da gradite nešto u vlastitom mozgu, u vlastitom mindsetu, u vlastitoj sobi, u aleji laptopa, ono je fenomenalno, ono nikada u životu nisam vidio, ono je top-alve."
0:11:38,0:11:51,"Taj proizvod što radite i taj možda poslovno rješenje MVP-a, ne radite zbog nekakvog uzera nego radite to zbog sebe, mislite da radite nešto super, godinu dana radite na nečemu, jel'to ima možda uzera sada?"
0:11:52,0:11:53,"Da, ima uzera, super."
0:11:55,0:11:58,"Gdje se nalazite u fazi, jel'već imate paying users ili?"
0:11:59,0:12:00,"Oke, dobro."
0:12:04,0:12:07,"Jeste radili ono feedback, customer discovery, super."
0:12:07,0:12:17,"To je jedna od najbitnijih stvari je da kada shvatite da možda postoji neki problem, da pričate s drugim ljudima, ne sa mamama i tatama, prijateljima, nego sa potencijalnim klijentima ili potencijalnim uzerima."
0:12:18,0:12:23,Inače ćete napraviti nešto za koga nikoga nije briga za to što radite.
0:12:23,0:12:28,Onda ćete nešto lansirati i onda ćete se pitati pa zašto sad tu nitko to ne plaća.
0:12:29,0:12:30,To je jedna stvar.
0:12:30,0:12:33,"Druga stvar, previše se fokusirate na sami proizvod."
0:12:34,0:12:44,"Ako ću ja ovo napraviti u vlastitom domu, ja ću reći ovo je najbolja boca na svijetu, ona ima svjetluca nešto, ima lijepi čep, a možda uopće uzeri to ne žele."
0:12:45,0:12:52,"Možda oni žele nešto kompletno drugačije dok ste vi potrošili novac, vrijeme, energiju da gradite nešto šest mjeseci."
0:12:52,0:12:59,"Treća stvar, odličan proizvod najčešće ne znači to da ćete imati i veliku zaradu i veliki rast."
0:13:00,0:13:17,"jedna od bitnih stvari što smo sad pričali sa Leom je isto kako možete doći do nekakvih kanala prodaje, što to znači taj go to market strategy je u principu metoda kako ćete vi iskoristiti ljude, vaš network, vaš community za nekakve sales kanale."
0:13:18,0:13:24,"Vi morate gledati da sve što gradite imate metode sa tim kako ćete to sutra prodat, kome ćete to prodat."
0:13:26,0:13:40,"To su nekakve tri bitne stvari za koje ja smatram da, founderi tojest iskustva, radi se sa više od dvjesto startupa koji su do sada rezali više od petsto šezdeset milijuna dolara koji zaista razumiju taj product market fit."
0:13:42,0:13:47,"Koliko od vas ima, svi imate nekakve ono entrepreneurship classes ili nešto ili ne?"
0:13:48,0:13:49,Nemate nikoga?
0:13:51,0:13:52,Samo ti?
0:13:53,0:13:53,Oka.
0:13:54,0:13:54,Dobro.
0:13:55,0:14:14,"Druga stvar što ću vam reći, možda sad da vam malo približim stanje u Americi je, većina sad neovisno o tome što ljudi studirali, medicinu, elektrotehniku, biologiju, jako često se događa da se sve više i više poduzetništvo i metode poduzetništva ubacuju sve te dimenzije."
0:14:14,0:14:15,Zašto?
0:14:15,0:14:22,"Zato što na kraju dana ljudi gdje god da završili, šta god radili sutra danas morate nešto novo izmišljati."
0:14:22,0:14:27,"Inače ćete sjediti u uredu, ubijat ćete se od dosade i protpitivat ćete svoj vlastiti život."
0:14:28,0:14:30,Šta ja ovo radim i zašto meni ovo treba u životu?
0:14:31,0:14:42,"Vi možete raditi i u velikim korporacijama i za državnu službu, možete biti taj entrepreneur, možete interno nešto kreirati novo i nekakvu novu dodanu vrijednost imati."
0:14:42,0:14:45,Ali biti entrepreneur znači think outside of the box.
0:14:47,0:14:53,Ja ću vas sad ukratko upoznati možda sa dvije nekakve stvari koje mislim da su ono vama možda interesantne za budućnost.
0:14:53,0:15:24,"Mi imamo taj jedan super cool inkubator tojest taj jedan Investment Readiness program koji gleda start-up iz Hrvatske koji već imaju i uzere mali traction, mora biti dva osnivača, on se zove Scale two point zero, to je jedan program koji je napravljen u koordinaciji sa Infobipom i Scale two point zero je otvoren, ja mislim da se otvara, I think the call for applications is open, imate otprilike nekih mjesec dana da se možete aplicirati."
0:15:24,0:15:48,"Program se sastoji od toga da radimo otprilike neki tjedan dana u Vodnjanu, onda nakon toga od dvanaest foundera, dvanaest osnivača i osnivačica uzimamo šest, pardon šest koje onda vodimo u New York, znači sve je po pitanju tko ima najbolji pitch, tko ima najbolju prodaju, tko ima najbolji go to market charge, to vam možda nije aplicable sada, ali ako recimo ćete raditi ove godine na nečemu ili ako već radite na nečemu, imate uvijek sljedeću godinu."
0:15:48,0:15:55,"Znači imate mjesec dana da pogledate what is this thing about i da razmotrite da li je is it worth your life, your investment and time."
0:15:56,0:16:01,"Investment nema nikakvog, ne plaćate ništa, sve comes at a zero cost for you, ok."
0:16:03,0:16:06,"Nakon toga, nakon vodnjana, izaberemo šest koji vodimo u New York."
0:16:06,0:16:21,"U New Yorku vas pokušavamo izložiti nekakvom broju različitih ljudi, mentora, advisora, investitora i nakon toga New York I nakon tog New Yorka opet vodimo broj na nekakvih troje i onda imamo jednu shift konferenciju za koju preposlani svi znate šta je shift."
0:16:22,0:16:24,"Jeez, kako ne znate šta je shift?"
0:16:25,0:16:27,A šta vi svi studirate?
0:16:27,0:16:29,"Dajte mi recite ukratko, molim vas, to me baš zanima."
0:16:29,0:16:30,"Šta studiraš ti, oprosti?"
0:16:31,0:16:33,"Evo, molim, djevojka sa."
0:16:33,0:16:34,Yes.
0:16:35,0:16:36,"Fair, OK."
0:16:36,0:16:36,"A šta, fair?"
0:16:36,0:16:38,"Ti si ti, ti si ti sfera."
0:16:38,0:16:40,"Evo, šta, koga?"
0:16:40,0:16:41,Data science.
0:16:41,0:16:43,"OK, data science, šta studiraš, molim te."
0:16:44,0:16:45,Računarstvo.
0:16:46,0:16:49,"Ma man in the back row, šta studiraš, please?"
0:16:50,0:16:50,Yes.
0:16:51,0:16:52,Računarstvo.
0:16:52,0:16:53,E znate šta je info bib?
0:16:56,0:17:01,A kako ne znate onda za najveću hrvatsku tech konferenciju koja se zove Shift?
0:17:01,0:17:02,Ili znate?
0:17:02,0:17:04,"Pa jednostavno vam se ne da, ne znate za to."
0:17:06,0:17:06,Zaboravio sam.
0:17:07,0:17:07,OK.
0:17:08,0:17:18,"A je možda jedno drugo pitanje, jel smatrate da imate, jel imate ekspožir kad tek sceni u Hrvatsku ili, no, not really so so, wow, OK."
0:17:19,0:17:24,"Super je da ste ovdje, super je da, o, right, because without this, this is crazy."
0:17:24,0:17:25,"OK, I'm going to continue."
0:17:25,0:17:31,"LeapX, spomenuo sam, to je jedan, to je možda nešto što je aplicable za svakoga."
0:17:32,0:17:36,"Scale two point zero je more mature startups, Lipex je za nekoga koji ima ideju."
0:17:36,0:17:48,"Lipex je taj venture studio based in Spain, we have now thirty founders from all around the world who work it's an entrepreneur in residence program, prvo radimo četiri tjedna online, onda radimo tjedan dana u Španjolskoj."
0:17:48,0:17:58,Nakon toga svaki od foundera pitcha za potencijal investment of twenty to thirty thousand dollars investment i Lipex uzima ideacija do MVP-a.
0:17:58,0:17:58,OK.
0:18:00,0:18:09,"Znači ako radite na nečemu ili ako u budućnosti želite raditi na nečemu za što smatrate da vam AI može pomoći u izgradnji toga, Lipex je cool thing for you guys."
0:18:10,0:18:10,OK.
0:18:11,0:18:18,But I'm not pitching here Jeste li čuli ovu frazu prije?
0:18:20,0:18:21,"Ne, oka, dobro."
0:18:23,0:18:25,Fraza je veoma jednostavna.
0:18:26,0:18:34,"Ja imam bebu, ja volim svoju bebu, ja je hranim, ja je pazim, ja je odgajam, ja ulažem u svoju bebu."
0:18:35,0:18:40,"Dođe meni netko kaže, beba ti nije dobra, beba ti je ružna, beba se ne zna ponašati, beba ti je bez veze."
0:18:41,0:18:44,"Šta ja radim, uzimam prvu stvar koju imam pri ruci i gađam tu osobu u glavu."
0:18:46,0:18:55,Tako i taj pristup i ta analogija se najčešće događa sa startup osnivačima koji se zaljube i koji vide svoje rješenje kao svoju bebu.
0:18:57,0:18:59,To je prvi korak ka neuspjehu.
0:19:00,0:19:00,Zašto?
0:19:01,0:19:08,Zato što vi kao startup osnivači morate biti zaljubljeni u klijentera.
0:19:09,0:19:09,Zašto?
0:19:10,0:19:22,"Zato što vam je klijentar taj najbitniji ogledalo da li je to pravi problem, da li je netko spreman to platiti i da li je to što vi radite nešto što oni su spremni kupiti i koristiti."
0:19:23,0:19:33,"Znači najbitnija stvar, najvažnija pardon je da budete zaljubljeni u tog klijentera, usera, klijenta ili što god koga god hoćete već, ne u proizvod."
0:19:34,0:19:40,Zato je jako važno da taj proizvod uspijete graditi jako brzo i što prije ga izbaciti vani.
0:19:41,0:19:47,Godinu dana vjerujem da sad imaš možda jedan better suite odnos ka svemu što radiš i da ti nije jednostavno.
0:19:48,0:19:54,Godinu dana radite na nečemu jako komplicirano u toj fazi edacije dok još nemate dobar traction.
0:19:56,0:19:58,Ima li neki pitanja možda?
0:19:58,0:19:59,Slobodno pitajte.
0:20:00,0:20:00,OK.
0:20:02,0:20:16,"Svi ste ferovci, ovo vam sigurno dolazi kao jedan ja bi rekao imate svi tu, imate svi taj tech mindset što je fantastično."
0:20:17,0:20:27,"Znači danas u startupovima svugdje postoji need i demand za ekipom poput vas, ok, svako od vas iz svoje vlastite domene i discipline."
0:20:27,0:20:39,"Međutim, imate jedan problem, inherently imate svi jedan izazov u sebi, a to je da sve što gradite želite da bude super, da bude savršeno, da bude perfektno."
0:20:40,0:20:49,"Znači ja gradim nešto, mi smo gradili prvi proizvod na jednom websiteu i ja nemam tech background, ali sam katastrofa i like things to be perfect."
0:20:50,0:21:03,"Ja sam pet mjeseci odugovlačio jer neki font ili neka boja ili neki klik ili ovaj chatbotni rad i svi smo govorili Filip ali ne može ovo više toliko trajati, nemamo toliko novca, nemamo toliko vremena i ljudi će te početi hatat."
0:21:04,0:21:07,"Ja vas kažem, ok, fuck it, let it go, publish it."
0:21:08,0:21:11,"Imalo je bugova, nije bilo lijepo, bar je u zoutere."
0:21:12,0:21:13,Šta se događalo?
0:21:13,0:21:23,"Polako smo počeli skupljati nekakav feedback, hej ne radi vam ovo, super, popravili smo, hej ovo nema smisla, da li drugi ljudi kažu da nema smisla, super, to smo updatali."
0:21:24,0:21:29,"Znači kada gradite bilo što i što it's never gonna be perfect guys, nikada."
0:21:29,0:21:46,"Znači sve što radite napravite tako da možete nekom pokazat, danas zaista nema razloga osim ako ne radite nekakav fizički proizvod, danas nema razloga za nekakav SaaS tool, za bilo što na web da to ne napravite u roku od dva dana."
0:21:47,0:21:49,"I sad ćete vi mi reći, pa ne znam kako dva dana."
0:21:50,0:21:58,"Prije pet godina bi vam možda rekao, ok guys imate pravo, ali danas sa alatima, sa AI-om možete sve napraviti."
0:21:58,0:22:12,"Čak i ako radite ovo u ne znam nekakvoj jednostavnoj figmi ili u cloudu možete napraviti neki wireframe nečega kako izgleda i reći nekom sutradanom partneru, budućem timu, članu tima ili investitoru, evo je to što gradimo, treba nam novac za to."
0:22:14,0:22:24,"Morate graditi brzo, inače ćete izgubiti ritam, inače će vas netko drugi pregaziti, inače će netko drugi iskoristiti možda priliku koju ste vi prepoznali."
0:22:26,0:22:32,"Osim tebe, ljudi koji su digli ruke, koliko dugo radite na tom nečemu, na toj nekoj ideji ili na čemu god?"
0:22:33,0:22:33,Kama?
0:22:36,0:22:37,Tri tjedna.
0:22:37,0:22:38,A šta radiš?
0:22:38,0:22:39,Molim te mi reci.
0:22:47,0:22:51,Oko je li si napravio nekakav demo ili postoji?
0:22:53,0:22:53,Supro.
0:22:53,0:22:57,"Jesi ga s nekim šeralom, samo se ne radi."
0:22:58,0:23:01,"Oko, a hoćeš ga šerati uskoro sa nekim?"
0:23:02,0:23:10,"Pa za sad nije za sad ideja samo internet, da se puni na markete, da se vidi kakav je internet."
0:23:11,0:23:16,"A znači, ako hoćeš šerati, to je liš?"
0:23:16,0:23:17,Prošli ste se u Singapuru.
0:23:17,0:23:23,"A recimo, neko je prvi korak koji se vidi."
0:23:23,0:23:27,Hvala vam da ste vidjeli u vjetar na vašoj kroz dva tjedna.
0:23:28,0:23:31,"A očito, oka, super, to je oka timeline."
0:23:33,0:23:39,Jer jedan od velikih problema startupova koji sad ne koriste jaje u tome što jako dugo ćete raditi neke stvari.
0:23:40,0:23:52,"Zato sam spomenuo lipex, mi radimo Sales kanale konverziju, doslovno koristimo skraper sa clouda gdje u reddit kanalima pronalazimo moguće klijente."
0:23:54,0:23:59,"Znači to je prije trebalo, mjesec, ono i marketing kampanji i svašta nešto."
0:23:59,0:24:01,Danas je to gotovo in a matter of minutes.
0:24:02,0:24:10,"Drugo, nekakva brand awareness, da li imaš nekakav LinkedIn ili nešto?"
0:24:13,0:24:14,"Ne, oka."
0:24:15,0:24:17,"A zašto ne, molim te me zanima me."
0:24:20,0:24:21,Ne za to.
0:24:23,0:24:23,Oka.
0:24:24,0:24:31,"Jedna stvar koja je izuzetno bitna, a to je da stvarate proizvode kroz vlastite brendove."
0:24:31,0:24:34,"Znači vi morate shvatiti da ste vi ogledalo te kompanije, tog proizvoda."
0:24:35,0:26:01,"Sad kad nama dođu neki start-upovi i kažu hej treba nam tristo tisuća dolara od toga sto dvadeset tisuća dolara će biti za marketing ja ću reći ok super a što ste do sad radili vezano za marketing koliko ustvari postate kakav vizibilet imate i onda oni kažu pa nismo ništa radili nemamo vremena i onda ću ja reći ok nemate vremena a kako mislite stvoriti kritičnu masu ljudi, usera ako niste u mogućnosti svaki dan snimiti jedan kratki video ili postati jednu sliku vezano za to što radite vi morate već sad u ovoj fazi razmišljati i znati da ste vi ti budući founderi ako ste vi budući founderi, vi sada morate koristiti ono gorilla marketing sto jedan to nije hej, look how cool I am doing something cool nego je to hej ovo je to što gradimo sad zezamo se s ovim maltretiramo se s ovim sljedeći tjedan ćemo publišat nešto drugo to je jako teško to je izuzetno teško doslovno stavljate dio svog života u javnost a danas svi dobro znamo da je javnost ono izuzetno kritična i jako je to teško psihički podnijeti kad je to vani a osobito ako nije perfektno i osobito ako nije on par s onim što vi želite ali kao founderi se morate izložiti, morate biti svjesni toga da gradite brand."
0:26:04,0:26:32,"Ja ću malo ubrzati, nekakvih desetak primjera ovdje nakon razgovora sa nekakvim founderima je bilo to da ne znam, dođe start-up founder, imaju super ideju, oni prođu kroz nekakav takozvani Customer Discovery sa recimo nekakvih deset različitih usera i onda im ti useri ukažu na to da taj problem koji su founderi tjednima, mjesecima vizualizirali kao glavni problem, da to uopće nije problem."
0:26:32,0:26:42,"Znači taj problem validacija mora postojati, to ćete otkriti kroz taj Customer Discovery tojest intervju i survey, šta god hoćete to morate napraviti."
0:26:44,0:26:46,Mams test jeste čitali jeste čuli?
0:26:47,0:26:49,"Mams test, mams test, ok."
0:26:50,0:26:51,"Mams test, tko od vas čita?"
0:26:52,0:26:52,Niko.
0:26:54,0:26:57,"Ake, znači opet pet šest sedam eee, ok."
0:26:58,0:27:01,"Mams test, odite na čaj, čip ti neka vam sumira."
0:27:02,0:27:02,Zašto?
0:27:02,0:27:06,Zato što mams test je najbolji primjer toga kako možete ljudima postavljati pitanja.
0:27:06,0:27:11,"Znači ako dođete mami i tati i pitate hej mama, vidi što se napravi, šta će vam mama reći?"
0:27:12,0:27:17,"Bravo kćeri, bravo sine, to je nešto najbolje što je ikad mama vidjela na svijetu."
0:27:17,0:27:19,"Ali, dat se relevant."
0:27:19,0:27:19,Zašto?
0:27:19,0:27:20,Zato što mama nije vaš user.
0:27:21,0:27:28,Mams test je knjiga od pedeset i šezdeset stranica koja vam kratko sumira to što trebate raditi u razgovoru sa drugim poticanim userima.
0:27:28,0:27:35,Znači kako da ne budete biased s kim da pričate i na koji da zaista provodite te intervjue.
0:27:37,0:27:44,Mi sad u vrlo kratkom periodu sprječavamo to da start-upi mjesecima rade na nečemu nego u kratkom periodu da napravite taj pivot.
0:27:44,0:27:49,Pivot jedan u principu zaokret gdje dolazi u promjeni rješenja kojim radite.
0:27:50,0:27:50,Zašto?
0:27:50,0:27:53,Zato što ste vidjeli da problem koji ste možda testirali nije relevantan.
0:27:54,0:27:54,Ok.
0:27:55,0:27:56,Let's go faster.
0:27:59,0:28:07,"Znači od svih ovdje elemenata ja ću vam samo jednu spomenuti, a to je da morate biti brzi."
0:28:08,0:28:15,"AI vam danas omogućava da budete brzi, najbrži da možete u roku od par tjedana, par dana nešto brzo napraviti."
0:28:15,0:28:34,"Znači jedna od stvari koje morate imati na umu je brzina, morate se fokusirati na to da vidite kako će klijenti reagirati na vaše rješenja i proizvode i zadnje, morate se fokusirati na nekakvu metriku koja je bitna, znači brojka uzera, nekakav novac koji stvarate, bilo što je opipljivo."
0:28:35,0:28:43,"To se zove Nord Star Metric, to je jedna od najbitnijih stvari koje se izvan Amerike najčešće ne koriste."
0:28:43,0:28:44,Jeste li čuli ikad za Nord Star Metric?
