Start (HH:MM:SS),End (HH:MM:SS),Segment
0:11:17,0:11:34,"Ali kad je vidio koliko su ti ljudi ponižavani, dođe ih neki pljunu, neki im psuju nešto itede onda je on shvatio pa nisu, oni su došli tu da se pokažu da budu neki frajeri, neki ljudi in nego došli su sa nekom unutarnjim pogonom Božjim i priključio se njima."
0:11:34,0:11:39,To sam slušao sam ga kad je svjedočio to u Slavonskom Brodu i znači tu je oni iz Zagreba.
0:11:41,0:11:46,"Četvrta stvar, krunica angažira našu maštu, ovo još dublje sada."
0:11:47,0:11:53,Neverbalni dio našega uma komunicira kroz kontemplaciju vizualne slike.
0:11:54,0:12:03,"Evo ovdje smo kod oca Karmelićana, Sveti Ivan od Križa kaže treba nastojati što prije doći od razmatranja do promatranja."
0:12:03,0:12:06,To znači od meditacije do kontemplacije.
0:12:07,0:12:40,"Mi kada molimo krunicu, Isus je na svadbi u Kani Galilejskoj, koji nam se na svadbi u Kani objavio, imamo krunicu u rukama, jako dobro znamo po dodiru ovo je prvo, prvo zrno pa je sada sljedećih deset, ne moramo ih brojati jedan dva tri, izgovaramo zdravo Mario i taj nas rita nosi to recitiranje krunice, a zatvaramo oči ili nije bitno, unosimo se u događaj koji mi molimo, unosimo se u tu svadbu na Kani Galilejskoj."
0:12:41,0:13:02,"To može biti toliko ljekovito da gospodin ako je nešto bilo neobično na tvojoj svadbi, možda su se neki ljudi posvađali, možda si bio frustriran, nezadovoljan, možda nije bila privrana tvoja odluka, privole se, gospodin ti može po tome o tajstvu kojeg ti sad razmatraš svadbu u Kani Galilejskoj, ozdraviti tvoj brak i to čini."
0:13:02,0:13:15,"Ako dakle maštom se unosimo u taj događaj koji razmatramo, Sotona nastoji zaroditi ljudsku maštu grešnim slikama."
0:13:17,0:13:23,"Te se slike mogu komunicirati putem interneta, televizije ili bilo kojeg vizualnog podražaja."
0:13:23,0:13:28,Ali on također želi da naša mašta boravi u slikama koje su destruktivne.
0:13:30,0:13:40,"On nastoji našu maštu zaokupiti nekim ili požurnim fantazijama, prisilnim slikama, mislima i općenito negativnim osjećajima i sjećanjima nekakvim boli."
0:13:41,0:13:45,"Duh Božji ne, Duh Božji nas želi podići, odnijeti u radost."
0:13:46,0:13:58,"Kada razmišljamo o tajstvima krunice, mi angažiramo taj kanal našega uma na jedan pozitivan pročišćavajući način, te kroz njega Duh Sveti djeluje u molitvi."
0:14:00,0:14:02,"Jer Isus je živ, on je izvan vremena i prostora."
0:14:04,0:14:09,Ti ulaziš u svoje mašte u događaj koji je bio prije dvije tisuće godina ali on se sada realno događa u tebi.
0:14:10,0:14:20,I isto što je Isus činio onda prije dvije tisuće godina čini sada u tvojoj duši ako na pozorn način kontempliraš tu krunicu molitvu.
0:14:22,0:14:29,Razmišljanja o tajstvima krunice dok molimo čisti našu maštu i angažira je za promicanje božje volje.
0:14:30,0:14:33,"Dakle, naša mašta se sve više otvara Božjoj volji."
0:14:33,0:14:35,Sve više ulazimo u dubinu.
0:14:37,0:14:45,"Svaki svetac je iskusio, pa i mi grešnici, da kad moliš i želiš kontemplirati odjednom ti dođe neka nepristojna slika, nečedna."
0:14:45,0:14:48,"Ti je ne želiš, ali džavo je donese."
0:14:48,0:14:49,Zašto je to tako?
0:14:49,0:14:53,"Zato što je nas um tabula raza, prazna ploča."
0:14:54,0:14:58,"I u nju može doći dobar sadržaj, može doći i manje dobar."
0:14:58,0:14:59,i zao sadržaj.
0:15:00,0:15:08,"Može biti veći dio naš spoznajni svijet, nešto dolazi od Duha Božjega, Duh Sveti nadahnuo, nešto može i nečastivi duh nadahnuti."
0:15:09,0:15:25,"Što ćemo mi ako osjetimo da je neprijateljski duh gubi se u ime Isusa, ne zanima jer on bi htio reći, vidiš, ti sada želiš razmatrati neku krunicu ali vidiš te neke nečiste slike da te ponizi, da ti odustaneš od molitve i da je smatraš kako nije kvalitetna."
0:15:25,0:15:25,Ne.
0:15:26,0:15:36,"On dolazi tebe tužit, ti tuži njega Isusa, evo ovaj najveći bezgačnik on mene zanima, mene on ne zanima, tako je jedan star Isus vas rekao."
0:15:36,0:15:43,"Dakle, ti ga tužiš Isusu, mene ovaj glupstvo ne zanima što je došlo sa tim nečistim slikama, mene zanima što ti i ja gledam tebe."
0:15:43,0:15:46,"Dakle, u molitvi je važan kakav stav zauzimam."
0:15:47,0:15:53,"Dakle, stav zauzimam slaviti Boga, a nekada možeš mu narediti u ime Isusa, odstupi od mene sutra."
0:15:55,0:16:00,"Peta stvar, krunica, zauzima govorni prostor naš."
0:16:01,0:16:14,"Kako bi se omogućilo pravilno čišćenje mašte kroz meditaciju krunice, jako nam u molitvi pomaže prebacivanje srijede u način imaginacije, ono što sam govorio, u kontemplaciju."
0:16:16,0:16:35,"Naravno, ti moliš krunicu i malo ti misao bude sabrana tu slika, ono što razmataš, recimo, evo Isusa bićuju, i ti si tu pa ti ode malo misao na neku brigu tvoju moram sutra ovo i ono, nema veze opet čim tako nešto dođe, vrati se na onaj sadržaj koji razmatraš."
0:16:35,0:16:41,"Dakle, u svakom slučaju najmanje plodna je molitva kada onako molimo i to je tek tako da izmolimo."
0:16:41,0:16:46,Možete nekad gospodine dahnuti baš i neki određeni problem kako ga treba riješiti.
0:16:46,0:16:50,Možete dobiti baš spoznaj u krunici ili nakon molitve krunice.
0:16:51,0:16:56,"I jednostavno može doći, majko moja, majko Bože, evo imam te i te probleme, ne znam kako to riješiti."
0:16:57,0:17:02,"Sada molim krunicu s tom nakanom i ti moliš to savršenije, ne razmišlja o problemima."
0:17:02,0:17:05,Kad prođe krunica onda razmišlja kako taj problem riješiti.
0:17:05,0:17:09,Vidjet ćeš da si dobio nadahnuće konkretno kako problem riješiti.
0:17:09,0:17:14,"Jednostavno ti s jedne klik majka ti je to izmolila, tu milost koju si trebao dobiti."
0:17:17,0:17:20,Nažalost naši umovi obično funkcioniraju na lingvistički način.
0:17:21,0:17:43,"Kada koristimo govor, govorne koncepte za razmišljanje o problemima, budućnosti, planiranjima, racionaliziramo itede Moljevajući krunicu ovaj kanal našega uma je zauzet i vrata se mogu otvoriti prema dubljoj stvarnosti, prema mašti i ono što se može nazvati podjezičnim dijelovima našega bića."
0:17:43,0:17:52,"Ima nešto ispod ovog našeg jezika, dakle kad molimo nije samo ta riječ toliko učinkovita nego je ono što ispod riječi taj naš svijet duha i duše."
0:17:54,0:18:01,"Krunica u rukama, riječi izgovaraš i u slici si koju moliš, koju kontempliraš."
0:18:01,0:18:04,To je vrlo moćna molitva.
0:18:04,0:18:12,"Zato je krunica ne dati se izgubiti, imamo je li pet desetica i već prstima znaš, ne moraš brojiti."
0:18:13,0:18:32,"Zdravo Mariju kada izgovaramo, to su riječi iz Biblije, zdravo milosti puna, dakle mi prosimo milosti, Božju riječ proklamiramo, Riječ koju je Crkva dala, jel'Sveta Mario, molimo Oče naš, Slava Ocu, klanjamo se Presvetom trojstvu zajedno s Blažnom djevojcom Marijom i mi smo u tome otajstvo i to nas nosi."
0:18:32,0:18:34,Sad ćemo vidjeti kamo nas nosi.
0:18:34,0:18:39,"Šesto, krunicom pristupamo podjezičnoj sferi našega bića."
0:18:41,0:18:48,"Ono što ispod ovoga što govorimo, velik dio našega duševnog rada odvija se u području emocija, normalno."
0:18:49,0:18:53,"Emocije nisu lingvističke, niti su imaginativne, nisu slikovite."
0:18:53,0:18:55,One su po sebi samo neka stanja.
0:18:56,0:19:06,"Možda se osjećamo ljutito, bijesno, osjećamo neku požudu, evo to su emocije, ali možemo osjećati i ove emocije, neko blaženstvo, osjećamo mir, osjećaš radost."
0:19:07,0:19:12,To je ono što dolazi iz molitve i to je ono što daje Duh Božji.
0:19:12,0:19:19,"Ono što je suprotno ovim emocijama želi neprijatelj da uzburka, da nas rastereje se, moliti da ne molimo kvalitetno."
0:19:20,0:19:24,Istinske emocije su iracionalne i uglavnom su nam neobjašnjive.
0:19:25,0:19:31,"Emocionalno područje duše također je područje u kojem vi imate, imamo naša temeljna iskustva."
0:19:31,0:19:37,"U majčine utrobi, u predjesničnim fazama života doživljavamo život na jedan iracionalan način."
0:19:38,0:20:01,"Dok molimo krunicu, a lingvistički kanal je zauzet, dakle i govorimo i sliku imamo pred sobom, Duh Sveti može pristupati tim podjezičnim, ovo što je ispod jezika ili sublingvističnim stvarnostima duboko u nama, sirovim iskustvima naših najranijih dana, najranijega djetinjstva."
0:20:01,0:20:12,"Ako postoje traume, teški događaji koji možda čak i ne sjećam se od tri godine naniže, pa su rane iz toga nastale, loša emotivna sjećanja."
0:20:13,0:20:19,Majka Marija ih liječi donoseći nas u taj otajstvo svoga sina Isusa.
0:20:20,0:20:25,Na ovaj način zato molimo ili bolje rečeno prepuštamo se molite.
0:20:26,0:20:27,Koliko je to važno?
0:20:27,0:20:40,"Dakle, ti razmataš Isusovo rođenje, možda je tvoje rođenje bilo traumatično, neka su se djeca rađala satima, to duh naš zabilježi i to je ostalo kao jedna trauma u nama."
0:20:41,0:21:05,"Kroz krunicu se to liječi tako što kontempliramo Isusovo rođenje., Isus se rodio, majka Marija ga uzela na ruke, vjerojatno ga oprala, okupala, nadojila, klanja mu se zajedno s Josipom, ti isto to činiš u toj štalici, si klanjaš se, ljubiš njegove nogice, moliš kružnicu, puštaš neka te mašta nosi, tješiš ga, možda ti ga majka daje držati u rukama."
0:21:06,0:21:11,I tako se liči tvoje skrivene stanja traumerne.
0:21:12,0:21:20,"Mogu se tako ličiti i stanja u odrasloj dobi, ljudi koji su, ja sam bio u ratu, nisam toliko prošao kao neki drugi, strašna stvari."
0:21:20,0:21:32,"I jedan moj prijatelj, on ujutro kad pije kao sabrano, stavlja dobro kao i dobro krunicu moli, sveti Charles de Foucault veli, bez dobre kave nema ni dobre krunice, dobro molite."
0:21:33,0:21:34,Ujutro ustaje i pravi kao.
0:21:37,0:22:07,"I nikakav problem, kao pripremam pogotovo ako se sam ustao ranije ili možda sa svojom suprugom i molimo krunicu, blago, polako, izgovaramo itede Jedan taj moj prijatelj kaže ujutro tako izmoli, ali popodne, još jednom kad ga obično popodne, hvataju ovako malo ta stanja, nalik na PTSP, ali već je dobro iz toga, onda ide vani u jednu šumicu iza svoje kuće, moli naglas krunicu, potiho, naglas i jednostavno razbija svu onu negativnost u sebi i oko sebe."
0:22:08,0:22:17,"Jako se dobro osjeća i psihoterapeut mu to savjetuje, jako dobro, pošto on rekao nakon par puta kako mu to dobro djeluje, nastavi tako i ja ću ti se priključiti."
0:22:18,0:22:20,"Dakle, postoje neke stvari koje samo duh Božji liječi."
0:22:21,0:22:28,Uz sva legitimna druga psihoterapeutska sredstva duh Božji još ide dublje od svega toga i to je to bogatstvo krunice.
0:22:29,0:22:41,"Ono u sebi sadrži dakle ovo govorno, moćna riječ koja se proklamira, onda ovo što razmišljamo o tome, što molimo koje o tajstvu i što se unosimo u to tajstvo."
0:22:42,0:22:47,Budemo kao akteri toga događaja kojeg razmatramo.
0:22:50,0:22:59,"Kaže mi ulazimo u Kristovo tajstvo koje molimo, Kristovo tajstvo ulazi u nas i tako nas ozdravlja od prošlih hrana i aktualnih hrana."
0:23:02,0:23:10,"Dakle dok molimo krunicu primjenjuje se na nas iscjeljenje toga od tajstva, Isus sliči, Gospoda sliči dovodeći do Isusa."
0:23:11,0:23:17,"Osma stvar, krunica uključuje i duhovnu borbu, toga smo svi svjesni, ali evo malo čut nešto."
0:23:17,0:23:26,"Prvo moramo znati da Sotona mrzi Boga, mrzi Majku Božju, mrzi i krunicu i on jednostavno mrzi te."
0:23:27,0:23:44,"Stoga svaki put kad molimo krunicu posebno u zajedništvu, vidjeli ste tamo kod klanjanja kako je moćno kad smo ponavljali, Sveti Bože, Sveti jaki Bože, dakle jedan ujednačen i ritam, to se nebo otvara, a naravno da zle sile bježe od toga."
0:23:45,0:23:52,"Zato je važno u jednom dobrom ritmu moliti krunicu da ne trčimo prebrzo niti da otežamo, kao jedan normalan govor."
0:23:52,0:23:55,"Evo, više neka bude kao neka vrsta recitiranja."
0:23:58,0:24:01,"Dakle, posebno mu smeta ta krunica u zajedništvu."
0:24:02,0:24:13,"Ali mi s takvom krunicom, dakle u zajedništvu, osvajamo duhovno područje koje su to ona je se od toga bio zarobio u nama najprije, a onda i u svijet."
0:24:14,0:24:39,"Što to znači zajednička molitva, sveti Pavlo kada tamo objašnjava efežanima, obucite svu opremu Božju itede uzmite oklop pravednosti i onda postoje dva oklopa, dakle bi jedan manji štit, ali bi jedan veliki ako ste gledali onaj film Gladijator pa bi onda rimski vojnici poredali sedam do drugoga, a između tih velikih štitova izbacili bi koplja i onda bi gurali neprijatelateljsku vojsku."
0:24:39,0:24:53,"Dakle to su samo mogli u zajedništvu ili kad neprijatelji sparaju i kad vam puntira veliku baklju, ognjenu, oni bi u jednu sekundu i prije napravili formaciju, takvu oklop kao zvani kornjača da ne može ta vatra ništa."
0:24:53,0:24:56,"Evo to je slika što je crkva, to je Sveti Pavao htio reći."
0:24:56,0:25:04,"Ako si sam, ako se sam izoliraš i nisi u crkvi, ne ideš na ispovijed, nisi na misiji, brzo ćeš ti stradati."
0:25:05,0:25:11,"Treba ti zajednica kao što ti treba obitelj, treba i molitvena zajednica, treba i crkva, trebaš pripadati i u ovakvoj zajednici."
0:25:11,0:25:29,"Svaki puta mi kad smo u nekom zajedništvu crkve kao sada, mi osvajamo taj teren našega srca koji je bio nečim zarobljen, nekim grijehom i ovom, ali općenito teren duhovnoga područja i tako isto u duhovnom smislu terenove naše Hrvatske."
0:25:29,0:25:36,"U duhovnom smislu predajemo ga Duhu Svetom, a to je jedini Bog koji upravlja nebom i zemljom i ljudskim srcima."
0:25:37,0:25:39,"Bog otac, Bog sin, Bog duh sveti."
0:25:40,0:25:48,"Dakle, neprijatelj želi kontrolu nad našom voljom, molitvom mu to oduzimamo, malo pomalo to smo rekli na početku."
0:25:49,0:25:55,"On želi kontrolu nad našim govorom, mi mu to oduzimamo također molitvom, misli se na molitvu krunice."
0:25:56,0:26:07,"On želi kontrolu nad našom maštom, mi mu to oduzimamo ustrajnom molitvenom krunicom i ubacujući svoju maštom, maštom se unoseći u događaju otajstva koje mi razmatramo."
0:26:07,0:26:18,"On želi kontrolu nad našim emocijama i našim ranim životom, mi mu to oduzimamo i predajemo Bogu na iseljenje i na ozdravljenje."
0:26:19,0:26:23,"Deveto, krunica definitivno pobjeđuje zlo i zloga."
0:26:24,0:26:28,"Sada je, ona je bila duhovno Boga, sad je definitivni njegov poraz."
0:26:29,0:26:35,Otajstvo Evanđelja koje razmatramo na mnoge načine oživljava kr Kristovu pobjedu nad Satonom.
0:26:36,0:26:42,A moljenjem krunice možemo primijeniti te pobjede protiv Satoninoga djelovanja u svijet.
0:26:43,0:26:47,"Sveti Pavao VI kaže, krunica je sažetak cijelog Evanđelja."
0:26:48,0:27:00,"Tu razmatramo svu bit od Isusova začetka do uskrsnuća, doslanja Duha Svetoga i posebno kada je Sveti Ivan Pavao II uveo tajstva svijeta, dakle i Isusovu javnu službu."
0:27:00,0:27:08,"Dakle, tu je sažetak svega Evanđelja, ali se unosimo u te događaje koje razmatramo neka nas oni mijenjaju, vidjet ćemo koju to ima i snagu."
0:27:09,0:27:18,"Kada dođemo na trg i molimo tamo, zatvorimo oči, barem ovi koji ste u drugim redovima, ovi koji su u prvim redovima moraju imati otvorene da vide tko dolazi."
0:27:21,0:27:22,I gledaš.
0:27:26,0:27:31,I sad recimo molimo peto otajstvo koje je za nas raspjedbija.
0:27:32,0:27:35,"Pazite, tu vam je izvor svih milosti, Isusova srca probodena."
0:27:35,0:27:45,"Zatvori oči, zamisli sve one što ubunjaju, kako ih škropi ta dragocjena karu kristala, kako ih miluje ta voda iz njegovog srca, mi ih ne mrzimo, ne daj Bože."
0:27:45,0:27:59,"Moramo imati ljubav veću, ljubav Božju moramo dati, moramo njima reći, evo vam majke što je Isus rekao skrižen na vrh, on su svoje patnje, nije prezreo progonitelje, mučitelje, evo vam majke, za sve to vrijedi."
0:28:00,0:28:04,Na konte Na kontemplativan način puštamo da kiša milosti dotiče njihova srca.
0:28:05,0:28:10,Jednog će dana iz njihovih gradova doći ljudi sa velikim kajanjem što su to činili.
0:28:10,0:28:13,Vidjet ćete što su Gospina velika djela i molit će s nama zajedno.
0:28:15,0:28:17,Ključna je stvar da čovjek samo doživi Božju ljubav.
0:28:17,0:28:21,"Pred Božjom ljubavlju sve pada, a svi po naravi trebamo Božju ljubav."
0:28:22,0:28:29,"Zato je čovjekova prva potreba je potreba za transcendencijom, za Bogom, za Božjom ljubav."
0:28:30,0:28:32,U tome on ima svoje samoostvarenje.
0:28:35,0:28:36,"Dakle, definitivno pobjeđuje zloga."
0:28:36,0:28:44,"O tajstvu je Evanđelja, samo kad razmatramo, čitamo Evanđelje, razmatramo ga, ne moramo molit krunicu, već ima tako snagu mijenjati naš život."
0:28:44,0:28:51,"I sad kad to radimo s krunicom, na mnoge načine oživljava Kristovu pobjedu u našem životu nad Sotonom."
