Start (HH:MM:SS),End (HH:MM:SS),Segment
0:14:31,0:15:07,"I onda dvadeset sedamtri službeno na županijskoj skupštini pita ljudi dakle imamo stavku izvršnog proračuna izvršenja proračuna dvadeset milijuna eura a ovi su sve zakamuflirali unutra i vi niste mogli pročitati da li su tu sve naknade za prijevoz košto kaže komadina ali što je sa pet milijuna eura koje su otišle na proputovanja i to je pitao leo nisam odgovorio i nakon mog kao saborskog zastupnika i kandidata za župana udaranja po tome deset dana komadina izađe ali ne izađe s kompletnom pričom nego samo ono što je njemu odgovaralo, PR-ovski maheri su mu rekli pa je okrenuo pilu naopako, a naletio je na krivog lika."
0:15:08,0:15:18,"Ja se nikog ne bojim, dakle nemam prste u pekmezu, nikom ništa nisam ukrao, nemaju filmića od mene, nema, nek mi oprosti gospođa, pornografskog uradka, nemoj me s čim ucjenjivati, nikom ništa nisam ukrao."
0:15:18,0:15:27,"Tako da završit ću, tako da sam vam ja, izlistali smo mu preko dvadeset putovanja i sad ga molimo da nam objasni koji su to ljudi putovali njegovu."
0:15:27,0:15:35,"Ajmo mi samo kratko jer nam je još jedno tridesetak sekundi do podnoša, petnaest minuta, dajte dvije riječi samo o podršci."
0:15:36,0:15:39,Stao sam ovdje iza gospodina Ivice Krstaša.
0:15:39,0:15:43,"Mislim da je to jedan dobar, kvalitetan put suverenističkih opcija."
0:15:44,0:15:47,"Jedan, ja bih rekao, treći put koji je ispravan put ovdje."
0:15:47,0:15:50,"I s jedne strane imate SDP, s druge strane imate HDZ."
0:15:50,0:15:53,Ja stvarno vjerujem da je dobro da se vlast mijenja.
0:15:53,0:15:56,Vjerujem da nije dobro da je vlast dugo godina ista.
0:15:56,0:16:02,"I stvarno pozivam sve lošinjane, lošinjanke, izađite na izbore, dajte povjerenje Ivici i nećete se razočarati."
