Start (HH:MM:SS),End (HH:MM:SS),Segment
0:05:31,0:05:54,"Tko ne poznaje propise Mojsijeva zakona i čita ovaj odlomak iz Evanđelja po Ivanu, može doći do zaključka kako je kazna za preljub bila propisana samo za ženu jer oni su pred Isusa doveli samo ženu zatečenu u preljubu."
0:05:55,0:06:07,Ako je zatečena u preljubu onda je naravno tu morao biti prisutan i onaj muškarac s kojim je ona počinila preljub ili muškarac koji je s njom počinio preljub.
0:06:07,0:06:21,I vidjeli smo u oba ova propisa iz Mojsijeva zakona da se muškarac navodi na prvome mjestu i kao onaj koji je počinio preljub i kao onaj koji treba biti smanjen.
0:06:21,0:06:30,"biti smaknut zbog toga grijeha, a naravno piše da trebaju zbog ovoga grijeha biti smaknuti oboje."
0:06:32,0:06:49,"Kada farizeji pismoznanci kažu Isusu što ti na to kažeš misleći da ženu zbog toga treba kamenovati, Isus se sagnuo i stao prstom pisati po tlu."
0:06:52,0:07:02,Ne znamo što je Is poruka ove njegove geste.
0:07:03,0:07:48,"Evidentno je da Isus na neki način ignorira namjerno kao jednom proročkom gestom pismoznance i farizeje kao da želi poručiti da ne želi sudjelovati u jednom ovakvom procesu u kojem je dovedena samo žena tojest gdje se zakon želi primijeniti parcijalno i to na slabijoj strani tojest na ženi koja je uhvaćena u preljubu dok je ona i muškarac ili pobjegao ili su ga možda oni i pustili, ništa nije rečeno, u svakome slučaju njega nema."
0:07:51,0:08:08,"Pismoznanci i farizeji navaljuju na Isusa da se izjasni, da nešto kaže i onda Isus izgovara onu glasovitu rečenicu tko je od vas bez grijeha neka prvi na nju baci kamen."
0:08:10,0:08:18,Da bismo bolje razumjeli tu rečenicu potrebno je poznavati još jedan propis iz Mojsijeva zakona.
0:08:19,0:08:45,"Čuli smo da je za preljub propisana smrtna kazna koja govori o težini toga grijeha koji stvarno smrtan jer razara brak, razara obitelj, ali uz propise o grijesima u ovom slučaju preljuba zakon je predviđena smrtna kazna postoji propis koji govori o tome kako se smrtna kazna provodi."
0:08:46,0:08:57,Pa tako čitamo u knjizi ponovljenoga zakona na smrt osuđenih ne Neka se pogubi na iskaz dvojice ili trojice svjedoka.
0:08:59,0:09:02,Na riječ jednoga svjedoka ne smije se pogubiti.
0:09:03,0:09:11,"Neka najprije svjedoci dignu ruku na nju da ga smaknu, a poslije toga neka je digne sav narod."
0:09:12,0:09:16,Tako ćeš iskorijeniti zlo iz svoje sredine.
0:09:18,0:09:30,Ovaj propis nam kaže kako se smrtna kazna za one grijehe koji zaslužuju smrtnu kaznu ne provodi automatski.
0:09:30,0:09:45,"Hrvatski nekim prijekim sudom čim je netko zatečen u nečemu što zaslužuje smrtnu kaznu nego je potrebno obaviti čitav proces, potrebno je ispitati svjedoke."
0:09:45,0:10:06,"Mi vidimo u ovome slučaju da svjedoci postoje, žena je zatečena u samome preljubu i prema propisu iz knjige ponovljenog zakona koji smo čuli, upravo ti svjedoci bili su prvi koji su trebali baciti kamen."
0:10:07,0:10:08,"Međutim, to se ne događa."
0:10:09,0:10:11,Zašto se to nije dogodilo?
0:10:13,0:10:23,Pa kad malo promislimo o ovom propisu o provođenju smrtne kazne onda možemo doći i do sljedećega zaključka.
0:10:24,0:10:39,"Ako je netko počinio grijeh, prekršaj za koji je predviđena smrtna kazna, a nema svjedoka smrtna kazna ne može se izvršiti."
0:10:40,0:10:58,"I možemo u ovom kontekstu zamisliti da je među pismoznancima, farizejima, među prisutnim ljudima možda postojao netko tko je počinio preljub, ali nema svjedoka i ne može se provesti smrtna kazna."
0:10:59,0:11:08,Prema tome vidimo da smrtna kazna kao takva nije cilj da se nekoga smakne.
0:11:09,0:11:44,"Smrtna kazna za neki prekršaj, za neki grijeh govori o težini toga grijeha, ali nije cilj da se grešnik smakne, da se grešnik usmrtni, nego da se upozori na težinu toga grijeha i zapravo to potvrđuje i kasnija židovska tradicija za sve one prekršaje za koje je predviđena smrtna kazna, uvijek se nastoji ići za tim da se smrtna kazna ne izvrši jer cilj zakona nije smrt, cilj zakona je život."
0:11:45,0:11:51,I Isus se u ovome slučaju pokazuje kao jedan izvrsni učitelj zakona.
0:11:52,0:12:03,"On je našao način na koji će pokazati da preljub stvarno nije bezazlen, da je to težak, da je to smrtni grijeh, da on zaslužuje smrt."
0:12:04,0:12:22,"Nišćim nije Isus umanio težinu toga grijeha, ali je istodobno uspio sačuvati jedan život kada je rekao tko je od vas bez grijeha neka prvi na nju baci kamen."
0:12:22,0:12:33,I vidjeli smo kako su se svi stali povlačiti i to počevši od starijih koji su na taj način dali primjer mlađima.
0:12:34,0:12:41,U ovom kontekstu možemo čak reći i nešto dobro.
0:12:41,0:13:36,"dobro i lijepo o pismoznancima i farizejima koji su pred Isusom doveli ženu zatečenu u preljubu, kaže evangelist Ivan da su to sve činili zato da Isusa iskušaju pa da ga mogu optužiti, ali unatoč tomu oni su ovdje također pokazali jedan ispravan stav u smislu da se kazne ne provode slijepo i automatski nego su oni htjeli čuti što Isus kaže, dakle oni su dali jedan prostor, omogućili su jedan prostor u kojem će se spasiti jedan život jer oni su slobodno budući da je žena zatečena u preljubu mogli otići i izvršiti tu kaznu tako da svjedoci prvi na nju bace kamen."
0:13:37,0:13:45,Međutim iskušavajući Isusa oni su omogućili da se spasi jedan život.
0:13:47,0:13:57,Posljednji prizor u ovom događaju jest sam Isus i žena koja je ostala u sredini.
0:13:59,0:14:18,"I sada imamo jedan kratak ali veličanstven dijalog, Isus se ovoj preljubnici obraća sa jednom častnom i uzvišenom riječju, dostojanstvenom riječju, kaže joj žena."
0:14:19,0:14:46,"Na isti način prisjetimo se na koji se obraća svojoj majci u kani Galilejskoj i na Kalvariji kada je pod križem, kada joj kaže žena, tako se i ovoj grešnici u ovoj preljubnici obraća riječ ženom bez obzira što je grešna, ona nije u potpunosti izgubila svoje dostojanstvo."
0:14:48,0:14:57,"Kaže joj zar te nitko ne osudi, ona odgovara nitko gospodine i Isus kaže ni ja te ne osuđujem."
0:14:59,0:15:03,Ali nadodaje idi i ne griješi više.
0:15:04,0:15:12,"Tu ovaj događaj prestaje, ne znamo dalje ništa o ovoj ženi, ali je Isusova poruka jasna."
0:15:13,0:15:28,"On ju je pozvao na obraćenje, pozvao ju je na novi život, i ona je doista dobila priliku da izbavljena od smrti može živjeti novim životom."
0:15:29,0:15:36,I to se događa sa svakim grešnikom u autentičnom susretu s Isusom.
