Start (HH:MM:SS),End (HH:MM:SS),Segment
0:11:36,0:11:44,To znači da svaki građanin je u potpunosti svjestan svoje uloge i obveza i odgovornosti u društvu.
0:11:45,0:11:50,I da njegov glas nije bezvezna kategorija nego da njegov glas odlučuje o svemu.
0:11:50,0:11:58,"Znači od one klupice u parku pa do natpisnih ploča u gradu, pa do vladavine, pa do raspodjele sredstava iz EU."
0:11:59,0:12:02,Znači naši građani toga još nisu svjesni.
0:12:02,0:13:20,"Naši građani izađu na izbore i misle i to onaj dio četrdeset pet posto trenutno koji smatra da je to cijela priča ne to nije cijela priča cijela priča je konstantno sudjelovanje u političkom životu i kad ljudi osvijeste da njihov glas itekako ali da oni moraju reći svojim političarima gledajte ovako da mi želimo za vas vi ste za nas najbolji ali mi smo svjesni da vi ne možete osvojiti vlast mi smo toliko glupi i nemojte nas varati cijelo vrijeme znači uđite preuzmite odgovornost uzmite vlast od hadezea očiti ste sve nadzorne odbore svih trgovačkih društava, svega do nule očistiti par tisuća ljudi, dovesti putem javnih natječaja ono najbolje što imamo u Hrvatskoj i stvar je jasna, promjena će doći sto posto kada građani shvate što je kordon sanitar i da je to jedini način da se makne hadeze onda će tražiti od čelnika znači to vam je kao da imate znači evo možemo reći nogometnu ligu i sad imamo hajdu gdinamo osijek lokomotivu i imamo klubove imamo i reprezentaciju i sada znači reprezentacijaciju Hrvatske idu najbolji."
0:13:20,0:13:26,"I sad zamislite da kaže jedan od ovih klubova, a ne mi nećemo poslati u reprezentaciju."
0:13:26,0:13:27,"Ne, nećemo."
0:13:27,0:13:33,"Čuvati ćemo igrače za ne znam domaći kup, nećemo da se netko ozlijedi na Europskom ili Svjetskom prvenstvu."
0:13:35,0:13:36,Šta bi rekli navijači?
0:13:37,0:13:38,Navijači su birači.
0:13:38,0:13:41,"Dakle, oni moraju tražiti od svojih klubova."
0:13:41,0:14:02,"Znači, kao što ne mogu ja reći, kao što ne može navijač Dinamo reći ka Dukovcu, e sad ti prestani navijati za Hajduk, Hajduk naprimjer, da, sad ne povezujem s nekom političkom strankom da se ljudi ne uvrijede, znači ne možete vi pozivati navijača, e sad ti prestani navijati za svoj klub, neki manji klub pa dođe navijati za ovaj klub pa ćemo mi biti puno jači pa ćemo svoj."
0:14:02,0:14:06,"Ne, ljudi su se rasporedili, ljudi imaju svoje preferencije."
0:14:07,0:14:12,"Znači ja imam svoje birače, esdepe ima svoje birače, domovinski pokret ima svoje birače."
0:14:12,0:14:16,Iluzorno je očekivati da će birači preći u druge klubove.
0:14:17,0:14:18,To se neće dogoditi.
0:14:19,0:14:36,Postoji jedan dio fluktuirajućih glasova na takozvani trećem putu koji ide petšest posto gore dole lijevo desno i on može promijeniti znači svoj klub ili svoju listu za koju glasa međutim većina birača neće kako da dođemo do najbolje reprezentacije?
0:14:37,0:14:42,"Cordon Saniter je reprezentacija, najbolje što imamo u Hrvatskoj."
0:14:42,0:14:44,"Ljeva i desna koalicija, što je to?"
0:14:45,0:14:46,Kako je to reprezentacija?
0:14:47,0:14:48,To su krnje reprezentacije.
0:14:48,0:15:51,"To je kao da pošaljete u jednu utakmicu da igraju ovi do šesnaestg onda na englesku pošaljete ovi do dvadeset jedang i tako znači to su krnje reprezentacije znači i da imamo ta dva bloka čak i da se dogodi da cijela ljevica ode znači u lijevi blok cijela desnica što će se dogoditi desnica naprimjer četrdeset mandata, ljevica, opet ćemo reći trideset šest mandata četrdeset dva mandata tako svejedno znači s kim će šta će morat će ići skupa ali daj ono što ja kažem što se ne smije dogoditi daj prostor hadezeu petnaest i dvadeset dana da kupi što mu je potrebno i već su dokazali da mogu kupovati jel oni imaju sav novac erha u svojim rukama sva radna mjesta nisu svi u politici čvrsto karaktera imaju inicijativu mi moramo maknuti tu inicijativu moramo im oduzeti."
0:15:51,0:16:00,"Ljudi kada osjete pobjedu, ja vam kažem neće se prodat više od jednog čovjeka i nek se prodaju i imat ćemo više od sto mandata."
0:16:00,0:16:17,Hoće li čelnici oporbenih stranaka koji odbijaju zapravo sudjelovanje u ovakvom projektu Cordon Sanitera imati i u slučaju pobjede hadezea imati ikakav legitimitet uopće baviti se politikom ili kritizirati hadeze kad su ga zapravo oni morali oduzeti.
0:16:17,0:16:19,Znači više nitko ne može imati.
0:16:19,0:16:25,Znači toliko puta sam govorio o tome i oni znaju i javljali se na moje ideje i odbijali su ih.
0:16:25,0:16:27,Znači ne mogu imati nikoga.
0:16:27,0:16:28,To su ljudi koji moraju otići.
0:16:29,0:16:32,"i iz tih stranaka, znači ti ljudi moraju otići."
0:16:32,0:16:40,"Jer jednostavno oni su svojim postupkom neželjenom za kordonom saniterom su doveli hadeze na vlast, nitko drugi nije doveo."
0:16:40,0:17:10,Ne može trideset pet posto birača dovesti hadeze na vlast jednostavno to nije matematika dovode ih oni koji ne žele maknuti hadeze jednostavno izborna nauza pokazat će da su ih zapravo oni doveli na vlast znači pokazat će se da sam bio sto posto u pravu kao što se pokazalo i već bezbroj puta ranije onda će to otvoriti pitanje zapravo zašto su neki ljudi i neke stranke u politici šta je njihov zapravo konačni cilj pa njihov Pa njihov konačni cilj je biti u oporbi.
0:17:10,0:17:16,Biti u oporbi i svađati se kao ispred dućana dok se pije piva ili ne znam ja šta.
0:17:17,0:17:23,"Znači biti u oporbi, otvoriti ujutro neke dnevne novine i vidjeti na koju temu ćeš se svađati."
0:17:23,0:17:27,Pa ja nisam čuo ništa konstruktivno već par godina.
0:17:27,0:17:31,Da neko izađe sa nekom idejom i predstavlja i zalaže se za nešto.
0:17:35,0:17:36,Hvala Ivan.
