Start (HH:MM:SS),End (HH:MM:SS),Segment
0:04:53,0:05:39,"Nadam se da će ova promjena o Americi da ni nekakve učinke da se nađe rješenje, ali to je nada, to je nada koja ne ciljom, najviše ta je dobra promjena, tiče izbora Trumpa, ali mislim da će ovo još uvijek eskalirati, ali da kratkoročno Hrvatska može hitno mijenjati politiku i voditi mirotvornu politiku jer ne možemo se pretvoriti mi Hrvatsku, ja ne bih rekao da smo mi, da on ukrajinski premijer da će mi riješiti problem, budimo realni nećemo, može riješiti Amerika i još nekoliko jačih sila, naravno uz potporu nas svih, ali nikako se mi uključivati u rat, a eskalacija će još neko vrijeme trebati."
0:05:40,0:05:40,Misliš tako?
0:05:41,0:05:42,Nažalost to će.
0:05:43,0:05:59,"Ja bi volio da se to riješi što prije, ali sad je sve pitanje, evo, je li izbor se malo promijenio tu nekakvu u Americi koji su utjecajni za ovaj put i na svjetske politike skroz različite pogledi, različite stavove, e sad je pitanje struktura i svega što se događa poslije ovih izbora."
0:06:00,0:06:09,"Nije tu samo odliku u jednom čovjeku, naravno, to je cijeli sustav, sistem i bit ćemo što će biti, ali ja moram reći da je što prije prestanirat."
0:06:09,0:06:20,"Ne treba sad ni predsjedavati, imati Trumpa i njegove namjere, međutim ono sigurno da će imati utjecaja na rat u Ukrajini i Rusiji, sad koliko vi mislite da će imati utjecaja i na Izrael i Palestinu?"
0:06:20,0:06:24,"Mislite da hoće, da se zaustavi, barem u mirovnom smislu."
0:06:24,0:06:34,"Ja ne znam kako će on to rješavati, a ovdje tiče mene najbolje mirovno, ali zasigurno Amerika neće to ništa propustiti, to je činjenica."
0:06:35,0:07:26,"Brojni ratovi Amerika otvorila koji nisu bili potrebni, to budimo realni, tisuću puta rečeno, mi znamo za Irak, Gorzde ima kemijsko-biološko oružje, nikad nije nađeno jedna cijela nacija, uništan nacije, oni šta ne ređu, on je stao i Libija, mislim budimo realni, tako da neki ratovi su bili bespotrebni, međutim ne smijemo zaboraviti da bez mira nema rješenja, ovdje se stvaraju vrti blokovi, imamo ovamo BRICS koji snaži oko država, desetak koji su dosta snažne po broju stanovnika, napretku i tako i nešto Amerika prepusti šta slučaju jer u jednom trenutku iako im odgovara rat na području Europe iz gospodarskih i drugih razloga i lobija, naravno da tu ima i lobiji koji određuju svoje interese proizvođača oružja, nemam pojma."
0:07:27,0:07:32,Mislim da mogu pokrenuti nekakve procese koji neće biti lako ni Trump.
0:07:34,0:07:49,"Ipak nije snaga, to treba sad, mislim, ali njegove izjave, njegove politike koje je on jasno kroz kampanju govorio da će biti mir, da nije zaradio čovjek mira, vjerujem da će naprosto se e, treba se nadati da to tako bude."
0:07:50,0:07:52,Ponovo gledam kao i na svaki sukob.
0:07:53,0:08:09,"Kamin je to jednom lijepo rekao u svojoj kugi da kada počne rat da ljudi misle da je ovo pregludo da bi trajalo, ali rat uvijek suprotno onome što vole misliti ljudi intelektualci koji se na time snebivaju pronađe načina nažalost ipak traje."
0:08:10,0:08:28,I svaki rat traje predugo i nadam se i tamo mirovnom rješenju i da će se stabilizirati situacija na Bliskom istoku i to je ono što je taj jedan mirodropski način u temelju moje vanjskopolitičke misli i bit će u temelju moje vanjskopolitičke inicijative.
0:08:29,0:08:34,I to je način na koji ću se rukovoditi u odlučivanju o pitanju priznanja Palestine.
0:08:35,0:09:02,"es druge strane tu je također međunarodno pravo i ne možemo prije tih stvari, prije nego što su stvoreni mirnodobski uvjeti, prije nego što je ispoštivano međunarodno pravo u situaciji gdje nije ugrožen direktni hrvatski vanjsko politički interes kao što je primjerice pitanje položaja Hrvata u Bosni i Hercegovini mi biti oni koji će tu iskoračivati s nekim inicijativama."
0:09:02,0:09:11,"Vjerojatno je da će se ići u smjeru dviju država, ali Hrvatska nije ona koja će predvoditi takvo rješenje."
0:09:11,0:09:20,Na osnovu čega mislite da će se ići prema dvije države po onom što sada vidimo čini mi se da samo jedna strana sve više i više odumire.
0:09:21,0:09:31,"A gledajte, to je ono što se prema službenim interpretacijama smatra neću reći vjerojatnim ali mogućim mirovnim rješenjem."
0:09:32,0:09:41,"Hoće li sad ovo trati u nedogled, hoćemo li opet imati neki zamrznuti status jer će se ovo konačno riješiti, ja to neću predviđati jer to nije moj posao i to bi bilo neozbiljno."
0:09:42,0:09:48,Ali ono što jest bitno da znamo na temelju kojih kriterija odlučujemo o vanjsko političkim pitanjima.
0:09:49,0:09:54,"I tu su moji kriteriji jasni, međunarodno pravo, mirodropska intencija."
0:09:55,0:10:08,"I Hrvatska u ovakvim pitanjima također gleda treći kriterij, a to je kako postupaju zemlje u onim članstvima gdje je ona već država članica, EU primjerice."
0:10:08,0:10:21,"es obzirom da većina zemalja EU tu isto nije napravila većina presudni taj korak, neke jesu, poput Slovenije primjerice i Španjolske ako se ne varam itede ali to su opet neki drugi odnosi i okolnosti."
0:10:22,0:10:27,"Hrvatska vodeći se sa ta tri kriterija, ja ne smatram da u ovom trenutku treba tu iskoračivati."
0:10:27,0:10:30,"Recimo, aktualni predsjednik je tu u nekom paradoksu sam sa sobom."
0:10:30,0:10:52,"On s jedne strane govori kako se Hrvatska ne treba ni u šta petljati jer smo mi mali pa se trebamo otprilike sakriti ispod stola u velikim međunarodnim sukobima i to naglašava kada je u pitanju Ukrajina, a s druge strane kada govori o Bliskom istoku i Palestini što je nešto što nam je još dalje, pogotovo u ovom smislu sigurnosne ugroze, e tu odjednom iscrčava sa jasnim stavom i itekako se petlja."
0:11:04,0:11:07,Pa stav je razborit kao i svaki diplomatski stav.
0:11:07,0:11:12,"Znači, naravno da vi imate mišljenje, ali morate tu pratiti što se točno događa."
0:11:12,0:11:16,Ono što je nama cilj i za što se zalažem je mirovno rješenje.
0:11:17,0:11:26,"Međutim, tu se treba vidjeti prvo po međunarodnom pravu da su sve stvari ispoštovane i drugo što će doista dovesti do smirivanja sukoba."
0:11:27,0:11:38,"Je li nedvojbena činjenica da će nekakvo simboličko priznanje Palestine u ovoj situaciji doista smiriti sukob ili će ga dodatno potencirati, primjerice kada bi sve zemlje išle u tom smjeru?"
0:11:38,0:11:40,Je li to bio dodatni pritisak na Izrael?
0:11:40,0:11:42,Kako bi Izrael na to odgovorio?
0:11:43,0:11:46,Gotovo je nemoguće da će ići primjerice SAD u tom smjeru.
0:11:47,0:11:48,Znači to nisu jednostavne stvari.
0:11:49,0:12:15,"Zato kažem kada nije nešto što je direktni naš vanjsko politički interes kao što je primjerice situacija u Bosni i Hercegovini, prava Hrvata u Bosni i Hercegovini konkretnije, onda mi ovdje moramo imati jasne kriterije, gledamo što rade države članice, gledamo da idemo prema mirovnom rješenju i gledamo koliko je ispoštovano međunarodno pravo i kažem u ovom trenutku, to ne znači da se to neće mijenjati, u ovom trenutku za sad ne smatram da trebamo nešto dodatno činiti."
0:12:15,0:12:38,"Meni je prije svega uopće žao da se tamo vode takvi ratovi i žao mi je da ginu nevini ljudi, to govorim jer je takav moj svjetonazor, a takvo iskustvo nedužnih pogibija, naročito pogibija djece, mi u Hrvatskoj imamo i vlastitih iskustava."
0:12:39,0:12:47,"Dakle, rat je jedno veliko zlo i ja se borim i nastojim oko prekida svih ratova bez ikakve iznimke."
0:12:48,0:13:10,"Problemi između država se trebaju rješavati za stolom, ako se to ne može riješiti bilateralno onda treba osnažiti međunarodne institucije, UN ili bilo koju drugu instituciju nego neku treću zemlju uzeti kao medijatora da se pregovorima i dogovorima problemi riješe."
0:13:10,0:13:38,"Određeni problem u tom dijelu svijeta predstavljaju razno razne terorističke skupine koje onda izazovu reakcije pa su te reakcije nesrazmjerno pretjerano izražene pa ponovno stradaju nedužni, dakle to je jedan vrtlog kojeg bi trebalo nastojati zaustaviti?"
0:13:40,0:13:44,"Rekao sam jučer ne, a onda ovdje mogu objasniti."
0:13:44,0:13:46,"Možete, imamo vremena."
0:13:46,0:13:48,"Tako da, zašto ne?"
0:13:49,0:13:53,"Prvo oni sami nemaju svoje vodstvo koje bi, ne znam uopće koga bi se tamo priznalo."
0:13:54,0:14:09,"A ono što je najvažnije, opet, sad se vraćamo na ako se ne može dogovoriti jačanja prava Hrvata u BiH, tu naravno mogu pomoći Amerikanci, a ko na njih može djelovati?"
0:14:10,0:14:13,"Izraelci., Amerikanci."
0:14:15,0:14:19,"Da budemo dobri s izraelcima, da oni budu dobri s Amerikancima, da nama u BIH bude dobro."
0:14:19,0:14:47,"Znači ako hoćemo Hrvatima, a to je nevjerojatno, to je tako zanimljivo, zanimljivo da ako hoćemo pomoć Hrvatima a ne možemo sami to riješiti, ja sam ipak za ovu opciju da ipak sami možemo to što smo zakomplicirali, zakuhali riješiti i onda priznati Palestinu, ali nema šta priznati, ne znam koje Slovenci su priznali ili tako, to je u onom prvom valu, ali šta će ga vidjeti, a šta je sad sa Sirijom, šta ćemo s njima?"
0:14:47,0:14:51,"Mislim, pa evo vidite dok ne ide."
0:14:51,0:14:56,"Znači, rad se širi u Europi."
0:14:57,0:15:09,"Ima rješenja, postoje rješenja, ali samo mirovne konferencije, mirovni mir konferencije, zagovarati mir, zivkat, recimo da bi mi to bio isto jedan od mojih obaveza."
0:15:09,0:15:15,"To nisam spomenuo do sad, ali stvarno mislim da bi ja to mogao, da bi mogo dovesti mir."
