Start (HH:MM:SS),End (HH:MM:SS),Segment
0:07:44,0:08:12,"Antivakceri, dakle u erha manje od pedeset posto građana nije cijepljeno većina od tih građana je bila cijepljena ranije da li postoje uistinu antivakceri ja mislim da se tu radi možda o jednom promilu ili manje ljudi ljudi koji ne žele primiti u svoj organizam potpuno eksperimentalni proizvod koji je inače i sa svim međunarodnim konvencijama zabranjen dakle zabranjeno je vršiti medicinske eksperimente nad ljudima."
0:08:12,0:08:14,Njih ne možemo nazvati antivakcera.
0:08:14,0:08:25,"Ja sam razgovarao sa stotinama ljudi koji nisu primili cjepivo i neće primiti nijedno od ovih eksperimentalnih cjepiva, ali oni nemaju ništa protiv da se bilo tko drugi cijepi."
0:08:25,0:08:30,"Antivakcer bi bila osoba koja želi da se nitko ne cijepi, da se cjepivo uopće ne proizvode."
0:08:30,0:08:44,"Dakle, ljudi odlučuju o svojem zdravlju, odlučuju na temelju činjenica koje su im dostupne, da li cjepivo postoje, da li je njihova učinkovitost, da li ima ikakve učinkovitosti, da li ono štiti ili donosi veću štetu."
0:08:44,0:08:50,"Znači možemo reći da bi to bili ljudi koji traže odgovore na pitanja, koji traže više informacija."
0:08:50,0:08:56,"Antivakser ne postoji, znači to je, to je, antivakser je etiketa, znači to je kao da zovete nekog vakser."
0:08:56,0:09:03,"Znači primjerice postoji, sad se stvorila skupina ljudi, vi da njima uvedete deset cjepiva, godišnje oni će se bespogovorno cijepiti deset puta."
0:09:04,0:09:08,"Znači oni će cijepiti nebrojeno put, deset puta godišnje do njihove smrti."
0:09:08,0:09:13,Znači njih možda možemo nazvati vakseri zato što su oni postali ovisnici o tome.
0:09:14,0:09:24,"Postoji niz slučajeva ranije, dakle iz ranijih godina s brojnim kontroverzama povezanima sa akcijama cijepljenja."
0:09:24,0:09:31,"Među ostalim, spominjali ste i na raspravama unutar Europskog parlamenta o tim pitanjima problem denga vakcije."
0:09:32,0:09:32,O čemu se radi?
0:09:33,0:09:38,Denga vakcija je dakle cjepivo Sanofija koje je napravljeno protiv groznice denga.
0:09:39,0:09:48,"Znači, to je cjepivo koje je izazvalo najveće kontroverze, najveći broj smrtnih slučajeva, znači dokazanih, najveći broj teških nuspojava."
0:09:49,0:09:50,Koji je najveći problem kod njega?
0:09:50,0:10:00,"Znači, radilo se o potpuno neiskitanom cjepivu iako su oni desetljećima ga razvijali, međutim prije upotrebe na ljudima nije bilo dovoljno ispita."
0:10:00,0:10:01,I što se je dogodilo?
0:10:01,0:10:18,"Što je na kraju i sam Sanofi proizvođač priznao, dakle sami su to priznali, dogodilo se da osobe odnosno djeca koja nisu prije bila zaražena denga virusom su umirala i teško se razboljevala od denga vakcije."
0:10:18,0:10:25,Znači upravo je to cjepivo dovelo do ekstremno teških oblika denga groznice.
0:10:25,0:10:30,Sama svjetska zdravstvena organizacija koja je dvije tisuće šesnaest godine odobrila to cjepivo.
0:10:30,0:10:44,Prilikom tog odobravanja je ustvrdila da je svjesna da teške posljedice mogu nastupiti pa i smrtne posljedice od tog cjepiva po djecu koja se njime cijepe ukoliko ranije nisu bili izloženi denga virusu.
0:10:45,0:10:46,Znači to je strahota.
0:10:48,0:10:53,U Filipinima je to završilo kaznenim postupcima i to je vrlo loše završilo.
0:10:54,0:10:58,Znači gdje ste vodili i protiv liječnika i protiv promotora denga vakcija cjepiva.
0:10:59,0:11:10,No vi ste i ovdje nedavno uputili pitanje Europskoj komisiji oko ugovora koji se pojavljuju sa nekim proizvođačima i dobavljačima cjepiva u EU osobito oko tvrdnja o učinkovitosti?
0:11:11,0:11:25,"Pa kao što sam i rekao već na jednoj sjednici, znači učinkovitost cjepiva prema samim podacima i krokiji izvješćima sa žecima EME prilikom odobravanja svakog cjepiva za pojedinu dobnu skupinu vam piše ovako."
0:11:25,0:11:31,"Znači i sve je to naravno javno ali morate se ulogirati, morate pronaći."
0:11:31,0:11:48,"Znači piše vam ovako, znači devedeset znači jedna tisuća ljudi je primilo cjepivo, jedna tisuća ljudi je primilo znači hajmo reći običnu vodicu ili kako se to voli nazivati placebo, ali ljudi nisu znali da li su primili cjepivo ili placebo."
0:11:48,0:12:51,"I sad onda od jedna tisuća ljudi znači devetsto pedeset koji je cijepljeno sa cjepivom nije se razboljelo i to je ono što se plasira u javnost dakle devedeset pet posto cijepljenih nije se razboljelo i oni kažu učinkovitost cjepiva je devedeset pet posto što je naravno suludo jer nastavak te rečenice glasi devedeset četirisešdeset devet posto se nije ovih koji su primili placebo također nije razboljelo znači mi možemo razgovarati o učinkovitosti cjepiva eventualno i to je razlici, a ta razlika ne prelazi jedan posto što smo sad vidjeli i prema podacima izraela prema podacima islanda cipra gdje je znači učinkovitost cjepiva je manja od znači četrdeset posto negdje šezdeset posto međutim ono što se događa znači ljudi koji obole znači nakon primitka cjepiva njima se ne da njima liječnici ne daju da se idu testirati na covid znači standardno im se govori pa ne vi ste sad napunili imate jako puno antitijela nema nikakvog smisla da vi odlazite a tu sad raspravljamo o drugoj stvari znači antitijela seela se rade krvnim pretragama."
0:12:52,0:12:53,Otkud sad krvne pretrage?
0:12:54,0:12:55,Zašto sad nije PCR test?
0:12:55,0:13:00,Zašto se ne dopušta ljudima koji su oboljeli da se testiraju na COVID?
0:13:01,0:13:10,Zato što bi bilo utvrđeno da je ogroman broj cijepljenih ljudi se nosi virus COVID-a koji prije nije nosio odnosno SARS-CoV-2 virus.
0:13:10,0:13:29,"Sve su veći prijepori i kada se uspoređuju podaci primjerice iz Švedske, iz država koje su imale mnogo manje restrikcije i drukčije pristupe sa onim pristupima koji su evo sada donijeli značajne posljedice i za gospodarstvo ali viditeimo i za zdravlje građana, znači za opće zdravlje, osobito za zdravlje djece."
0:13:29,0:13:35,"Što predviđate, hoće li doći do stvarnoga dijaloga, odnosno što nas očekuje ove jeseni?"
0:13:36,0:13:37,Pa jako je teško.
0:13:37,0:13:44,"Znači ova priča je, kao što sam rekao prije godinu i pol, to je najbolji biznis plan ikada napravljen na planeti."
0:13:44,0:13:57,"Taj biznis plan je nekoliko puta veći, znači nekoliko puta donosi više milijardi eura ili dolara onima koji su ga osmislili i koji ga provode nego bilo koji rat koji je vođen prije."
0:13:57,0:14:08,"Znači nego rat u Afganistanu, Iraku, Sirijiiji, dakle ovdje je neusporedivo veći novac za promotore ovih događaja, tako da je iznimno teško uspostaviti dijalog."
0:14:08,0:14:22,Dakle vi i dalje nemate da se raspravlja kako je to moguće da niti jedna država u Europi i svijetu nije željela saznati koliko je uistinu ljudi oboljelo od covida i koliko je uistinu ljudi umrlo od covida.
0:14:22,0:14:42,"Znači to je nevjerojatno, godinu i pol nakon toga mi to ne znamo jel države i dalje ne žele provoditi abdukcije, države i dalje ne žele provoditi serološke testove nego provode abdukcije koje su inače zakonska obveza ili zakonska obveza kako u Hrvatskoj tako i u svim državama EU, zakonska obveza je provesti obdukciju u slučaju smrti od zarazne bolesti."
0:14:43,0:14:46,"Međutim, tada pandemije coviddevetnaest ne bi bilo."
0:14:47,0:14:48,Jer što se dogodilo?
0:14:48,0:14:52,Znači u svim državama je nestala i gripa i upala pluća.
0:14:52,0:14:57,Od čega najviše umiru građani u bolnicama nakon što su prikopćani respirator?
0:14:58,0:15:04,"Znači oni dobivaju tešku upalu pluća, prikapću ih na respirator i svi oni umiru znači od bolničke bakterije na kraju."
0:15:05,0:15:42,"E sada, znači vi imate potpuni nestanak gripe, znači u Americi, u Njemačkoj je u protekloj sezoni bilo sto čini mi se šesto slučajeva gripe a u pretprošloj sezoni sto osamdeset četiri tisuće godišnje na svjetskoj razini je umrlo četiri milijuna ljudi od upale pluća upala pluća je također nestala znači mi imamo potpuno normalnu situaciju znači znatno manji broj umrlih što su utvrdile i brojne studije kako u engleskoj tako i u drugim državama znači broj umrlih od covida je apsolutno lažan gospodine kolikušiću hvala vam na ovom razgovoru hvala"
