Start (HH:MM:SS),End (HH:MM:SS),Segment
0:09:46,0:10:02,"Iz toga možemo zaključiti evo da opet ono što sam rekao na početku, đavo sotona nije podložan čovjeku i on djeluje sa čovjekom jedino ako ima zajednički interes da nekoj osobi nanese zlo."
0:10:02,0:10:22,Iz toga evo dobijamo zaključak kako zapravo uroak koji je neko napravio ne djeluje uvijek kako neka osoba možda misli već samo onda kada naručitelj tog uroka i koji želi postići nešto ima neki zajednički interes sa Sotonom.
0:10:23,0:10:33,"Zato evo vidimo iz ovoga nije čovjek taj koji koristi moć zloduha, nego zloduh koristi čovjek kada nanese nekome zlo."
0:10:33,0:10:43,"Ali mi znamo da je još tu važno istaknuti kako i Bog često ne dopušta da se počini neko zlo, iako bi neko možda i želio."
0:10:44,0:11:00,"Drugo što se može reći, što sigurno dijelu manjuje, Sigurno gdje umanjuje i ne djeluje, a to je da Sotona nije poslušan baralicama koji se samo žele obogatiti varajući ljude navodnim magijskim moćima."
0:11:01,0:11:23,"I treće, za nas vjernike je najvažnije ono gdje zaista nikakav urok, nikakva snaga uroka ne može onima koji su vjernici, koji su gorljivi kršćani, kod njih urok nema nikakvu šansu i evo to je ona ljepota naše vjere."
0:11:23,0:11:25,"Dakle, to je važno reći da."
0:11:26,0:11:41,"uroci gube učinkovitost kada ih se suprotstavimo sa štitom molitve, kada imamo molitveni život, sakramentalni život, kada činimo dijela ljubavi, pogotovo prema bližnjima."
0:11:41,0:11:44,Tada nikakav urok na nas nema moć.
0:11:45,0:12:02,"Meni je zanimljivo i ona rečenica koja u drugoj poslanici Korinčanima, deseto poglavlje, četvrti redak, kaže: Da oružje našega vojevanja nije tjelesno, nego božanski snažno za rušenje utvrda."
0:12:03,0:12:12,Evo iz ovoga vidimo zapravo koliko je važno imati živu vjeru i živjeti sakramentalno.
0:12:13,0:12:22,"Jer opet u drugoj temotevoj kaže nije nam Bog dao duha bojaživosti nego snage, ljubavi i razbora."
0:12:23,0:12:32,"Evo, dragi slušatelji, ukratko sam vam samo predstavio što je to u roci, kako djeluju i u kojoj situaciji ne djeluju."
0:12:33,0:12:35,Zašto pričamo o ovoj temi?
0:12:35,0:12:43,"Pa zato što ako ste vjerojatno svi gledali film kapetan Kuka, priča o odraslom Petru Panu."
0:12:44,0:12:57,"Petar sada u jednom trenutku ima djecu i zaboravio je svoj nekadašnji život, i kapetan Kuka traži način da mu se osvjeti za sve, dolazi i otima mu djecu."
0:12:58,0:13:01,Njegov plan se temelji na ovome razmišljanju.
0:13:02,0:13:08,Najbolji način osvete je osvojiti naklonost Petrove djece i zauzeti mjesto njihova oca.
0:13:09,0:13:19,"Uspjeva osvojiti srce Petrova sina Đaka, predstavlja zločin kao dobro, iskrivljuje istinu o njegovim roditeljima i dovodi u pitanje njihove molitve."
0:13:20,0:13:26,Jack se povremeno počinje oblačiti poput kapetana i zaboravlja tko je u istinu.
0:13:26,0:13:45,"To je priča, dragi slušatelji, legorijske ljudske drame: Sotona je vidio naše dostojanstvo, on zna tko je naš otac i da bi se osvetio Bogu, neprestano pokušava i nas zavesti da mu se prikonimo, da ga počinjemo oponašati."
0:13:46,0:13:51,"Zato je najmudrije, najpametnije, nikada ne surađujte sa Sotonom."
0:13:52,0:13:58,"Nikada ne surađujte sa vragom, niti sa bilo kojim okultnim magijskim praksama."
0:14:00,0:14:37,"Ono što je meni zanimljivo je da je Isus upravo neki dan, u nedjelju smo slušali u Evangeliju, govori da gorućično zrno mora pasti u zemlju i umrijeti, i on kaže došao je trenutak da se moj otac proslavi misleći na svoju smrt, i onda poziva svi oni koji ga misle da će pomoću Sotone iskusiti zaista onu pravu sreću ili spasiti neku određenu situaciju zapravo zaboravljaju na svoju dušu."
0:14:37,0:14:43,"Isus tek onda kada je umro, on je se proslavio, uskrsnuo i dobio novo tijelo."
0:14:44,0:14:51,"Mi braćo i sestre vjerujemo Isusa Krista, vjerujemo u njegovu snagu i vjerujemo u život vječni."
0:14:52,0:15:02,"Ono što se moglo primijetiti i kod Sotone i svih onih zlih ljudi koji se odupiru služenju Boga, fali jedna riječ., a to je poniznost."
0:15:04,0:15:12,"Braćo i sestre, najbolji način da se odupremo svemu što je zlo je upravo poniznost."
0:15:13,0:15:21,"Biti poslušni, ponižni Bogu, jer evo Isus kaže: ako gorućično zrno ne padne, ne umre, neće donijeti roda."
0:15:21,0:15:28,"Mi svakodnevno trebamo umirati svome egu, svojim željama i podložiti se bolji Božjoj."
0:15:28,0:15:46,"To je ono što Sotona ne može podnijeti, to je nažalost ono zbog čega mnogi ljudi koriste se ovakvim mater magijskim ritualima ili urocima kako bi zadobili neku moć, kako bi postigli nečiju ljubav ili kako bi nekome naškodili."
0:15:47,0:15:54,Iz svega toga vidimo da zasigurno ne postoji poniznost i da je to onda jedna velika opasnost.
0:15:55,0:16:05,"Ono što na kraju želim, na kraju razmišljanja o ovoj temi, želim reći da nikada, dragi slušatelji, ne zaboravite snagu Božju."
0:16:05,0:16:15,"Nikada ako čitate Evanđelja moći ćete vidjeti koliko puta je Isus nekoga oslobodio, ozdravio, iscijelio i zato je ona najvažnija prva zapovijed."
0:16:16,0:16:18,Nemojte uz mene imati drugih bogova.
0:16:19,0:16:27,"Dakle, Bog je sama ljubav i dobrota i vjerujem da svi oni koji ga iskreno traže, koji se iskreno kaju, dobit će svaki blagoslov."
0:16:28,0:16:36,"I zato Isus nam uvijek u Evangeliju daje smjer kamo, kako ići, jer on kaže ja sam put istina i život."
0:16:37,0:16:39,"Tko ide sa mnom, neće propasti."
0:16:39,0:16:47,"Zato vas pozivam, dragi i sestre, ustrajmo uz Isusa Krista, ustrajmo uz njega koji je naš put istina i život."
