Start (HH:MM:SS),End (HH:MM:SS),Segment
0:05:35,0:05:45,"Ako idemo još 500 godina, dakle, tisuću godina prije Krista, onda je tu u tehnologiji se dogodilo veliko, tada završava bromončano, a počina željezni doba."
0:05:46,0:05:48,"To je velika, velika promjena."
0:05:48,0:05:57,"Poglavito u proizvodnji oružja i svega ostalog, ili prijeći od ovoga bakrenoga doba, brončanoga doba, prijeći u željezni doba."
0:05:57,0:06:06,"To je izuzetan tehnološki skok, recimo, može se usporediti sa nekim tehnološkim skokovima iz ovih vremena 20."
0:06:06,0:06:07,i 21.
0:06:07,0:06:07,stoljeća.
0:06:08,0:06:09,"Evo, to su tih 500 godina."
0:06:10,0:06:27,"Drugim riječima, znači, ako ovo mora umrijeti, kao Feniks, mora doći svoj kraj, još više što je tu objektivizirano zlo, onda se normalno, logično postavlja pitanje što to treba biti u idućih 500 godina?"
0:06:27,0:06:34,"Može li se u idućih 500 godina mi obični smrtnici, kako je rekao, razmišljati?"
0:06:34,0:06:49,"Može, čovjek je slobodan, čovjek je najveći dar Božji čovjeku to je razum, pa prema tome nije razum da ga koristiš, da ideš protiv Boga, nego razum je dati čovjeku da spozna veličinu stvoritelja ovoga dijela."
0:06:49,0:06:54,"Pa prema tome, i ova emisija neka bude na ovom tragu mog ovoga uvoda."
0:06:54,0:06:59,"Ima nade i u tih 500 godina, samo ju mogu najaviti, poslije ćemo malo više."
0:06:59,0:07:06,"o tome govoriti, a to je stvara se nova civilizacija, novo doba ili civilizacija očuvanja."
0:07:07,0:07:08,Mi svi vidimo šta se dešava.
0:07:10,0:07:28,"Svakodnevno vijesti prestižu jedna drugu o tome kako se zapadna njemačka priprema za rat, kako je već započela projekte o izgradnji bolnica za prihvat ranjenika do 1500 ranjenika dnevno."
0:07:28,0:07:34,Vidimo da je 45 milijuna funti Velika Britanija izvojila za slične namjene.
0:07:35,0:07:49,"Vidimo da je EU po hitom postupku već troši 150 milijardi eura kreditnih sredstava za kupovinu opreme, a da namjerava u narednih pet godina uložiti oko 800 milijardi eura za militarizaciju Europe."
0:07:50,0:07:54,"Naravno, a postavlja se pitanje zašto smo tu gdje jesmo."
0:07:56,0:08:24,"Jedan od ključnih razloga po mom mišljenju jese to što globalističke elite koje rukovode EU prije svega, odnosno zapadnoevropskim zemljama, ne mogu da se pomire s činjenicom da je detronizacija Zapada, ali onoga što zovemo zapadnim civilizacijskim krugom ili neoliberalnim kapitalizmom ili kako god hoćete reći globalizmom je jednostavno postao naša realnost."
0:08:24,0:08:43,"I kao što je u svim dosadašnjim povijesnim tokovima svaka promjena epohe bila turbulentna, stresna, ratna, opaka itede tako će i ova mjera na globalnom geopolitičkom planu biti takva, neizvjesno će biti takva."
0:08:43,0:08:59,"Pitanje je kolike će i kakve bit posljedice po čovječanstvo, po one koji su predvodnici zapravo tako dramatičnih promjena., pa i naravno za nas sve kao pojedince i kao obične ljude."
0:08:59,0:09:05,"Mi svi, zapadna civilizacija se zadužuje kod Black Croka."
0:09:06,0:09:11,"Normi dolazak nepostojećeg novca diže cijene svega, inflaciju nema."
0:09:11,0:09:17,Pa vidimo prije Plenković je prije godine nešto podigao plaće javnom sektoru i što se dogodilo?
0:09:17,0:09:20,Jesu li sad ljudi lakše počeli dolaziti do stanova?
0:09:20,0:09:24,"Ne, stanovi su s dvije otišli na 4-5 tisuća eura."
0:09:24,0:09:30,"I to je taj efekt lažne, nepostojeće ekonomije, zasnovane na proizvodnji."
0:09:31,0:09:37,"Jer sve se proizvodi u Kini, a mi se samo zadužujemo, zadužujemo i zadužujemo."
0:09:38,0:09:40,Tako nešto ne može ići do lijeka.
0:09:41,0:09:42,Tako nešto funkcionira.
0:09:42,0:09:48,Dok se mi svi slažemo da prihvaćamo taj lažni novac i lažnu ekonomiju.
0:09:48,0:09:54,"Međutim, u trenutku kada nam zatreba pravi novac, pravog novca neće biti."
0:09:55,0:10:07,Jel njega u bankama ima samo deset posto a u fondovima i u različitim dionicama i ajmo reći kriptovalutama tamo je nula zato što nema centralne banke.
0:10:07,0:10:50,"Znači vi sad imate kao naprimjer petsto tisuća eura u nekim stranim kriptovalutama i kažete ja želim dobiti jedna tisuća vama nitko ne može dati jedna tisuća ako vi ne nađete kupca koji će vam kupiti znači to je pir tu pir vrijednost nije vrijednost kao u banci gdje ipak postoji deset posto i najbrži prst odnosno onaj koji najbrže dođe do banke jer ima najbolju vezu taj će podignut dio svog novca a ovi ostali neće moći podignut čekajte u slučaju kakve krize onako panike znači što je problem ovo da mi živimo u jednom blagostanju da vodstvo eu i brojni državnici, država članica ne potiču rat."
0:10:51,0:10:54,Pa svaka druga riječ je da mi moramo ratovati s Rusijom.
0:10:54,0:10:55,"Mi, zašto, zbog čega?"
0:10:56,0:10:57,Napuštena je Rusija.
0:10:57,0:11:00,Po kojem to filmu idiotizma se može dogoditi?
0:11:01,0:11:02,Zašto bi Rusija napadala?
0:11:02,0:11:04,Isto kao Rusija želi osvojiti cijelu Ukrajinu.
0:11:05,0:11:06,Zašto je taj narativ?
0:11:06,0:11:13,"Pa taj narativ je da se porast koji će se nažalost neminovno dogoditi, Rusija će osvojiti sve što želi."
0:11:14,0:11:15,To vidimo i sada u Pokrovskom.
0:11:15,0:11:18,Znači gdje će osvojiti i cijeli Dombasi sve.
0:11:19,0:11:30,"Pa ne, svaki se vozi u svojem auto i to je velika počast bila iskazana Putin kazano Putinu da ga je predsjednik Trump pozvao u svoje auto i da se oni zajedno odvezu."
0:11:30,0:11:41,"To je prezentirano ovdje jedinstvo njihovog stajališta po tom pitanju, po pitanju ovih problema, svjetskih problema."
0:11:41,0:12:01,"Ja sam vam čini mi se u prošloj emisiji rekao i objasnio kad je bio prvi razgovor, onda sam čini mi se spomenuo koliko je tema, koje su tema za razgovor kad su prvi puta razgovarali predsjednik, ne telefonom, ne telefonom, je li telefonom, šta je bilo onda, ne sjećam se."
0:12:02,0:12:06,"Prvi put su razgovaraliarali, onda je Putin postavio dnevni red razgovora."
0:12:07,0:12:10,Tek na šestom mjestu je bila Ukrajina.
0:12:10,0:12:11,Tek na šestom mjestu.
0:12:12,0:12:21,"A najbitnije je, znate, jer ako uzmemo ovo globalno, to je svjetska sigurnost, to je najvažnije pitanje na svijetu."
0:12:22,0:12:25,"A to je važno i Trumpu, to je važno i Putinu."
0:12:26,0:12:27,I oni su o tome razgovarali.
0:12:29,0:12:37,"Ne, nismo bedasi, Arijana, nego oni su već protekla dva stoljeća usavršili taj sistem."
0:12:37,0:12:41,"Znači, britansko carstvo je to jedna."
0:12:41,0:12:49,"To je jedna jako, jako mala vrhuška sa vojnom podrškom vrlo ograničenih kapaciteta."
0:12:50,0:13:04,"Znači, oni nisu mogli niti sanjati da će vladati svijetom, time što će svugdje vojske poslati, onda držati Kinu pod vojnom opsadom, Indiju pod vojnom opsadom, Afriku, Sjedinjene države, sve to pod nekakvom vojnom kontrolom."
0:13:04,0:13:08,"Znači, oni su razvili sistem za vadi, pa vladaj."
0:13:09,0:13:31,"I oni su doslovno zadnja dva stoljeća taj sustav razradili i usavršili i rade ga kroz te privatne nevladine organizacije, kroz privatne firme, kroz obrazovanje, propagandu."
0:13:31,0:13:36,"Znači, one ulaze u nekakve strukture koje se prave kao, a mi smo ovdje da vam pomognemo sa obrazovanjem."
0:13:37,0:13:40,Pa onda ulaze u novinarstvo i u propagandu u biti.
0:13:43,0:13:47,"Oni znači, sugeriraju kako ćete o nekoj vijesti napisati to, a ne onako."
0:13:48,0:13:50,Ili te pozovu da dođeš malo na stručno usavršavanje?
0:13:51,0:14:18,"Da, apsolutno se ide na stručno usavršavanje i onda naravno stvaraju kontakte na nivou vlade i na nivou službi sigurnosti i tajne policije, špionaže itede I onda sve to skupa, mislim, to rade na Balkanu, to rade u Francuskoj, to rade u Siriji, u Libanonu, Jemenu, Somaliji, Mjanmar, svugdje, svugdje je to tako."
0:14:18,0:14:21,"To je onda mentalni kolonijalizam, nije više ovaj."
0:14:21,0:14:27,"Da, je, apsolutno, oni su vam već, znači oni su, njima je to došlo pri svijesti već krajem 19."
0:14:28,0:14:33,stoljeća i oni su shvatili da oni ne mogu vojno vladati svijetom i onda.
0:14:34,0:14:52,"Znači, među tom vrhuškom u Britanskom carstvu je krenula jedna dosta osobna intelektualna debata kako sačuvati carstvo i kako mu produžiti životni vijek, a došli su do zaključka da ga moraju učiniti nevidljivim."
0:14:53,0:15:16,"I onda su to nazvali takozvani informal empire, znači neformalno carstvo, znači da se to ne vidi, a da opet glavni interes toga je da se sve bogatstvo svijeta pretvara u financijske tokove i da svi ti financijski tokovi se slijedeedaju u njihov bankarski sustav."
0:15:17,0:15:30,"Uvijek postoji mogućnost za mirno rješenje, kakav god da je spori sukob, nekom uvijek na štetu, nekom na korist, ne da je Bože da ta oružja budu upotrijebljena."
0:15:31,0:16:10,"Neka nama bude sljedećih tisuću godina opet hladni rat, jer se nalazimo u vremenu tranzicije iz unipolarnog u multipolarni svijet, jer se ono čemu se Amerika opire, ali čak je to i predsjednik Trump priznao., pa sad se malo vraća natrag, ali to je neminovan proces do kojeg dolazi i da se ta tranzicija desi mirno i bit će podjela kao što je bila u hladnom ratu, bolje nego vrući rat."
0:16:12,0:16:29,"To je to što evo, kažem, će se desiti, ne daj Bože, uporabom ovih oružja o kojim smo govorili, pa i i personičnije, ali bez da nisu naoružani nuklearnim bojnimnim glavama."
0:16:32,0:16:36,"Kome odgovara rat, odnosno eskalacija sukoba?"
0:16:39,0:16:44,Ja ću vam ispričati ovo što je zadnje objavljeno.
0:16:46,0:16:56,"Zašto sam rekao da je Ukrajina bila al pari naoružanjem, da bi možda rat bio priveden kraju?"
0:16:56,0:17:00,Ali reći ću i ono što se dešavalo u Istanbulu.
0:17:02,0:17:07,"Vrlo kratko, mjesec dana nakon rata, oni prvi pregovori što se slijedi."
0:17:07,0:17:19,"Što se sad mnogi upinju dokazati da to nije točno da Ukrajina ne bi priznala da i tako dalje, i da Boris Johnson jadni nije rekao ono što je rekao."
0:17:20,0:17:23,Sad su evo izišli dokazi da je.
0:17:24,0:17:32,"Boris Johnson rekao što je David Arahamija koji je vodio ukrajinsko izaslanstvo, rekao da je Boris Johnson rekao."
0:17:33,0:17:37,"Rekao je ne potpisujte s Rusima ništa, borite se dalje."
0:17:38,0:17:48,"I evo sad se pokazuje da je Boris Johnson za svoju firmu, od firme koja je tad prodalaavala u Ukrajini, sklopila prvi posao."
0:17:51,0:17:56,"Firma Borisa Johnsona dobila milijun funti, a sada je to Guardian objavio."
0:17:57,0:18:08,"Kad su ljudi govorili da je to istina, silni analitičari, koji moraju istisnuti narativ, jer su govorili: ne, to bi bilo loše za Ukrajinu."
0:18:08,0:18:14,"Ja tvrdim, s ovako od sada je Ukrajina potpisala, prošlo je bolje što sam i rekao, nego što će sad proći."
0:18:16,0:18:18,"Sve što se izgovoruje, laž."
0:18:19,0:18:21,Pogotovo kad se podilazi narod.
0:18:22,0:18:37,"Znate ti ljevičari jer nije hadeze ništa drugo nego ljevičarska stranka su izmislili jedan loš izraz za desnicu, onu pravu desnicu, populisti od populus naroda."
0:18:38,0:18:42,"A i demokracija je narod, demos samo u grčki, ovo je latinski."
0:18:42,0:18:47,Dakle najveći populisti su upravo ti koji su tu riječ izmislili za druge.
0:18:48,0:19:02,"Oni podilaze narodu sa lažima, desničari podilaze narodu sa istinama i to je ključna razlika današnje ljevice i desnice ili ako hoćete ljevo liberalne i ove domoljubne ili suverenističke politike."
0:19:02,0:19:06,Danas je podjela na svijetu na suvereniste i globaliste.
0:19:06,0:19:14,"Plenković kao prototip tog globaliste mora uništiti svaki suverenizam Hrvatske, a da bi ga uništili u narodu morate servirat laži."
0:19:15,0:19:27,"Prije svega morate im prikazati kako dobro žive i dobro rade, onda im morate prikazati kako ste vi velik u nekakvim europskim relacijama, pa onda narod malo iznenađen kako to da nema nikakvog napredovanja za njega."
0:19:28,0:19:33,"Dakle sve laži dođu na naplatu, ali kad odsluže svoju funkciju."
0:19:34,0:19:39,I zato je laž prva metoda upravljanja Hrvatskom državom danas.
0:19:41,0:19:42,Da li sam ja lagao?
0:19:43,0:19:43,Naravno da jesam.
0:19:44,0:19:46,Pa ja sam i onda dao primjere kad sam lagao.
0:19:46,0:19:47,Pa u ratu.
0:19:47,0:19:50,"Pa kad bi govorio istinu, pa koliko bi još ljudi poginulo."
0:19:51,0:19:54,Mora si lagati masu puta o situaciji u kojoj se nalaziš.
0:19:54,0:19:55,Šta si napravio?
0:19:57,0:20:03,Ja ne mogu reći da će meni ta laž biti oproštena zato jer je bila za dobrobit države i naroda ili ne znam koga.
0:20:04,0:20:04,Laž je laž.
0:20:05,0:20:12,Pitanje je samo da li je upotrebljavaj zbog sebe osobno i svog prosperiteta ili zbog grupe ljudi.
0:20:13,0:20:13,Višeg ciga.
