Start (HH:MM:SS),End (HH:MM:SS),Segment
0:14:14,0:14:29,"Znači drugim riječima dio Egipta, Sinaj, dio naravno Sirija, dio Iraka, dio Jordana i dobar dio Saudijske, ja vam je to obuhvaća Veliki Izrael."
0:14:29,0:15:14,"Isto dobro, rat u Ukrajini, tamo su se htjeli obnoviti Hazarja, Hazarska država, Kaganat preko Ukrajine jer je tu bila u vrijeme osamdeset stoljeća a nju je uništio, razorio, prvo je suprotstavio se njima svjetlosla, prvi knez kijevske Rusije, dakle naglašavam kijevske Rusije, tu je nastala ruska nacija, rusko začešće itede ruskinitet, nazovimo tako i dovršio je to Vladimir Veliki jer su oni htjeli sa velikim Izraelom u konačnici toga plana spojiti novu Hazariju i bili bi od toplih mora do pri Baltika."
0:15:14,0:15:16,"To je ideja, jedan plan koji postoji."
0:15:16,0:15:29,"On na prvi pogled izgleda sulud, on izgleda po ovim tumačima kao najgora oblik teorije urote, ali nažalost on se polako otvaruje i ako to mi gledamo ne znamo što se događa."
0:15:30,0:15:31,Smijem li vas nešto pitati?
0:15:31,0:15:37,"Vi ste vojni strateg, dakle ratovi, vojske, strategije su vam prvi."
0:15:38,0:15:46,"Ali pretpostavljam da svaki vojni strateg treba imati upravo i ova znanja i uzimati ih u obzir jer nikad ne znaš što je s druge strane, kako oni drugi razmišljaju."
0:15:48,0:16:03,"To je tako, apsolutno, ti moraš, ima još nešto, ima nešto što u engleskom je f na treću, faux freedom, flexi, a ja sam to preveo kao te na treću, znači tamo trvije netankoćutnost."
0:16:03,0:16:06,"Dakle, ti imaš tamo maglu, kad krene rat ti ne znaš."
0:16:06,0:16:09,"Najviše sada magle ima u ovome ratu, nešto ćemo tome reći."
0:16:10,0:16:21,"Ne možeš predvidjeti, kako god ima strategiju, kako god ima plan, koliko ima, jer se na bojištu ti nikada ne možeš predvidjeti moguće poteze protivnika unaprijed."
0:16:21,0:16:23,"Neke možeš, ali neke ne možeš."
0:16:24,0:16:32,"A uvijek zato postoji iznenađenje kao što su Iranci pripremili Amerikancima, Izraelicima iznenađenje u doktrinarnome smislu."
0:16:33,0:16:36,Ima još nešto već kad smo na tom području vojnoga.
0:16:37,0:16:39,Kakve se strategije primjenjuju?
0:16:39,0:16:41,"E, kao da mi čitate pitanje."
0:16:42,0:16:56,"E da, mi smo razgovarali o tome, ono sve je dobro, pa je Ariana predložila da gledate jedan dobar nasilje, ja se ispričavam što je, a da je rekla Trula Jabuka, ja bi se učinio simpatično pa ćemo to zvati doktrina Trule Jabuke."
0:16:56,0:17:01,Tipičan primjer je ovaj slučaj venecuelanskoga predsjednika Madura.
0:17:02,0:17:38,"Dakle uvali unutra obavještajne službe, potplate, mito i korupcija, sve je mito i korupcija, a ljudi su skloni, jedni se kupe, potkupe, drugi se ucijene kao što je ova cijela operacija koju je izveo Epstein, to je sve dio toga priče i onda se onaj koga treba uplačiš u košaru te trule jabuke i onda to su izvukli što je spektakularno, izreče ovako prikazuje se kao velika silna moć, pa u biti to je velika prevara, obmana."
0:17:39,0:17:43,"Tu nema nikako ni malo tu viteštva nema, a bez vitezova ne možeš bit."
0:17:44,0:17:53,"Nisu slučajno vitezovi koji su branili dame, žene u tom trenutku, danas više i nema ni vitezova, nema ništa ga više sada."
0:17:53,0:18:06,"I oni su to napravili, misle da će tu i tu mantricu, dakle tu doktrinu umjetno nazvano da ne bi opet to i pseudomudraci nešto rekli, evo ga admiral Umišelju."
0:18:06,0:18:09,"Pa da, to je više radni naslov, ne razumijemo ga tako."
0:18:09,0:18:16,"Išli primijeniti i na Iran, na Hamneija, ajatolaha."
0:18:16,0:18:26,"Ja sad moram reći zašto je to bitna razlika, jer ljudi ne znaju gore o nečemu, ne znaju temeljne razlike između sunita i šiita."
0:18:27,0:18:42,"Zašto šiiti imaju vrhovnog vođu, a mi katolici možemo lako to prispodobiti, to je papa za njih, oni imaju vrhovnu crkvenog poglavara, on je crkveni i vjerski i državni poglavar."
0:18:43,0:18:49,"Na kraju krajeva i papa je predsjednik države Vatnička, ne veliki, ali je predsjednik države."
0:18:49,0:18:51,"Dakle ništa nije novo, mi možemo razumjeti."
0:18:52,0:19:00,"Oni su slijednici Alije, Ali, a on je bio rođak od Muhameda."
0:19:00,0:19:07,"Dakle ovaj Ayatollah Hamneji, on je izravni potomak od proroka Muhameda."
0:19:09,0:19:16,Ali je bio prvi kalif nakon Muhameda i zato se oni sebe smatraju pravovjernima.
0:19:18,0:19:21,I oni vrhovnog imaju vjerskoga vođu.
0:19:21,0:19:27,"Suniti nemaju, suniti su slični, nije to isto, ali su slični da ljudi me ne razumiju lakše."
0:19:28,0:19:48,"Imaju svaki svoj suniti i oni kao što pravoslavni imaju autokefalnost, dakle to su isti dio iste vjere, isto je to islam, sunita je osamdeset posto otprilike od svih muslimana u svijetu a šita dvadeset posto glavna šijska zemlja je Iran."
0:19:49,0:19:50,A Iran što je on?
0:19:50,0:19:55,"On je slijednik perzijske civilizacije, to je civilizacija."
0:19:56,0:20:00,"No suprotnije, tko se suprotstavlja civilizaciji?"
0:20:01,0:20:04,"Suprotstavlja se anticivilizacija, to je Amerika."
0:20:05,0:20:08,"Amerika je anticivilizacija, zašto dragi gledatelji?"
0:20:08,0:20:27,"Zato jer je ona iz poganstva odmah završila u dekadenciji, Amerika je završila u dekadenciji koju je prenijela u Europu svagdje, a ta dekadencija je ponavljam po pet put, deset i sto ću put ponavljati, to je Epstein, to je ta, završila, ona nikada nijeada nije dosegla civilizaciju."
0:20:28,0:20:52,"Mi Hrvati smo se održali, samo zbog toga nismo imali državu, nikada punu državnost, to ponavljam da znaju i zapamte ovih Hrvana rašta i budući, svi su nas napadali, a mi smo održali, nepuno nas, znači da postoji nešto iznad svega toga, nešto iznad materijalnoga, a civilizacija je duhovna, civilizacija je vertikala, duhovna, to je civilizacija."
0:20:52,0:20:55,To je ono što u napopunjavam.
0:20:55,0:21:04,A mi smo bili baštinici Burinske odnosno Ilirske civilizacije koja nikada nije imala robove i nikada nije bila kolonijalna sila.
0:21:04,0:21:08,Ta duhovna vertikala mi smo danas se u čije ruke dali?
0:21:08,0:21:10,U čije se ruke dali hrvatski narod?
0:21:10,0:21:16,"Da se u ruke blažne djevojke Marije kojoj mi pjevamo, ili odvjetnice Hrvata."
0:21:16,0:21:17,To je ta snaga duhovne.
0:21:17,0:21:19,"Dakle, civilizacija je pitanje."
0:21:19,0:21:35,"I sada ako su se sukobili, anticivilizacija je civilizacija, u nekim budućim vremenima pred nima to nitko ne može jer postoji ona te na treću, tamo trbljenje, tankoćutnost, pa ne može se izrijekom govoriti, ali konačna se pobjeda zna."
0:21:36,0:21:45,"Za stratege strategije, nije nikakvo dvojbeno tko će biti konačni pobjednik jer ne može zlo pobijediti dobro, tada ništa ne bi bilo, tada je gotovo sve."
0:21:46,0:21:52,"Dakle pobjedit će, ali uvijek strategije i stratezi moraju biti takvi da žrtava bude što manje."
0:21:52,0:21:53,To je pitanje strategije.
0:21:54,0:21:59,"Koju strategiju sada ima Iran, a koju SAD i Izrael?"
0:22:00,0:22:08,"Evo ovako, ovako, ovako, ovako, ovi praktično gledajući, rekli smo koja je njihova strategija."
0:22:08,0:22:32,"Strategija je uspostaviti, e, na ovim predavanjima, koji sam prije osam godina govorio u Ministarstvu obrane, glavnom stožeru, da postoje ta tri carstva i ona trebaju biti razorana da bi se uspostavio kako su oni napisali, unipolarna transhumanizam, dakle transhumanizam."
0:22:32,0:22:42,"Dakle, nema, dakle, unipolarni globalni, dakle, nema više homo sapiens sampiens nego homo sapiens transhumanus."
0:22:42,0:22:46,"Dakle, više nisi čovjek na sliku Božje nego si promijenjen."
0:22:46,0:22:52,"Znači, promijenjen si u kojem dijelu, u dijelu duhovnognosti što nisu u europskim narodima dobro ono učinili."
0:22:53,0:22:55,Dakle to je ta njihova strategija.
0:22:55,0:22:58,Njihova glavna strategija je materijalno uništi.
0:22:59,0:23:35,"Naravno ja slušam nove pa naravno di je nafta pa to je napisao jedna tisuća devetsto osamdeset četiri godine u svom tajnome planu hernik kissinger onaj tko kontrolira zapamtite moji dragi političari da vam uđe neke stvari u glavu tko kontrolira naftu kontrolira države evo sada u venezueli je li trump kontrolira ili ti njegovim kome je on dao naftu je li on sa tim kontrolira državu i jel on određuje koga će staviti, tko će predsjednik, ovu sada predsjednicu itede Druga njegova postavka, tko kontrolira hranu, kontrolira ljude."
0:23:36,0:23:57,"A to bi ovaj naš nesretni predsjednik Vlade trebao znati pa ne graditi onaj pilićarnih ogromnih gdje treba uništiti potpuno proizvodnju pilića, kokoši i svih operadi, jednom riječi rečeno u Hrvatskoj da ti staviš u ruke nepoznatoga nekakvog grajnica koji perije svoj opljaškani prljavi novac."
0:23:58,0:23:59,To su posve drugačije stvari.
0:23:59,0:24:08,"Danas nemate više nikakvih etničkih moralnih zasada, zato jer je ideologija militantnog liberalizma sve to uništila."
0:24:08,0:24:13,Dakle njihova je strategija kontrolirati energente i kontrolirati ljude.
0:24:14,0:24:26,"Ljude ko dodatno kontroliraju ispirajući mozak apsolutno nemaju moć, imaju novac, bankarski sustav, dakle okupna oligarhija i imaju medije."
0:24:28,0:24:42,"U svim tim medijima isti narativ, ti se ne možeš čuti ono što se zove srednjoštrujački mediji ili prevladavajući mediji ili mainstream mediji kako god hoćemo, su uvijek isti, isti istina, ti ne čuješ nikakvu drugu stranu."
0:24:44,0:24:49,"Nitko nema pravo na istinu, nema nikog, ja nikog, mogu ja pričati sve ostalo, nemam pravo, nitko nema pravo."
0:24:50,0:24:58,"Ali se možeš sučeliti pa ćemo vidjeti što je i ono što je bitno, polazimo od činjenica, polazimo od nekih datosti koje jesu li to ti jesu."
0:25:00,0:25:05,"E to je njihova strategija, dakle strategija, jednom riječi ja bi je nazvao strategija njihilizma."
0:25:06,0:25:11,"Mi se vratimo, čak i njihilistički pokreti bili, oni koji sve ruše, ništa ne priznaju, e to su oni."
0:25:12,0:25:21,"Evo, potpuno sada suspendirano i ovi geopolitičari koji govore pa i u Hrvatskoj i vani više nemaš nikakve međunarodne, taj takozvani međunarodni poredak."
0:25:22,0:25:26,"Međunarodni poredak su oni definirali prema sebi, međunarodni poredak ono što mi kažemo."
0:25:27,0:25:32,"Ako mi ne provodite vi onda to nije, vi ste protiv međunarodnoga poredka."
0:25:34,0:25:41,"Ujedinjeni narodi su izgubili svaku funkciju sada, Ujedinjeni narodi više praktički sa svojim djelovanjem ne postoje."
0:25:42,0:25:53,"Vidiš da oni nemaju nikakve rasprave, do sada vidjet ćemo da li će biti, u Ujedinjenim narodima o ovom napadu Izraela i SAD-a na Iran."
0:25:53,0:25:54,Nema rasprave.
0:25:54,0:26:09,"Znači treba će u novim vremenima koji dolaze neki novi narod, ujedinjeni, nazovimo to tako, ali ne više da to bude u Americi, u New Yorku, nego to po meni bi trebalo ne ni u Aziji, u Africi."
0:26:09,0:26:11,"U Africi bi trebalo, zašto u Africi?"
0:26:12,0:26:16,"Zato jer je tu je čovjek prvi, pa se poslije razmnožio."
0:26:16,0:26:24,"Dakle, malo, gledam malo, malo, da kombinirate metafiziku, strategiju, duhovno, sve u jednom, u jednom, u jednom."
0:26:25,0:26:33,"iznosim javno u ovome mrežnici, zato sam ja i ovo vrijeme nisam nastupio nego smo čekali i rekli ćemo u mrežnici da ne govorim s njima."
0:26:33,0:26:43,"Zvali su mene iz Srbije i iz Beograda, znam da će poslati kamere da me ovaj da priča na domu jer ljudi žele čuti netko drugi pogled, jednostavno rečeno."
0:26:44,0:26:50,"I sada doktrinu, a Izrael, evo pardon, Iran primjenjuje drugu od ove strategije jer riječ je o strategijama."
0:26:52,0:26:56,Primjenjuje strategiju disperzije.
0:26:58,0:26:59,E šta su oni očekivali?
0:26:59,0:27:01,E što ti je umijeće strategije.
0:27:02,0:27:16,"Ovi su primijenili model Madura, dakle točnosti NATO-a, izvedi onaj koji je vrhovni i promijeniš, a i te operacije i te, odnosno strategija mora biti primjena njezina kratkotrajna."
0:27:17,0:27:18,A što vi rade?
0:27:19,0:27:20,Rade suprotno.
0:27:20,0:27:32,Njihova je strategija sada ćemo mi dugoročna jer je ona njihova mora biti kratkoročna da bi on medijski i ostalo kako se najveći baja ili glavni kauboi u nekome gradu na divljem zapadu tako se ponašaju.
0:27:34,0:27:37,"A oni primjenjuju suprotno, dugoročnost rata."
0:27:37,0:27:39,Pa ćemo vidjeti kako ćete vi to.
0:27:40,0:27:41,I još ovdje najviša razina.
0:27:42,0:28:19,"Dok je ovdje na zapadu strategija, bilo da se radi o Americi, Izraelu, Europi kojoj mi pripadamo, nažalost u ovim vremenima fizički, fizički, geografski ne možemo otići, ali duhovno ne bi trebali njom pripadati jer mi nismo isti, mi smo uzvišena civilizacija, potomci Burina, disperziju, dakle usredotočenost, ovdje disperziju, dakle strategija disperzije i zato oni su primijenili, pripremili se dubgoročno, zamislite vi gotovo pedeset godina sankcije, ima Iran, pedeset godina."
0:28:21,0:29:26,"I onda oni pokažu, pripreme raketne na Klipaksu, imaju i znanje i sve ostalo, pretvore to u tehnologiju, tehnologiju ostvare oružja, da oni mogu primijeniti disperzivnu strategiju, da uništavaju, imaju pet pojasa, imaju, sad idemo na vojnu doktrinu, pet pojasa i za tih pet pojasa su razvijali sustavno, dakle rakete recimo do dvjesto tristo km, pa rakete do petsto šesto ili jedna tisuća km, pa rakete preko jedna tisuća km recimo da dvije pa rakete preko dvije tisuće km i kada se nacrtaju krugove onda se može oni doseći sve one ciljeve koje su amerikanci postavili amerikanci odnosno njihova strategija je jednaka bilo prema Europi i Rusiji dakle model doktrinarni prije toga strateški a onda izvedbeno doktrinarni je jednako primijenjen prema Rusiji i jednako je primijenjen prema Iranu naime o čemu se radi dakle ovo je područje vojne doktrine."
0:29:27,0:29:37,"Širenje NATO na istok moglo je jer je NATO proizvod bipolarne podjele svijeta, zapad i Sovjetski savez."
0:29:38,0:29:39,Sovjetskog saveza nema.
0:29:40,0:29:44,"Nema nikakvog razloga da NATO opstaje, a NATO opstaje."
0:29:44,0:29:52,"I što radi, ne samo da opstaje iako su obećali da se neće širiti, međutim kod njihovih većanja i pregovora nema ništa, o tome ćemo isto nešto reći."
0:29:53,0:29:58,"I oni krenu u širenje, između ostalog je Hrvatska ušla u NATO dokle se opkoli Rusija."
0:30:00,0:30:04,U to vremena ja podsjećam su govorili da zašto se širite?
0:30:05,0:30:06,Vaš ugovoroga više nema.
0:30:07,0:30:14,"Rusija hoće sama da uđe u NATO, ali neće oni Rusiju u NATO jer Rusija bi onda bila nekakav ravnopravni igrač unutar toga."
0:30:16,0:30:31,"Ne, nego oni sve druge a Rusiju ostavljaju vani, a onda su govorili da je to zbog raketa iranskih, zato se oni NATO moraju širiti, koje nekako u to vrijeme nikakvih iranskih raketa nije bilo da oni mogu dosegnuti, ali zašto bi, da ih imaju, da su ih imali, zašto bi oni to radili."
0:30:31,0:31:05,"I oni su se širili da bi doveli Rusiju u poziciju, ostala je Ukrajina, a Ukrajina, a Ukrajina je Meki trg Rusije, Ukrajina je središte, Kijev je središte ruskoga identiteta, tu je bila i malo Rusija itede itede Dakle, i onda su i doli da je to egzistencijalno i onda su ih htjeli preko Ukrajine da idu slomiti Rusiju u posrednički rat, to nisu uspjeli, to nisu uspjeli i onda su prešli na ovaj drugi dio plana, a to je Iran."
0:31:05,0:31:14,"Iran su njega doveli u istu poziciju okruženja, tamo su sunitske države, kraljevine vezane - Jezale na SAD."
0:31:14,0:31:15,"Ne, oni su sve vezali."
0:31:16,0:31:17,Učili su ih sve u vazalnim državama.
0:31:18,0:31:23,"Kad su ih učili u vazalnim državama, dali im hedonizam, pare, novce, idu tamo."
0:31:24,0:31:35,"Čak i mnogi od njih država nisu većinski stanovništvo, nego su drugi, recimo Bedouini ili ne znam, Palestinci ili nekih drugih naroda, a ne oni, oni imaju samo vlast."
