Start (HH:MM:SS),End (HH:MM:SS),Segment
0:13:40,0:14:28,"Tako da ja uvijek ljudima kažem ako imaš problema sa kockom novom ti neka naučiš kako se trguje, neće ti biti dobro jer je vrlo slično i zapravo ja sam gledao par statistika ti imaš skoro iste šanse, dugoročno, trgova, većina day tradera su neprofitabilni, to se zna devedeset posto neprofitabil te bi najbolje ako ćeš baš trgovati, swing tradat, ali po meni najbolje holdat i gotovo, šta ćeš sad, možeš ti trgovati, ja trgujem, ali ja sam spreman to izgubiti, ali većina ljudi koje trguje nije spreman to izgubiti i kad izgube onda krenu po redu tu pristati gluposti i bitko im padne panika, treba najbitnije u kriptovalutama, ne bitno da li trguješ, bilo šta da radiš, imaš majice, znači moraš imati određene majice, ja kada radim s ljudima prvo krenem s majicama, prvo krenem s majicama kako se ponašati, kako razmišljati i onda ćemo mi krenuti u trgovanje to."
0:14:28,0:14:38,Da onog trenutka kad vidiš trideset četrdeset posto pad kad graf izgleda ovako i crveno je kad na večeri piše da je gotovo na vijestima vidiš e onda da znaš kako reagirati.
0:14:38,0:14:41,"E to je to, ali najbolje ti ćeš to naučiti kroz iskustvo."
0:14:41,0:14:50,"Kad te opali po tvojem džepu, ja sam imao takve gubitke, ja bih se usudio reći malo tko je imao u Hrvatskoj takve, ja sam imao strašne gubitke, ali eto to te nauči."
0:14:52,0:15:03,"Koliko je institucionalni kapital, ulazak tog institucionalnog kapitala promijenio strukturu tržišta odnosno gdje je po tebi ključna razlika između ovih i prethodnih ciklusa?"
0:15:04,0:15:38,"Pa iskreno da ti kažem, ja je ne osjetim toliko, iskreno, tko prije i sada, ok, jesu firme ušle, jesu države ušle, dobro El Salvador je već sada stara priča, ali sada vidiš neku razliku, ne, najviša razlika koju sad svi smo vidjeli je kad je Trump dobio predsjedništvo, kad je on rekao bitcoin, mi ćemo napraviti Amerika će biti najbolja u kriptovalutama, tu smo mi vidjeli najveći rast i onda smo vidjeli i old time high i sad kad je to nekako plalo, kad je sad već old news, sad opet mi vidimo bitcoin koji inače, to je, sad opet se ponaša kao inače."
0:15:39,0:15:50,"Ali mi ne možemo bit, imat kao bitcoin i računat samo na dobre vijesti, računat da će Putin reći e bitcoin je glavna sad Rusija onda ćemo mi računat da pa to tako ne ide jer na što ti se desi?"
0:15:50,0:16:12,"Sada recimo, evo recimo to što sam rekao, da Putin kaže bitcoin je sada glavna sredstva plaćanja u Rusiji mi bi vidjeli tristo tisuća ali na što bi ti bilo nemati suporta znači graft ti nema suporta on će samo ići a nešto što ti nema suporta će ti vrlo brzo roknuti i onda će imati ogroman korekcion i onda se mi opet vrtimo u krug ljudi govore da je to gotovo da ide na nulu i onda opet neka dobra vijest to tako ne ide."
0:16:12,0:16:21,"Zato ja kažem mi smo još vrlo rano treba razmišljati dugoročno, mene ove kratke meni je super što je Trump dobio i što je on to rekao."
0:16:21,0:16:25,"Ali ja to ne gledam, nije mi to blizu toliko srcu, to je ono kratkoročno."
0:16:26,0:16:31,Gdje su sljedeći najveći rizici do kraja godine?
0:16:31,0:16:32,Znači kratkoročno?
0:16:33,0:17:00,"Pa za Božić uvijek padne, to se zna, ljudi prodaju za Božić, dan prije Božića prodaju pa kupuju poklone s njima, to se zna, ljudi rade neke velike investicije od dvanaest mjeseci uvijek, za Božić uvijek bude malo volatilno, ali vidjet ćemo ovaj put je, to što ste i rekli dosta je sada, dosta je drugačije što se tiče svega, ali opet ne znam, taj, evo, samo još bih rekao taj dvanaesti mjesec, Božić, drugo ne mislim da ćemo vidjeti to."
0:17:01,0:17:12,"Osim čak bi mogli vidjeti jedan veliki rast ako stvarno se Ukrajina i Rusija dogovore i ako to stane, vidjet ćemo rast sigurno, iako to ljudi misle da to nema veze sa kriptovalutama."
0:17:12,0:17:27,"Našto je to interesantno, ljudi spominju Rusiju i Ukrajinu, ali nisam vidio da je bit kojem pravično reagirao na Rusiju i Ukrajinu, koliko je reagirao na tamo bliskoistočne sukobe, dakle govorimo o Izraelu, Palestini, Iranu i Libanonu."
0:17:28,0:18:42,"Tako da ne znam koliki bi to bio katalizator, ali kakva vidiš da će biti dvije tisuće dvadeset šest Pa dvije tisuće dvadeset šest puno ljudi mi je reklo i puno analitičara i jednostavno neki osjećaj mi govori da će biti jedan mali kolapsić da ćemo imati reset i osjećam da će imati neki ekonomski reset ja se nadam da sam u krivo ali mislim da nisam jer kad pogledaš mi i dalje imamo jedan veliki rast mi na prošlo pitanje ja sam i dalje rekao da ne vjerujem da smo beer marketu to je po meni i dalje sve bull ali to mora stati ne možeš ti imati bitcoin na sedamdeset pa idući danas to nije normalno to tako ne ide i mislim da nas čeka jedan veliki correction i ovakav veliki correction pa veliki correction ne bi me čudilo opet testirati granice poput šezdeset pet sedamdeset ne bi me ni bilo žao jer gledajte to je u dvije tisuće dvadeset šest taj se sat i onda se nastavlja da kad bitcoin testira te donje granice treba se jako dati support a to ti treba trajati support i tako da ne može čar nikad ovako izgledati ne može to nikad nije ni samo bitcoin nije jednom es to o nijednom esdepeu ne može nikad nijedan čar tako izgledat."
0:18:42,0:19:21,"Tako da kažem, evo dvije tisuće dvadeset šest bi moglo biti pa mali šok iskreno ja tako predviđam koji bi pak mogli biti nekakvi najveći pozitivni katalizatori dakle katalizatori rasta recimo vjerujete li da će sada ići u kupovinu btc pa vjerujem da će zašto vjerujem vjerujem da će biti iskreno mislim da je tr Trump malo to iskoristio za glasove jer je to ogroman, imate ogroman komunity kriptovaluta, ljudi koji vole kriptovalute, to je ogroman komunity."
0:19:22,0:19:41,"Mislim da je on to malo i za glasove, ali predviđam da će Kina krenuti s kriptovalutama i da Trump to neće tjet dopustiti da bude drugi jer Amerika uvijek mora biti najbolja u svemu i mislim da će kad bi Kina krenula vrlo puno investirati u kriptovalute, mislim da će Amerika kopirati i to će biti dobro dugoročno."
0:19:41,0:19:42,Ali mora odgovoriti.
0:19:42,0:20:10,"Da, mora odgovoriti, ali iskreno mislim da je najveća sada prilika u kriptovalutama gdje bi mogao biti neki rast pogotovo sa tehnologijama AI, to je jednostavno, jednostavno taj svijet AI puno učimo o AI-u, dosta znamo o AI-u, sada ja mogu zapravo mogu reći zadnjih tri mjeseca samo o AI-u i učim, mislim da to ide ruku za ruku, ta tehnologija pogotovo ako dođe neke velike firme ili neke nove valute koje će direktno raditi, smisliti neku dobru AI tehnologiju to će biti šov."
0:20:10,0:20:12,A je li dobro ili loše za kriptovalute?
0:20:12,0:20:14,"Općenito jako dobro, jako dobro."
0:20:14,0:20:28,"Trump je jako dobar, on je kad je rekao čak na onoj bitnoj konferenciji da će dati par donovan tu iz Silk Road, da će njemu dati pardon odmah jer samo toga, a kamoli da on još nešto bolje."
0:20:30,0:20:36,Koliko je po tebi Fed faktor u idućih nekoliko tjedana?
0:20:37,0:21:11,"Sad je prilično vjerojatno da će se desetdvanaest ići u rezanje kamatnih stopa za dodatnih nuladvadeset pet posto veliki faktor veliki faktor kad on dođe tamo na onu pozornicu kaže good morning čak radi odbore dole veliki veliki faktor je to jednostavno ne volim što je ali je to tko trguje zna da je to veliki dan i velika je to novost i utječe na tržište ogromno, ali to ti opet govori koliko je bitcoin nov, kada ga jedan good morning ga može toliko srušiti ili kada ga jedan tweet od Ilona Matska može toliko promijeniti i to ti toliko govori koliko je bitcoin još nov."
0:21:11,0:21:25,"es druge strane to govori koliko je koreliran sa tržištima kapitala, sa etabliranim tržištima kapitala, dakle sa dionicama konkretno, zato što dionice reagiraju isto kao i bitcoin, doduše sa onom manjom volumnom."
0:21:25,0:22:45,"Evo doduše da, im vidi ja napravi tri posto ljudi i paničara bitcoin napravi četrdeset posto dole minus svi gore bit će u redu to je ta razlika koja je ono doslovno tesla da napravi deset posto da padne sutra to bi bilo ono a bitcoin je deset posto vratio na prodaju kpti priče a meni onaj mogući black swan moment to je prije svega strategy koliko vidiš da je vjerojatno da taj najveći korporativni vlasnik bitcoina bude prisiljen prodavati koliko je to meni je to uvijek u srcu micro strategy ali da to je strategy puno mi je trebalo da se naviknem da i to mi je tako lupo uočeno ja sam prvo mu za trenutak rekao ću u ovoj priči da on kr ne proda, to bi bilo stvarno zanimljivo, iskreno, ne mogu uopće njega zamisliti, on je toliko allin, te svote koje on kupuje, to uopće nije ni realno, on kupuje sto pedeset milijuna tjedno, twitter mu je pun toga na instagramu svaki dan stavi ja i sliku sebe kako drži bitcoin znači on je on je allin ja bih se sudio reći da nema šanse da on proda ne vidim da bi on prodao ali da proda on je u ogromnom plusu ta strategija bi bila jedna od najvrjednijih firma na svijetu je li bitcoin sada postao tu big to fail je li odlazak na nulu ako ono ne nemoguće ali ono je izrazito malo vjerojatno da ja bih se da Da, da, ja bih se da je."
0:22:45,0:23:12,"I prije da sam ja pitao prije dva tri godine, ovaj bi rekao, zašto ne, ali ja uvijek držim to kao mogućnost, uvijek sam realan ja s tim, ja sam vrlo realan, ja, meni je bitcoin promijenio život na načine koje nisam znao da je moguće, ja ga jako puno hvala, meni je tablica on, meni je to eseti jako blizu srca, ali sam vrlo realan oko njega i vrlo sam realan da je na kraju krajeva to investicija i tko svaka može otići na nulu."
0:23:13,0:23:40,"Tako da ja to ne bi se nikada sudjelio sto posto nikada neće otići na nulu uvijek držim to kao mogućnost da li je malo u mojoj glavi je, ali moguće, naravno moguće, moguće da mi imamo ogroman bear market, moguće je, buba, moguće da krene rat, ne do Boga, svjetski rat, zamislite kako je onda bitkom, pa bitkom onda ide na nulu, ali opet u tom trenutku će ljudi shvatiti, ok, ja ne mogu do banke, banka je ono, upravo to, to bi mogao biti baš kontra, to bi mogao biti katalizator."
0:23:41,0:23:56,"E, ali to će, kažem kratkoročno će biti šok i već će ljudi shvatiti, ok, meni treba bitkoin, meni treba kriptovalute i to bi opet ga guralo, tako da ja jedini način, to je dokazano, jedini način da bitkoin ode na nulu je da se svjetski internet ugasi."
0:23:56,0:23:57,To je ti jedini način.
0:23:57,0:24:01,"Nikako da Trump kaže da on smeće, nikakav vrat, ništa toga ne bi poteglo."
0:24:01,0:24:05,"Jedino da se dogasi da ga ugasi internet, a to se naravno desit neće."
0:24:05,0:24:10,"Tako da ne vidim, ne vidim, ali uvijek kažem, držim taj jedan posto da je moguće."
0:24:11,0:25:01,"Spominje si AI koliko on šteti kript u kontekstu da odvlači kapital iz kripta jel AI je sada neprikosloveni hit pa gledaj AI jako puno košta, ljudi zaboravljajuaju da i CGPT pogotovo troši enormno puno struje, da Majnaš ne znam koliko bitcoina ne bi toliko struje trošio i naravno da investicije neke koje su mogle otići u smjeru kriptovaluta su otišle sada prema AI-u ali opet nekako ta tehnologija, gledajte to je sada utrka, to je utrka tko će biti najbolji, tko će prvi, tko će prvi napraviti neki show, za sada definitivno vodi Amerika, ali to se sve da promijeniti, Kina isto izbacuje bolesne dobre stvari."
0:25:01,0:25:04,"Tako da meni je drago da je taj kapital to hoću reći, meni je drago da je ta To ću reći."
0:25:04,0:25:12,"Meni je drago da je taj kapital otišao u smjeru gdje je otišao u AI tehnologiju, jer kriptom može pričekati, kriptom može doći na red za toliki kapital i za pet godina."
0:25:13,0:25:16,Ali AI je sad boom i AI treba rast i drago mi je da rast.
0:25:18,0:25:21,"Hvala ti za sada, a hvala i vama poštovani gledatelji i naravno za sada."
0:25:21,0:25:25,Napravit ćemo kratku pauzu za sponzore današnje emisije pa se vraćamo u studio.
0:25:52,0:25:54,"Ok, ajmo malo na tvoju kripto avanturu."
0:25:55,0:25:57,"Za početak, kako si ušao u kripto?"
0:25:57,0:26:06,"Imate ta priča da je tvoj prijatelj, kolega Štoli, kupio igricu od tebe u Bitcoinu, ti si zaboravio na to i onda nakon nekog vremena vidio koliko je cijena skočila."
0:26:06,0:26:07,Kako je to bilo?
0:26:07,0:26:08,"Da, i živa istina."
0:26:08,0:26:09,"Znači, priča je živa istina."
0:26:10,0:26:14,"Ja jesam prodao, on je meni dao Bitcoin, ja u tom trenutku sve što sam."
0:26:14,0:26:16,znao je oka imam neki volet.
0:26:16,0:26:17,O kojoj godini pričate?
0:26:17,0:27:59,"To ti je dvije tisuće četrnaest kraj dvije tisuće trinaest dvije tisuće četrnaest jako rano imam te neki volet imam te neki bitcoin oka vidim neke fluktuacije u cjentima nisam previše ja razmišljao i onda ja gledam oka to je sada naraslo meni duplo ja sam imao prodaju za toliko sad je duplo oka vidim ja na vijestima pa gledam ljudi pričaju o tome pa vidim da je ogroman kapital pa oka ide malo učiti blockchain vidim da je to nešto nevjerojatno cijeli taj ekosustav pa učiš što se toče na kamoto vidiš da ti je to zanimljiva priča i tako brda stvari i jednostavno onda sam jednostavno prirodno počeo učiti o tome i nuditi, učiti druge ljude kako se baviti time, pa sam imao jednu konferenciju u Rijeci, bilo je sto ljudi i vidio sam da ljudi svake svih godina i starijih i mlađih zanima to, pogotovo ja sad vidim tu u Zagrebu, meni je ono, ljudi stalno i to islikaju mi tablicu i zaustavljaju me i pričamo o tome, to je tako zanimljiva tema, nema bolje teme nego pričati o krutolutama i to možeš pričati do sutra i zanimljivo je i novo je i pogotovo ljude koji interesira profit, mogućnost profita je velika, tako da kažem, ali ja tu i dalje učim, ja ne stajem učiti, ja sam jako uključen u taj svijet, kažem, usudim se reći, sad više učimo i e-aju, ali dalje, ja puno učim o kritičnim ludima, pratim sve vijesti znam, sve što se desilo znam, svaki dokumentarac sam pogledao i ne vidim da ću stati jer to je nešto što je toliko obilježilo mene i toliko je promijenilo moj život na bolje, dobro, ja sam ruku na srcu i moj sreće, ali ne znam, jednostavno neću nikad stati vjerovat ću da ću i učiti."
0:27:59,0:28:03,"Oka, kad kažeš da si imao sreće, koliko je bitcoina bilo u igri ako nije tajna?"
0:28:03,0:28:13,"Ne, to ne mogu reći, ali sad je puno, ali opet sreća je vrlo subjektivna."
0:28:13,0:28:14,Da li sam imao sreće?
