Start (HH:MM:SS),End (HH:MM:SS),Segment
0:13:54,0:14:00,Znači Europa će pas po tu tehnološku vladu u petnaest sekundi.
0:14:00,0:14:05,"Znači to neće biti otpora, pas će brže nego što je Danska pala u Drugom svjetskom ratu."
0:14:05,0:14:09,Hoće li Iran nakon ovih stradanja biti politički jači ili slabiji?
0:14:09,0:14:15,"Godinama se pokušavao stvoriti narativ da je u Iranu režim na jednoj strani, a narod na drugoj."
0:14:15,0:14:21,"Ali i jučer smo vidjeli da je narod stao u obranu svojih elektrana, mostova, vodnih resursa."
0:14:21,0:14:25,Dojam je da je Iran povećao svoj utjecaj u svjetskoj javnosti.
0:14:25,0:14:33,"Pa Iran će međunarodno biti slabiji, ali prema unutra, znači vladajući sustav bit će puno jači."
0:14:34,0:15:26,"Zato što je sada, znači narod ujedinjen kao, ja mislim, zadnjih pedeset godina, iranski narod nije bio toliko ujedinjen, ima zajedničke neprijatelje, sad svima jasno da je Izrael i Amerika njihov neprijatelj, prije su mislili pa možda nije Amerika, pa možda ovo, ono sada znaju, njih devedeset posto zna da je Izrael i Amerika njima smrtni neprijatelj jer su ih htjeli uništiti doslovce izbrisati sa lica zemlje a što se tiče međunarodnog zbog ja mislim da je negdje oko trinaest tisuća znači infrastrukturnih objekata uništeno u napadima izraela i američke to nije nezanemarivo to je i tekako ključno međutim vidjeli smo na principu Njemačke."
0:15:27,0:16:05,"Znači, četrdeset pet Njemačka je bila razrušena i u par godina digla se kao phoenix se digla da li je da li to može iiran napraviti možda ne u toj mjeri ali sigurno se može vrlo brzo oporaviti pogotovo s time što sad više ni jedan brod neće proći bez dva milijuna dolara a ta matematika mnogim brodovima je itekako isplativa nego da idu sve ovo znači to će biti jedan enormni prihod za iran koji će dati njihovoj ekonomiji brutalan zamah može li dugoročno itko zabraniti Iranu da naplaćuje prolaz kroz Hormuški tjesnac?"
0:16:05,0:16:12,"Sankcije već imaju, a kada SAD napusti bojište izgledno je da će naplata u juanu biti normalna stvar."
0:16:13,0:16:19,"Pa ono naplaćuje se Panamski kanal, naplaćuje se neki tunelčići, mostići, sve se živo naplaćuje ono."
0:16:20,0:16:21,"Mislim, čemu pričamo?"
0:16:22,0:16:28,"Naplaćuje vam se kad dođete baciti sidro u neku lučicu pred neki grad, sve vam se naplaćuje."
0:16:28,0:16:30,"Znači, zašto se to ne bi naplaćivalo?"
0:16:30,0:16:32,Ja ne vidim nikakvog razloga.
0:16:32,0:16:38,"Znači, tu sustav nije ništa drugačiji nego u tisućama drugih situacija."
0:16:39,0:16:41,Pa da li Trump to može?
0:16:43,0:16:47,Iran je pokazao da može uništavati ciljeve i u Izraelu.
0:16:47,0:16:57,"Znači da ta zaštita, ta kupola ne može se suprotstaviti kad na vas istovremeno krene nekoliko stotina dronova."
0:16:57,0:16:58,To je nemoguće zaustaviti.
0:16:59,0:17:06,Znači Iran je usavršio sustav jeftinih dronova.
0:17:07,0:17:13,"Znači on može oštetiti i najveće američke nosače zrakoplova, može sve."
0:17:13,0:17:30,"Jer ako pošalje dvije tisuće, nema obrambene sile koje mogu zaštititi taj nosač zrakoplova šta god, znači ne postoji nikakva mogućnost zaštite da ne bi bio uništen ili barem teško oštećen."
0:17:30,0:17:37,"Iran je u potpunosti demonstrirao svoju sposobnost uništenja ekonomija zaljevskih država, Katara, Emirata i Saudijske Arabije."
0:17:38,0:17:40,Dubai koji živi u turizmu je praktički prazan.
0:17:41,0:17:47,Hoće li takva činjenica u budućnosti dovesti do promjena odnosa zaljevskih država prema Iranu?
0:17:47,0:17:55,"Pa oni ne mogu imati bolje odnose s Iranom dok su najbolji prijatelji njihovog smrtnog neprijatelja, oni koji ih žele istrijebiti."
0:17:56,0:17:58,Znači nije to sad neprijatelj pa se mi svađamo.
0:17:59,0:18:02,Znači tu su bile prijetnje istrebljenjem civilizacije.
0:18:04,0:18:06,Tu nema razgovora.
0:18:06,0:18:17,"Ako bude koja američka baza i dalje u tim državama, pa to ništa životno logičnije nije od toga da će Iran napadati te države i uništavati njihovu infrastrukturu."
0:18:18,0:18:25,"Rekao sam da je narod koji ima više od osamdeset milijuna stanovnika, on se ne može pobjediti."
0:18:26,0:18:37,"I na svu sreću Trump se nije odlučio da ide u kopnenu invaziju jer bi poginulo stotine tisuća Amerikanaca, bi poginule u vrlo kratkom roku."
0:18:38,0:18:38,A zašto?
0:18:39,0:18:45,"Znači evo mi sad imamo rat, imamo sad mir i glavni uvjet mira je da se otvori Hormuški prolap."
0:18:45,0:18:47,"On je bio i prije rata otvoren, šta sad?"
0:18:48,0:18:50,"Šta se sad to događa, šta se to sad postiglo?"
0:18:51,0:19:02,"Znači ništa se nije postiglo, Iran je pretrpio enormnu štetu, ali je sada solidarnost i ujedinjenost iranskog naroda veća nego ikada."
0:19:03,0:19:12,Mi nismo vidjeli niti jedan podatak koji bi na bilo koji način mogao se dokazati da je nanesena bilo kakva šteta iranskom nuklearnom programu.
0:19:12,0:19:24,"Znači ja sam uvjeren, a mislim da je to i najlogičniji potez, da će doći do ekstremnog ubrzanja iranskog nuklearnog programa, znači vojnog, to je jasno kodan."
0:19:24,0:19:32,Znači oni će baciti apsolutno sve karte i resurse da iznimno brzo naprave nuklearnu bombu.
0:19:32,0:19:38,Trump je više puta izjavio da njega Hormuški tjesnac se ne zanima previše jer se SAD ne snabdjeva iz tog područja.
0:19:39,0:19:50,"Znači li to da će najveća žrtva ponovo biti Europa koja dobiva ne samo naftu nego i LNG, aluminij, gnojiva i još stotine proizvoda koji su sada drastično poskupili?"
0:19:50,0:19:53,"Pa naravno da hoće, pa to i je cilj."
0:19:53,0:20:01,"Znači, glavni interes Amerike je da Amerika prodaje svoju naftu i svoj ukapljeni plin, pa i to savršeno."
0:20:01,0:20:12,"Znači, profiti američkih kompanija lete u nebo, znači Venezuela, otmica predsjednika, zaradili par desetaka milijardi, rat u Iranu, zaradili brutalno."
0:20:13,0:20:20,"A da li je Amerika izgubila, sad je ona potrošila nekoliko tisuća milijardi na oružanje, ali nema veze."
0:20:21,0:20:50,"Oni će opet izdati neke svoje obveznice, netko će to opet kupiti i opet će Boeing, Lockheed i ostali napraviti još modernije avione, još modernije bombardere koji će koštat ne više milijardu dolara nego će koštat dva milijarde dolara itede Znači, dobitnik financijski su i Sjedinjene američke države, makar po meni su one jako izgubile ugled u svijetu."
0:20:50,0:21:08,"Znači ovo je srozavanje ugleda, napad na Iran i poraz u tom ratu je jel nije pobjeda u ratu kad nekog na brzinu izbombardiraš i uništiš mu sve, a tvoj vojnik nije ni primirisao tamo."
0:21:09,0:21:13,Pobjeda je tamo gdje vojna čizma stane i gdje ti zapasaš teritorij.
0:21:14,0:21:16,Znači to je ono što se događa u Ukrajini.
0:21:17,0:21:21,"Znači Rusija prisvaja teritorij Ukrajine, to je pobjeda u ratu."
0:21:22,0:21:29,"Znači da Rusija bombardira Ukrajinu i samo uništava, nije osvojila ni centimetra teritorija, to je poraz."
0:21:29,0:21:32,Je li Izrael isključivi pobjednik ovog rata?
0:21:32,0:21:36,Dobili su besplatno američku vojnu moć za uništenje najvećeg neprijatelja.
0:21:36,0:21:40,"Pa Izrael je negdje dobio, negdje izgubio."
0:21:41,0:21:51,Znači dobio je ili je stvarno nanio ekstremnu štetu Iranu i vojnoj njihovoj industriji i naftnoj industriji i sve.
0:21:51,0:21:58,"Znači veliku štetu su im nanijeli, ali su građani Izraela danas svjesni da oni mogu biti, mogu sutra poginuti."
0:21:59,0:22:03,Da njihova iron dom i to da to njih ne štiti.
0:22:03,0:22:11,"I da jedan pravi napad Izraela, Irana na Izrael bi mogao odnijeti ogroman broj žrtava."
0:22:12,0:22:25,"es obzirom da oni imaju te rane sustave obavještavanja, znači zajedno s Amerikancima, onda oni se stignu povući na sigurno u podrume i bunkere."
0:22:25,0:22:30,"Međutim, Iran je rekao u redu, sad ćemo mi prvo to uništiti pa ćemo vas onda napasti."
0:22:31,0:22:46,"E, u tom slučaju broj žrtava raste drastično i sada Izraelci znaju da više, da nisu tako sigurni, da ta priča o nepropusnosti željezne kupole nije istinita."
0:22:47,0:22:52,I oni više ne mogu živjeti tako mirno kao što su živjeli do sada.
0:22:52,0:22:55,Koliko se promijenila percepcija Izraela na svjetskoj razini?
0:22:56,0:23:02,"Prije se na Izrael gledalo isključivo kao na žrtve, a danas je dojam da prevladava stav da su oni agresori."
0:23:03,0:23:05,"Pa da, potpuno se promijenila slika."
0:23:05,0:23:19,"Znači, ove ideološke priče koje su nametane zadnjih šezdeset godina, to je nestalo kao magla kod velikog broja građana svijeta, mogao bih procijeniti i kod nekoliko milijardi ljudi."
0:23:20,0:23:23,To se raspršilo kao mjehurić od sapunice.
0:23:24,0:23:24,To više ne postoji.
0:23:25,0:23:48,"Ljudi vide kako Izraelci potpuno beštutno ubijaju palestince, gdje im nije problem u danu ubiti jedna tisuća ili nekoliko stotina palestinske djece, žena itede da su njima potpuno legitimni napadi na bolnice, škole itede a to se prije može poistovjetiti sa ratnim zločinom nego sa bilo čim drugim."
0:23:49,0:24:08,"Vidimo sada znači napadnuta je škola za djevojčice u Iranu sto sedamdeset djevojčica je ubijeno to su stvari koje ljudi vide i čuje čak i bez obzira što im bojate strašno te strašne vijesti, jednostavno ljudski mozak nije napravljen tako, nije koncipiran."
0:24:08,0:24:20,"Znači čovječanstvo i desetine tisuća godina nas nisu napravile ljudima kakvima smo danas, kojem bi mogli kod većine ljudi reći, a ne, pa to je u redu, postoji opravdanje za to."
0:24:20,0:24:27,"Aha, u toj dječjoj bolnici sakrio se neki Hamasov visoki oficer, pa je to u redu u sravnici sa zemljom i tu dječicu."
0:24:28,0:24:28,Tako nije ovdje.
0:24:29,0:24:39,"Znači, sad imamo te neke priče o napadu na Iran da je, a i donio odluku, a to su tragi komedije, znači tragi komedije."
0:24:39,0:24:43,Znači to kod većini ljudi ne može proći.
0:24:43,0:24:50,Znači priča Izraela kakva je postojala do prije dva tri godine više ne postoji.
0:24:50,0:24:57,On se od globalno prihvaćene žrtve pretvorio u globalno prihvaćenog agresora.
0:24:58,0:25:05,Tu promjenu vidimo i u Americi gdje se dobar dio Trumpove baze pobunio protiv ove očite podređenosti SAD-a Izraelu.
0:25:05,0:25:10,Hoće li ta pobuna protiv Izraela u Americi imati utjecaja na buduće izbore?
0:25:10,0:25:18,"Pa znači svaki novi predsjednik, znači predsjednik SAD-a je u onom globalnom smislu predsjednik."
0:25:18,0:25:56,"Znači nije ono predsjednik u Hrvatskoj, devedeset posto država u Europi gdje je potpuno nebitno da li ta funkcija postoji ili ne postoji znači potpuno nebitno znači tamo je svaki predsjednik priča za sebe i on uistinu može voditi politiku kakvu god smatra da je potrebna znači on je jedino je ovisan o novcu a novac drži građani Izraela u SAD-u oni su vlasnici svih banaka svih fondova itede znači možemo reći da on nije sto posto neovisan iako bi mogao biti i to kada bi baš odlučio."
0:25:57,0:26:14,"Nikakav nije problem ovoga nešto nacionalizirati banku narodnu itede Mnogi od vas vjerojatno ne znaju jel to je podatak koji nije bio, a nije se previše o njemu govorilo iako je potpuno javno dostupan i na stranicama Wikipedije i svega."
0:26:14,0:26:21,"Znači, američka porezna uprava, oni su u jednom trenutku odlučili da privatiziraju poreznu uprava."
0:26:21,0:26:30,ARS je bio privatna kompanija tri do četiri godine i međutim onda se ta privatna kompanija ponašala kao kamatari pa su to odmah vratili.
0:26:31,0:26:45,"Znači pojam nacionalizacije, privatizacije nije apsolutno stran niti SAD-u i oni bi mogli bez ikakvog problema vratiti iz privatnih ruku Američku narodnu banku u okrilje SAD-a."
0:26:45,0:26:52,"Znači da baš država bude vlasnik i da bude onaj koji odlučuje o svemu, a ne privatni bankari."
0:26:53,0:26:57,"Znači sve je moguće napraviti, potpuni zaokret Trumpove politike."
0:26:58,0:27:41,"Nažalost Trump je imao priliku biti zapamćen ne samo kao jedan od najvećih predsjednika po utjecaju na svijet, nego i kao najkvalitetniji predsjednik u SAD-u, međutim on je pod utjecajem tog novca odlučio poslati građane SAD-a u rat Izraela protiv Irana, odlučio se na onu otmicu predsjednika Madura, vidimo ništa se nije gotovo promijenilo, ali dobro, jednostavno ja sam imao puno veća očekivanja od Trumpa i s njegovim svim potezima to je izgledalo sve jako dobro."
0:27:42,0:27:52,"E sada, znači s druge strane imamo onu situaciju u redu, Trump je napravio neke dobre stvari, neke katastrofalne, neke srednje stvari."
0:27:53,0:27:54,Tko je alternativa?
0:27:55,0:27:59,Tko je opća alternativa Trumpu u svijetu?
0:28:00,0:28:00,Tko?
0:28:01,0:28:05,"Znači ovi beskičmenjaci iz EU, to je žali Bože."
0:28:06,0:28:08,Znači tko je alternativa?
0:28:08,0:28:13,Mi nemamo ni jednog čovjeka velikog kalibra trenutno na sceni.
0:28:14,0:28:35,"Imamo ksijao u Kini i ali oni su još uvijek komunistička država bez obzira, to nije nešto što ja smatram da bi trebao biti put ostatka svijeta jer komunizam je zločinački sustav koji je ubio jako puno ljudi, koji je ubio desetine milijuna ljudi diljem svijeta."
0:28:35,0:29:20,"Mnogi to zaboravljaju, ali desetine milijuna ljudi su ubili pol poti i ostala ekipa u Kini, Rusiji itede Znači to sigurno nije put kojim bi se mi trebali vraćati, put je kapitalizam, kapitalizam onog tipa kojeg smo imali od pedesetih do osamdesetih godina, znači kapitalizma Francuske, Njemačke, Italije, znači to kad je bio ono najveći procvast ajmo reći i kvaliteta života najvećeg broja pojedinaca u svakoj od tih država, kada su ljudi živjeli sretno i bezbrižno."
0:29:20,0:29:32,"Sada bez obzira što imamo puno više, evo u Hrvatskoj vidimo stanovi su pet tisuća eura, automobili su sto tisuća eura, ljudi to kupuju kao da je salata na placu dok je drugima ona salata preskupa."
0:29:32,0:29:38,"Znači jednostavno ali ne vidimo nikakvu sreću, vi ne možete vidjeti osmih na licu ljudi u Hrvatskoj."
0:29:38,0:29:43,"Znači svi su ljuti jedni na druge, jednostavno tako i u drugim državama."
0:29:44,0:29:45,Alternativa Trumpu su demokrati.
0:29:46,0:29:52,"Za vrijeme demokrata imali smo politike koje su zagorčavale život i nama, europljanima i to dosta konkretno."
0:29:53,0:29:56,Zašto demokrati ni u kojem slučaju ne mogu biti bolja opcija?
0:29:56,0:30:24,"Pa demokrati su uništili Europu i europsku zajednicu, znači doslovce uništili jer su oni poslali milijarde, milijarde eura kojima su preuzeti mediji, kojima su te totalno retardirane ideologije pretvoreno u nešto što je pozitivno, poželjno, što je dobro, što će donijeti svima prosperitet, što je naravno van zdrave pameti, to nema veze sa zdravim mozgom, jednostavno nema."
0:30:25,0:30:29,Znači nijedna rečenica iz toga ne može održati se.
0:30:30,0:30:36,"Zato u tim ideologijama uvijek imate samo napad, nemate nikakvu raspravu."
0:30:36,0:30:48,"Znači Krka su ubili zato što ga nikad nisu mogli ni na koji način odupriti mu se argumentom, ni za te njihove temeljne tvrdnje koje oni iznose."
0:30:49,0:31:04,"Znači on ih je pobio svakom rečenicom i Krk je bio njihova najveća, najveća znači ono prepreka jer ako ubijete nekoga ko svaki vaš stav i onda tu osobu još gleda nekoliko stotina milijuna ljudi."
0:31:05,0:31:14,"Pa znači Krk bi bio sigurno predsjednik u sljedećih dvadeset godina SAD-a, tu nema nikakvog razgovora."
0:31:14,0:31:23,On je taj koji bi bio predsjednik SAD-a od svih ljudi koje vidimo trenutno na sceni i zato su ga morali maknuti.
0:31:24,0:31:25,Ali kako su ga maknuli?
0:31:25,0:31:46,"Pa maknuli su ga upravo putem tih medija, putem tih društvenih mreža zatrovani gdje su stalno lagali o njemu, stalno ga predstavljali kao zločincem, kao najgorim, koji je protiv žena, koji je protiv djece, koji je protiv svega, svih normalnih stava, a on upravo je za sve to."
0:31:47,0:31:54,"I jednoga, jednostavno oni ne mogu slušati kad je netko u pravu jer oni nikad to ne prihvaćaju."
0:31:54,0:31:56,Oni imaju samo izjave.
0:31:56,0:32:03,"E, i to su nama demokrati, mislim demokrati, užasno je da se ti ljudi koriste tu riječ u nazivu, to je strašno."
